dataset,group,seed,kind,sample_index,sample_id,region,raw_auc,conditional_auc,conditional_pairs
vggss,C2,12345,best,49,-Vo4CAMX26U_000030,FarFP,0.95758056640625,0.9728065674704977,5847
vggss,C2,12345,best,49,-Vo4CAMX26U_000030,HighAUDFP,0.7916349085365854,0.8631465517241379,928
vggss,C2,12345,best,50,-W3WpZvJX2o_000027,FP,0.3794097900390625,0.1970565453137103,6455
vggss,C2,12345,best,50,-W3WpZvJX2o_000027,NearFP,0.3016815185546875,0.0,5768
vggss,C2,12345,best,50,-W3WpZvJX2o_000027,FarFP,0.38690185546875,0.19253469452863295,6269
vggss,C2,12345,best,50,-W3WpZvJX2o_000027,HighAUDFP,0.5321604793233082,0.21570892289922033,3463
vggss,C2,12345,best,51,-Wd5YV97ftU_000320,FP,0.627197265625,0.7115097159940209,6690
vggss,C2,12345,best,51,-Wd5YV97ftU_000320,NearFP,0.537506103515625,0.6181136789506558,8005
vggss,C2,12345,best,51,-Wd5YV97ftU_000320,FarFP,0.7051849365234375,0.6810041328639216,6533
vggss,C2,12345,best,51,-Wd5YV97ftU_000320,HighAUDFP,0.21853885135135134,0.9205685618729097,1196
vggss,C2,12345,best,52,-XwtCzUaN1I_000160,FP,0.800506591796875,0.7808863580094083,4039
vggss,C2,12345,best,52,-XwtCzUaN1I_000160,NearFP,0.80633544921875,0.7937515255064681,4097
vggss,C2,12345,best,52,-XwtCzUaN1I_000160,FarFP,,,0
vggss,C2,12345,best,52,-XwtCzUaN1I_000160,HighAUDFP,0.2265625,0.3,80
vggss,C2,12345,best,53,-Y-UegG9tLw_000282,FP,0.5837860107421875,0.21974048074877686,4701
vggss,C2,12345,best,53,-Y-UegG9tLw_000282,NearFP,0.5627899169921875,0.5503382411460406,5026
vggss,C2,12345,best,53,-Y-UegG9tLw_000282,FarFP,0.6203765869140625,0.12968568102444702,4295
vggss,C2,12345,best,53,-Y-UegG9tLw_000282,HighAUDFP,0.06790865384615384,0.08862206975414523,1749
vggss,C2,12345,best,54,-YwPSwhe2jo_000030,FP,0.1365814208984375,0.09992266047950503,6465
vggss,C2,12345,best,54,-YwPSwhe2jo_000030,NearFP,0.3385772705078125,0.2362295081967213,6100
vggss,C2,12345,best,54,-YwPSwhe2jo_000030,FarFP,0.1129913330078125,0.08882175226586103,6620
vggss,C2,12345,best,54,-YwPSwhe2jo_000030,HighAUDFP,0.07758620689655173,0.02346041055718475,3751
vggss,C2,12345,best,55,-Z1ZSWDouUU_000030,FP,0.7923736572265625,0.3986545773618017,6838
