task,positive_class,signal,direction,AUROC_raw,AUROC_directed,AUPRC_directed,effect_size_cohen_d,positive_mean,positive_std,negative_mean,negative_std,Pearson_expand_gain,Spearman_expand_gain,Pearson_shrink_gain,Spearman_shrink_gain,EXPAND_mean,SHRINK_mean,KEEP_mean,num_samples
EXPAND_vs_SHRINK,SHRINK,AUD_raw_top20_mass,higher,0.6120857699805069,0.6120857699805069,0.7031916121932799,0.39799404561367235,0.22215722787747663,0.004580213180707705,0.2202457739751864,0.005169110848745194,-0.0901241449241412,-0.13113484801510306,0.172102239601605,0.17802708540379703,0.2202457739751864,0.22215722787747663,0.22050271436908525,156
EXPAND_vs_SHRINK,SHRINK,AUD_foreground_concentration,higher,0.5828460038986355,0.5828460038986355,0.7257893269120788,0.3026708894905241,0.41120000319047406,0.05213003289725633,0.39605583067525896,0.04614070018470996,-0.0676685126362578,-0.09264227253171213,-0.03276541054157757,0.04401043576502975,0.39605583067525896,0.41120000319047406,0.40762231926968756,156
EXPAND_vs_SHRINK,SHRINK,IMG_raw_max,higher,0.5534290271132377,0.5534290271132377,0.6398954025955224,0.11740107905916301,0.022712184436092474,0.0006658331824817335,0.022624851580251727,0.0008636652483894674,-0.0779622174784074,-0.09492198050987924,0.18332759243407898,0.14184927308447626,0.022624851580251727,0.022712184436092474,0.022522242482196777,156
EXPAND_vs_SHRINK,SHRINK,IMG_raw_mean,higher,0.5178096757044127,0.5178096757044127,0.6431039911432068,0.08440300526450087,0.020408163204638646,1.144137933060886e-09,0.020408163108585172,1.1272720803464414e-09,0.021770125287391577,0.005502608931924655,0.049902271923957735,0.0618480635221346,0.020408163108585172,0.020408163204638646,0.020408163065130405,156
EXPAND_vs_SHRINK,SHRINK,IMG_raw_std,higher,0.6275031011873117,0.6275031011873117,0.6920360105944565,0.4016573773341761,0.0015530282498638361,0.00037175113921957703,0.0013902602051466442,0.00045799310805288355,-0.1387343847198877,-0.1338987333735043,0.1904400342466636,0.23386582836603048,0.0013902602051466442,0.0015530282498638361,0.0013798670979474294,156
EXPAND_vs_SHRINK,SHRINK,IMG_raw_entropy,lower,0.37178805599858233,0.6282119440014177,0.6926659693970871,-0.3215928902868283,0.9992027509276821,0.0003761561960626335,0.9993321991072164,0.000444918039186188,0.11435924702942984,0.1347477019306272,-0.16993614174947178,-0.23390166035796253,0.9993321991072164,0.9992027509276821,0.9993570538043198,156
EXPAND_vs_SHRINK,SHRINK,IMG_raw_top20_mass,higher,0.5924153818890662,0.5924153818890662,0.6686866983753958,0.22734942351287052,0.22270609725006196,0.005471791521061162,0.2213351076063886,0.00689979634108096,-0.08808652000863378,-0.11391101940865185,0.20983738440381672,0.20289282120037727,0.2213351076063886,0.22270609725006196,0.22065075573020057,156
EXPAND_vs_SHRINK,SHRINK,IMG_foreground_concentration,higher,0.6350345560871877,0.6350345560871877,0.7578853584462719,0.46432055959818935,0.4526353720763717,0.05872291981068772,0.426132424358736,0.05408199929015565,-0.07783740885979698,-0.12142763598614223,0.050222596843181116,0.15484964947032512,0.426132424358736,0.4526353720763717,0.4331788186063158,156
EXPAND_vs_SHRINK,SHRINK,DELTA_IMG_MINUS_AUD_raw_max,higher,0.5449229133439659,0.5449229133439659,0.634765877244643,0.0666456878556133,0.017045810766932037,0.0005675253885709891,0.017003675620480066,0.0007318151140758,-0.07307767488125473,-0.08667864742174383,0.17908538409127353,0.1325237888586207,0.017003675620480066,0.017045810766932037,0.01689798853538455,156
EXPAND_vs_SHRINK,SHRINK,DELTA_IMG_MINUS_AUD_raw_mean,higher,0.5422647527910686,0.5422647527910686,0.655867371553646,0.1198308798904484,0.015306122441108178,1.1731244765112627e-09,0.015306122298760895,1.21332834922026e-09,-0.010082023731126466,0.000652318826493301,0.06226321874374042,0.08295515226604074,0.015306122298760895,0.015306122441108178,0.015306122313709335,156
EXPAND_vs_SHRINK,SHRINK,DELTA_IMG_MINUS_AUD_raw_std,higher,0.6184653553074606,0.6184653553074606,0.6832060285329993,0.3419156725783784,0.0011628974704459931,0.00030523214926553326,0.0010477845731146406,0.0003855678040114297,-0.13077565011428466,-0.12541283784047663,0.18799774353268361,0.23082594216677027,0.0010477845731146406,0.0011628974704459931,0.0010251275694401478,156
EXPAND_vs_SHRINK,SHRINK,DELTA_IMG_MINUS_AUD_raw_entropy,lower,0.45667198298777245,0.5433280170122275,0.6468200753023139,0.0005885775299904432,-0.00020129133582476438,0.0002420696849165067,-0.00020144551933625032,0.0002935416504651399,0.0344766074576694,0.030358679748322133,-0.10275833021129387,-0.1354728451248438,-0.00020144551933625032,-0.00020129133582476438,-0.00013540324656937216,156
EXPAND_vs_SHRINK,SHRINK,DELTA_IMG_MINUS_AUD_raw_top20_mass,lower,0.4499379762537657,0.5500620237462343,0.6665575850935317,-0.15824373954761234,0.000548869372585307,0.0033522790094171703,0.001089333631202158,0.0035231178528793883,-0.022875013981149328,0.05490391465040809,0.11745959093032808,0.0247144914585414,0.001089333631202158,0.000548869372585307,0.00014804136111536462,156
EXPAND_vs_SHRINK,SHRINK,DELTA_IMG_MINUS_AUD_foreground_concentration,higher,0.6053517632465002,0.6053517632465002,0.6783685142226441,0.26721188187376765,0.041435368885897626,0.0379906024909387,0.030076593683477034,0.04943099578670809,-0.021060163173618276,-0.07219312141583416,0.10040089916305907,0.16254766488914305,0.030076593683477034,0.041435368885897626,0.025556499336628204,156
EXPAND_vs_SHRINK,SHRINK,L3_ownership_entropy,lower,0.47651958178273973,0.5234804182172603,0.6979776935094985,-0.11632412587603194,0.5259506559512745,0.1186803622671152,0.5387449416138133,0.09283902626880619,0.08930327481206513,0.08933262167230328,0.06458099653462225,0.06479215778349204,0.5387449416138133,0.5259506559512745,0.4971675502154317,156
EXPAND_vs_SHRINK,SHRINK,L3_target_confidence,lower,0.47953216374269003,0.52046783625731,0.6610863659441406,-0.0683208613551483,0.6645134146637219,0.12859447553163453,0.6731931903200123,0.12428496239431795,-0.04930945890521188,-0.0250535737758543,-0.08486508679884797,-0.07532676341152045,0.6731931903200123,0.6645134146637219,0.7032138066281339,156
EXPAND_vs_SHRINK,SHRINK,L3_target_other_margin,lower,0.47953216374269003,0.52046783625731,0.6610863659441406,-0.06832086649422042,0.3290268290917559,0.25718895113140783,0.346386381706742,0.24856992452642332,-0.04930945680197072,-0.0250535737758543,-0.08486508844585931,-0.07532676341152045,0.346386381706742,0.3290268290917559,0.406427613402943,156
EXPAND_vs_SHRINK,SHRINK,L3_target_spatial_concentration,higher,0.5213538897749425,0.5213538897749425,0.6554234774500081,0.05964586963220397,0.3094887387992166,0.05933587940289713,0.30597801509285544,0.058016314247062245,0.03515821143986369,0.024172389894019135,0.0606392913963568,0.07314101190366422,0.30597801509285544,0.3094887387992166,0.2957114193564558,156
EXPAND_vs_SHRINK,SHRINK,L4_ownership_entropy,lower,0.35371256423888003,0.6462874357611199,0.7085076956087075,-0.4407718988309285,0.7119410417406096,0.08526670057395126,0.7521212601638708,0.10064322778060347,0.10107327187112121,0.12451838882493643,-0.23796194624991274,-0.2819990264585931,0.7521212601638708,0.7119410417406096,0.7588667925669027,156
EXPAND_vs_SHRINK,SHRINK,L4_target_confidence,higher,0.505759347864611,0.505759347864611,0.6329726123725997,0.008443515511110779,0.4817857685144871,0.11300490212187915,0.4808251297546866,0.11510312260613735,0.054078015020404796,0.030382367487081143,-0.175702986589712,-0.04676866584166114,0.4808251297546866,0.4817857685144871,0.4908455459237636,156
EXPAND_vs_SHRINK,SHRINK,L4_target_other_margin,higher,0.505759347864611,0.505759347864611,0.6329726123725997,0.008443516945110585,-0.03642846324988488,0.22600980404183177,-0.03834974109450261,0.2302062451463611,0.054078013962355655,0.030382367487081143,-0.1757029876786276,-0.04676866584166114,-0.03834974109450261,-0.03642846324988488,-0.01830890756529075,156
EXPAND_vs_SHRINK,SHRINK,L4_target_spatial_concentration,higher,0.54421407052986,0.54421407052986,0.6565827441156823,0.10256787735116144,0.35646403708619806,0.06409932931888258,0.34956187866971644,0.07254584571008431,-0.06476394911350855,-0.07580881786000941,0.25572063106208903,0.1356978367020917,0.34956187866971644,0.35646403708619806,0.3390625550857626,156
EXPAND_vs_SHRINK,SHRINK,HR14_ownership_entropy,lower,0.35619351408825095,0.643806485911749,0.7213851489278089,-0.47184211312307245,0.7311498375210982,0.08627746587372347,0.7733400322576468,0.09465814609240421,0.13317332988967995,0.14954022103085365,-0.230224120768736,-0.24835111943010402,0.7733400322576468,0.7311498375210982,0.7693944654780416,156
EXPAND_vs_SHRINK,SHRINK,HR14_target_confidence,higher,0.505404926457558,0.505404926457558,0.6327613126854095,-0.048794591478338194,0.4476455106814151,0.10749883282012437,0.45289659378691466,0.1078209808288173,0.06609265827702854,0.02179224590351383,-0.16870556884030805,-0.04959939320429462,0.45289659378691466,0.4476455106814151,0.46282229123534985,156
EXPAND_vs_SHRINK,SHRINK,HR14_target_other_margin,higher,0.505404926457558,0.505404926457558,0.6327613126854095,-0.04879459237516523,-0.10470897892915014,0.21499766558967373,-0.09420681253498955,0.21564196119098047,0.06609265783290255,0.02179224590351383,-0.168705569311708,-0.04959939320429462,-0.09420681253498955,-0.10470897892915014,-0.07435541761261187,156
