sample_id,mean_iou,hard_iou,gt_response,nearfp_response,gt_nearfp_gap,gt_vs_nearfp_auroc,precision,coverage,pred_area_ratio,hard_minus_mean_iou,subset
12599965145,0.760266675276038,0.7134663182716207,0.7363756895065308,0.5102198719978333,0.2261558175086975,0.848541259765625,0.9599877700774562,0.7689557210031348,0.4888791454081632,-0.046800357004417314,middle
12729873904,0.7786740416378581,0.8543558634552568,0.7225587368011475,0.4875275492668152,0.2350311875343322,0.9322357177734376,0.9279077218840116,0.7831260140616549,0.4354073660714285,0.07568182181739869,middle
13153991894,0.3732371149126341,0.3864874128803747,0.8777267336845398,0.791319727897644,0.0864070057868957,0.815643310546875,0.341065809734217,1.0,0.5953842474489796,0.013250297967740576,middle
13234495505,0.3837392776199902,0.3455632805034762,0.6170579791069031,0.7382274866104126,-0.1211695075035095,0.39404296875,0.5566838688197103,0.5179477250726041,0.4788743622448979,-0.03817599711651404,middle
13409856383,0.8496826207500365,0.7904544624931557,0.7356711030006409,0.5392264723777771,0.1964446306228637,0.8351593017578125,0.95246176494643,0.8644089812581184,0.4873644770408163,-0.05922815825688088,middle
13447842855,0.6995784661200009,0.7763833717076133,0.8387047052383423,0.6183224320411682,0.220382273197174,0.9682464599609376,0.6359961868446139,0.9887074305699636,0.5226602359693877,0.07680490558761244,middle
13579448834,0.6015555982331476,0.703480699439129,0.6707894206047058,0.6369858980178833,0.0338035225868225,0.6058807373046875,0.7555721729062138,0.7206322182855566,0.4131058673469387,0.10192510120598142,hard_help
13660204414,0.5484187891595299,0.5505532168535558,0.6570521593093872,0.704556405544281,-0.0475042462348938,0.4610443115234375,0.8048588062462593,0.6252113271344041,0.3662906568877551,0.002134427694025942,middle
13721325644,0.726761965720788,0.6582158180877975,0.8050493001937866,0.8139324188232422,-0.0088831186294555,0.5182952880859375,0.7358362856073044,0.9198847781078404,0.6919443558673469,-0.0685461476329905,middle
13861270725,0.5709097728977699,0.5454358226925636,0.7267184853553772,0.7356217503547668,-0.0089032649993896,0.521209716796875,0.5913152504061595,0.7910465390975667,0.5642936862244898,-0.025473950205206264,middle
14062380939,0.4636391244422641,0.3725611357422025,0.7155225276947021,0.6719182133674622,0.0436043143272399,0.58856201171875,0.5155600581878637,0.7329837131144514,0.383609693877551,-0.09107798870006156,middle
14172932360,0.5891047852976008,0.5907509488523405,0.7110600471496582,0.6690395474433899,0.0420204997062683,0.5933990478515625,0.805602207293666,0.6682422011045326,0.3322704081632653,0.001646163554739677,middle
14174434304,0.879489088722149,0.8675634808905573,0.8158499598503113,0.6010541915893555,0.2147957682609558,0.9077911376953124,0.9361948602261988,0.9142057632769708,0.6537587691326531,-0.01192560783159169,middle
14203929291,0.6442462943837549,0.5778687986556916,0.7644124031066895,0.6759978532791138,0.0884145498275756,0.67303466796875,0.6784827966543092,0.8724171213583627,0.6504902742346939,-0.06637749572806328,middle
14414061986,0.7911610976292701,0.7398720180680375,0.7518100142478943,0.5363842248916626,0.2154257893562317,0.87158203125,0.8304594885862643,0.8480740370185093,0.4068478954081632,-0.05128907956123263,middle
14566072101,0.6415034457743924,0.582498862084661,0.6835200786590576,0.6337870359420776,0.0497330427169799,0.657012939453125,0.8281048811892777,0.7227481695896475,0.5107820471938775,-0.059004583689731493,middle
14648401332,0.8602168080632296,0.8194454121089668,0.7600458860397339,0.5018815994262695,0.2581642866134643,0.9368133544921876,0.9528714859437752,0.8836685288640596,0.4962531887755102,-0.040771395954262823,middle
14652810592,0.7376002148145306,0.6652609189922623,0.6983959078788757,0.5165581107139587,0.181837797164917,0.8425445556640625,0.90944993614908,0.7431591559094072,0.4213767538265306,-0.07233929582226839,middle
14678892718,0.5945121951219512,0.6637861271676301,0.7934622764587402,0.6789048910140991,0.1145573854446411,0.8422393798828125,0.5352905597171173,0.9991315675206252,0.428352200255102,0.06927393204567889,middle
14680986811,0.6427138806279826,0.6651185934649195,0.7331082820892334,0.7116343975067139,0.0214738845825195,0.6139984130859375,0.7321935077213994,0.8102146506477881,0.6323740433673469,0.022404712836936902,middle
14742398172,0.8159907711420712,0.8605231472594971,0.7290185689926147,0.493464708328247,0.2355538606643676,0.8200225830078125,0.9146375427707488,0.8594635012618002,0.5009167729591837,0.04453237611742589,middle
14778198185,0.7230984420971398,0.6966666666666667,0.7115508913993835,0.5161975622177124,0.1953533291816711,0.815277099609375,0.909763941986771,0.7401263823064771,0.3284239477040816,-0.026431775430473148,middle
14899015793,0.9476523040468916,0.8639070960387575,0.8071285486221313,0.5213828682899475,0.2857456803321838,0.98760986328125,0.9920362936127158,0.9510622985700428,0.6106305803571429,-0.08374520800813412,middle
15135657108,0.81618437589909,0.8413344182262001,0.7369028329849243,0.499815970659256,0.2370868623256683,0.9436979166666668,0.9706464973887988,0.8214084335329707,0.553352200255102,0.025150042327110156,middle
15210828119,0.6475696321118438,0.5046106408354423,0.7055818438529968,0.6538430452346802,0.0517387986183166,0.6389617919921875,0.7316100142479137,0.8171690992588551,0.4895766900510204,-0.14295899127640155,hard_hurt
15679023977,0.4989596245794227,0.4682325600697182,0.87774658203125,0.7415809631347656,0.1361656188964843,0.8773651123046875,0.4780497115710892,0.9988921386156164,0.4698660714285714,-0.030727064509704527,middle
15799251138,0.653259747478758,0.5889529274361448,0.7047373652458191,0.7119040489196777,-0.0071666836738586,0.597198486328125,0.763126159554731,0.7728767380683953,0.64453125,-0.06430682004261323,middle
15994498891,0.7488468191428023,0.7037630365841697,0.7583351135253906,0.5634990930557251,0.1948360204696655,0.8365478515625,0.8595933225474335,0.8077640717321447,0.5420121173469388,-0.045083782558632546,middle
16012165838,0.8561629095604455,0.8416443721212455,0.7717865705490112,0.6300729513168335,0.1417136192321777,0.8707122802734375,0.8785193772772442,0.9490115394936935,0.7220184948979592,-0.014518537439199952,middle
16101081359,0.7884133130896126,0.7494981207830825,0.7319756746292114,0.544569730758667,0.1874059438705444,0.829315185546875,0.9294505671305608,0.8051988779901389,0.4954958545918367,-0.038915192306530066,middle
16369370669,0.677497266511089,0.8556832178987541,0.8228306770324707,0.7225195169448853,0.1003111600875854,0.7962646484375,0.6302182955338981,0.9335717016348468,0.6564293686224489,0.17818595138766513,hard_help
