dataset,model,sample_id,AUD,IMG_QUERY,OBJ_PRIOR,IQR,OGL,EXTRA_IQR_OGL
flickr,original_1.3g_final,14778198185,0.6141931600934646,0.5963650057478099,0.4966429699842022,0.6178749204685804,0.6765726488121719,0.6429884139033161
flickr,original_1.3g_final,14899015793,0.794980224372528,0.7429776035232827,0.6657744360902256,0.8217248597937612,0.8501828350182835,0.8305137762948674
flickr,original_1.3g_final,15135657108,0.9304722327162825,0.87559538824507,0.21225559670217467,0.9126338650490526,0.7482588884317042,0.8812139124605798
flickr,original_1.3g_final,15210828119,0.589407626032257,0.4794721881258479,0.395594695570062,0.5839256339427046,0.551934648754548,0.5947548166763322
flickr,original_1.3g_final,15679023977,0.43820879291595466,0.48759546196971704,0.7379728535860574,0.46677451468392234,0.5741942074883792,0.48783181050534796
flickr,original_1.3g_final,15799251138,0.7095176944163188,0.612949710573236,0.5269182389937107,0.6727776959701566,0.6990899616156995,0.6944347652944397
flickr,original_1.3g_final,15994498891,0.6697288487183286,0.48819599739575964,0.21526322682032478,0.594561978545888,0.5045351839896708,0.5834208575311998
flickr,original_1.3g_final,16012165838,0.8240387690339721,0.8457443934071872,0.3094794439514936,0.8388058180706626,0.884090972202938,0.8556986009811302
flickr,original_1.3g_final,16101081359,0.8665425691344197,0.8863372235771693,0.3534591194968553,0.8945943755571765,0.768932201965891,0.8672193015705598
flickr,original_1.3g_final,16369370669,0.675248124133756,0.7023630225915347,0.5218507868917228,0.6863014370493894,0.7864167002127782,0.7143198212793533
flickr,original_1.3g_final,16419739420,0.7093515214478221,0.6526049124352903,0.4610656787256927,0.6858889649572514,0.7454520373148483,0.7662594473212341
flickr,original_1.3g_final,16563757295,0.6981253735098921,0.8374460864031676,0.5686790071518721,0.7758326776816156,0.8105962230549475,0.8023373805941425
flickr,original_1.3g_final,16659090834,0.7742456661281166,0.6750534277096564,0.6582306753947391,0.7548541869705375,0.7544489996468439,0.7598830007909385
flickr,original_1.3g_final,16804898716,0.7670249887438091,0.8276489580275903,0.3779479845844342,0.8028320874065555,0.5841014702521521,0.6945679147009899
flickr,original_1.3g_final,16950760048,0.608143130614048,0.5199232585596222,0.7705348902532001,0.5674238406693771,0.6607865168539326,0.6182367773490901
flickr,original_1.3g_final,17140316339,0.6429717851410743,0.6253191147937971,0.5281032181521578,0.6263790861134249,0.764711206038337,0.6828160122435315
flickr,original_1.3g_final,17537079145,0.8289909077358771,0.5386219345201045,0.5888540418634153,0.7710992366412214,0.8117107340173638,0.8409399362434113
flickr,original_1.3g_final,19306860381,0.7402219873150105,0.7344187437144954,0.5679801631165416,0.7378736720744462,0.7156235658558971,0.7388812213052418
flickr,original_1.3g_final,20854461578,0.8490497329541513,0.9358220005455324,0.5206523487773488,0.88491145645103,0.8674378585086042,0.9092356091532152
flickr,original_1.3g_final,2401957951,0.2316428624105804,0.3078629395852119,0.2559880239520958,0.25783943523230995,0.28406487399011215,0.2577125041023958
flickr,original_1.3g_final,2404965389,0.7665986260178661,0.5361253899213567,0.09967291371994343,0.7203051256722643,0.5717394649491108,0.662816486967215
