dataset,model,sample_id,sample_index,gt_response,nearfp_response,gt_nearfp_gap,gt_vs_nearfp_auroc,coverage,precision,background_response,pred_area_ratio,fp_area_ratio,RemoveFP,RemoveTP,AddTP,AddFP,entropy,normalized_entropy,iou,raw_range
flickr,lambda050k_best,3535748358,176,0.4482831656932831,0.3315977156162262,0.11668545007705688,0.6953887939453125,0.22978094444023345,1.0,0.2247144728899002,0.12083466198979592,0.0,7648,17936,0,0,5.263336511890027,0.9972001086951293,0.22978094444023345,0.004313983488827944
flickr,lambda050k_best,3568893693,177,0.475485622882843,0.47154271602630615,0.003942906856536865,0.623443603515625,0.06775293371392324,0.5773648648648648,0.348712682723999,0.05899234693877551,0.024932238520408163,4315,21425,200,124,5.271811384697518,0.9988057715794454,0.06455146364494807,0.004235650412738323
flickr,lambda050k_best,3668283413,178,0.335549920797348,0.2874775528907776,0.048072367906570435,0.5782928466796875,0.05041991143686059,1.0,0.18710990250110626,0.032904177295918366,0.0,4691,26066,0,0,5.272189459877334,0.9988774023044723,0.05041991143686059,0.0041875396855175495
flickr,lambda050k_best,3709678770,179,0.376098096370697,0.1962231993675232,0.17987489700317383,0.7015380859375,0.20100931677018632,1.0,0.1162966638803482,0.15479512117346939,0.0,3391,24964,110,0,5.237969516054967,0.9923940373092611,0.20100931677018632,0.006154274567961693
flickr,lambda050k_best,3719297546,180,0.6816613674163818,0.6460652351379395,0.03559613227844238,0.6195831298828125,0.8184010611358977,0.7897676583530507,0.44820162653923035,0.5138113839285714,0.08988360969387756,2676,554,822,1075,5.27392880917567,0.9992069421895702,0.6928102351219844,0.00229605077765882
flickr,lambda050k_best,3727937033,181,0.2561269998550415,0.15623989701271057,0.09988710284233093,0.787689208984375,0.10209866719713546,1.0,0.12008502334356308,0.040915975765306124,0.0,9313,17522,0,0,5.253634494029097,0.9953619489567911,0.10209866719713546,0.008291542530059814
flickr,lambda050k_best,3749326537,182,0.7222643494606018,0.837141752243042,-0.11487740278244019,0.2681884765625,0.7727177383643694,0.5253692083412562,0.5846251249313354,0.6288663903061225,0.2870296556122449,4160,5239,0,47,5.27320604776301,0.9990700066625262,0.46234190012689824,0.002518654800951481
flickr,lambda050k_best,3790233127,183,0.6617860198020935,0.4543018639087677,0.2074841558933258,0.87286376953125,0.7593949996678255,0.9556880887352991,0.2759830951690674,0.35756138392857145,0.006915656887755102,5215,6459,0,0,5.270402283334747,0.9985388009935929,0.7479008091426578,0.0026406573597341776
flickr,lambda050k_best,3801318146,184,0.5806459784507751,0.5004761815071106,0.08016979694366455,0.741058349609375,0.41196817710134903,0.9083282489322758,0.4249292314052582,0.26132015306122447,0.022520727040816327,10336,13042,29,546,5.274459408019069,0.9993074702905411,0.39647137150466044,0.002911290619522333
flickr,lambda050k_best,3828103578,185,0.3792314827442169,0.2696533501148224,0.10957813262939453,0.7277984619140625,0.19146814798988712,0.8262138905961893,0.1760651171207428,0.06485172193877552,0.006138392857142857,14294,15030,0,0,5.263063830553633,0.9971484460553424,0.1873584445451061,0.005447806790471077
flickr,lambda050k_best,3896768873,186,0.5450806021690369,0.49282771348953247,0.052252888679504395,0.6437225341796875,0.2236027366668697,1.0,0.35530784726142883,0.10975366709183673,0.0,3164,18821,0,0,5.273209493560756,0.999070659508849,0.2236027366668697,0.0033724706154316664
flickr,lambda050k_best,3908875350,187,0.6263204216957092,0.5494477152824402,0.07687270641326904,0.64111328125,0.6136859925902299,0.7521953566702755,0.42590299248695374,0.3313536352040816,0.0752750318877551,10176,4793,0,0,5.2723095149255,0.9989001481248869,0.5177288816211629,0.0028937580063939095
flickr,lambda050k_best,3956341886,188,0.6776529550552368,0.5565576553344727,0.12109529972076416,0.7804412841796875,0.7953035241576777,0.8454058192955589,0.43016767501831055,0.5205676020408163,0.07262436224489796,6607,2641,3581,610,5.275784185666768,0.99955846477119,0.7030357057578122,0.0017005503177642822
flickr,lambda050k_best,4007045926,189,0.8106542229652405,0.6901091933250427,0.12054502964019775,0.7614898681640625,0.9529579198399877,0.48458709854085985,0.5146111249923706,0.5094666772959183,0.23553093112244897,4623,1043,0,1633,5.2758867770608635,0.9995779018999223,0.4991538058588871,0.0015371227636933327
flickr,lambda050k_best,4041216001,190,0.44998887181282043,0.29477590322494507,0.15521296858787537,0.7739410400390625,0.21397142142363104,0.9873692788265652,0.20976680517196655,0.14674346301020408,1.992984693877551e-05,7193,26486,3324,1,5.268236797144349,0.9981285245350073,0.2139651239791038,0.0033505575265735388
flickr,lambda050k_best,4180455681,191,0.36708760261535645,0.36036592721939087,0.006721675395965576,0.597076416015625,0.04003544385371355,0.150651712640194,0.28516456484794617,0.0657485650510204,0.05584343112244898,14785,14161,0,859,5.266391257027015,0.9977788655684091,0.03266298633017876,0.004490705206990242
flickr,lambda050k_best,4303617148,192,0.7640973925590515,0.5385655164718628,0.22553187608718872,0.8522186279296875,0.8931958614743498,0.8915304073436604,0.3958169221878052,0.5558035714285714,0.03316326530612245,2580,3064,3,64,5.272774892142781,0.998988319232816,0.842813559322034,0.002199020469561219
flickr,lambda050k_best,4351373013,193,0.699387788772583,0.7220381498336792,-0.02265036106109619,0.53515625,0.7803311368292818,0.6547718613511755,0.5463212728500366,0.6433952487244898,0.2155811543367347,796,3546,663,4128,5.275601246331206,0.9995238047936463,0.5576499452586037,0.001720817293971777
flickr,lambda050k_best,4407899725,194,0.645749568939209,0.6163431406021118,0.029406428337097168,0.5629730224609375,0.6525070770832655,0.8710202840637623,0.3298832178115845,0.45884486607142855,0.028360172193877552,2467,3150,72,4,5.2713915047033275,0.9987262204477821,0.6236316706057967,0.002667153486981988
flickr,lambda050k_best,4479260803,195,0.5385249853134155,0.5028607845306396,0.03566420078277588,0.5872802734375,0.3383723268753771,0.7587943475646423,0.3144969046115875,0.1325733418367347,0.030113998724489797,5113,11684,410,398,5.266002045502635,0.9977051249338248,0.3072498173849525,0.004229595884680748
flickr,lambda050k_best,4543136011,196,0.2550387382507324,0.19034594297409058,0.06469279527664185,0.6806488037109375,0.06339493710203448,0.81120826709062,0.11463872343301773,0.02507174744897959,0.0,9172,20724,0,0,5.259284271673222,0.9964323648171675,0.06339493710203448,0.00813324935734272
flickr,lambda050k_best,4576746825,197,0.4808606505393982,0.4269063472747803,0.05395430326461792,0.6882171630859375,0.1606545566819328,1.0,0.29766252636909485,0.031110491071428572,0.0,20994,9496,0,0,5.270583276609014,0.9985730922672679,0.1606545566819328,0.004753610119223595
flickr,lambda050k_best,4646464908,198,0.22866737842559814,0.1775987446308136,0.051068633794784546,0.5509765625,0.06768470297466679,1.0,0.12848453223705292,0.038205516581632654,0.0,227,27968,0,0,5.264029025120534,0.9973313133534624,0.06768470297466679,0.006068093236535788
flickr,lambda050k_best,4657718822,199,0.360568642616272,0.22680510580539703,0.13376353681087494,0.7969207763671875,0.11377808148970701,1.0,0.17271734774112701,0.05309311224489796,0.0,6648,22566,0,0,5.2650791539508255,0.9975302724322416,0.11377808148970701,0.005452821962535381
flickr,lambda050k_best,4717096777,200,0.4841327369213104,0.377964586019516,0.10616815090179443,0.6634521484375,0.23740115025161754,0.9781546208530806,0.3576415479183197,0.13456632653061223,0.0,17064,18149,4630,0,5.272909853190324,0.9990138891675855,0.23740115025161754,0.0028893554117530584
flickr,lambda050k_best,4755507106,201,0.2854309678077698,0.2232130616903305,0.06221790611743927,0.575469970703125,0.09894623074844637,1.0,0.14488567411899567,0.03649154974489796,0.0,7228,17187,0,0,5.266559641738275,0.9978107680036783,0.09894623074844637,0.005626799538731575
flickr,lambda050k_best,4758950312,202,0.8153021335601807,0.7010809779167175,0.11422115564346313,0.736907958984375,0.9698243974613557,0.4756521407019822,0.5145456194877625,0.5218231823979592,0.20673230229591838,3226,367,882,1789,5.2750810336270355,0.9994252444671364,0.5364750479226346,0.0018601343035697937
flickr,lambda050k_best,4767923306,203,0.4966740012168884,0.3525448441505432,0.14412915706634521,0.7453765869140625,0.3845549177008647,0.9708924705316334,0.27255943417549133,0.16569674744897958,0.0,7105,18922,0,0,5.2743033520567035,0.9992779036796504,0.3845549177008647,0.0023150937631726265
flickr,lambda050k_best,4876943924,204,0.3454325795173645,0.14331567287445068,0.20211690664291382,0.7854156494140625,0.1892156862745098,1.0,0.12702780961990356,0.02307876275510204,0.0,31582,5056,0,0,5.266122901806522,0.9977280225614229,0.1892156862745098,0.007100263144820929
flickr,lambda050k_best,4938432980,205,0.6222882270812988,0.5068060159683228,0.11548221111297607,0.9285430908203125,0.6867892195045957,0.9948472995336242,0.36607983708381653,0.2649473852040816,0.0004185267857142857,14769,6657,0,0,5.272818217621252,0.9989965277468911,0.6860410830999066,0.0031159045174717903
flickr,lambda050k_best,4957886467,206,0.25230199098587036,0.38604965806007385,-0.1337476670742035,0.5186767578125,0.05154172107773899,0.3081580624601657,0.19547078013420105,0.06253985969387756,0.04027822066326531,6238,20784,0,0,5.253264234476873,0.9952917989930014,0.046529532058222065,0.006866219453513622
flickr,lambda050k_best,4965189170,207,0.4659709632396698,0.4147665798664093,0.0512043833732605,0.6895904541015625,0.08583859465471556,1.0,0.28091731667518616,0.02614795918367347,0.0,18390,14840,0,0,5.271821642889755,0.9988077151128658,0.08583859465471556,0.004023987799882889
flickr,lambda050k_best,5006362787,208,0.6655550003051758,,,,0.7076066344381827,0.9992268235649091,0.31942179799079895,0.5284199617346939,0.00031887755102040814,500,6282,568,16,5.274768406941073,0.9993660137178733,0.7073043756841177,0.0019184863194823265
flickr,lambda050k_best,5130986168,209,0.38557949662208557,0.09994014352560043,0.28563934564590454,0.8104400634765625,0.3234416705919297,0.9982232272653853,0.08661237359046936,0.12338568239795919,0.0,10871,13696,0,0,5.226870922514941,0.9902912801210259,0.3234416705919297,0.007063677534461021
flickr,lambda050k_best,5179649119,210,0.3327477276325226,0.35631346702575684,-0.023565739393234253,0.51312255859375,0.003904833031046623,0.10385925085130533,0.24996735155582428,0.017558195153061226,0.014329559948979591,10516,20838,0,0,5.271624977773093,0.9987704546269993,0.0037885845599652194,0.0043552471324801445
flickr,lambda050k_best,5194793239,211,0.4317358136177063,0.2520354986190796,0.1797003149986267,0.8997955322265625,0.2190459174557799,1.0,0.21580639481544495,0.06108498086734694,0.0,21080,12620,0,0,5.268043578482379,0.9980919170199296,0.2190459174557799,0.004594745580106974
flickr,lambda050k_best,5220919991,212,0.7046509981155396,0.6650389432907104,0.0396120548248291,0.63690185546875,0.7834535256410257,0.8358028209146602,0.42776164412498474,0.5595503826530612,0.06973453443877552,3859,3631,132,0,5.27466818835399,0.9993470261449324,0.7015036919673552,0.0019114846363663673
flickr,lambda050k_best,5237296528,213,0.43832695484161377,0.5827771425247192,-0.14445018768310547,0.2119140625,0.03598794662074903,0.23951409580563832,0.4480758309364319,0.08695392219387756,0.06596779336734694,13145,17591,0,0,5.2709730950489675,0.9986469478890422,0.032305433186490456,0.0038603944703936577
flickr,lambda050k_best,5303633386,214,0.7149613499641418,0.5728174448013306,0.14214390516281128,0.8952789306640625,0.9044890664423886,0.8203966816057977,0.42037713527679443,0.41800860969387754,0.046954719387755105,13878,2326,0,0,5.274261655250393,0.9992700037363936,0.8048175865294668,0.002413602778688073
flickr,lambda050k_best,5344317532,215,0.7710322141647339,0.6162362098693848,0.15479600429534912,0.8561859130859375,0.9456622325043378,0.649731770315915,0.46225523948669434,0.5015345982142857,0.14680325255102042,4905,1116,0,505,5.274567039441267,0.9993278623110157,0.663144873458793,0.0020113890059292316
flickr,lambda050k_best,5480070309,216,0.43529385328292847,0.299299955368042,0.13599389791488647,0.8321533203125,0.13487804094225023,0.9096228868660599,0.2254524528980255,0.045978156887755105,0.0011957908163265306,21641,13932,0,0,5.263637507324949,0.9972571357690668,0.13435989371578577,0.0059866877272725105
flickr,lambda050k_best,5490101320,217,0.5920152068138123,0.4095223844051361,0.18249282240867615,0.7735443115234375,0.44529431926830587,0.9972527472527473,0.3331748843193054,0.24665178571428573,0.0,3030,11161,144,0,5.269495422866276,0.9983669857665621,0.44529431926830587,0.0032094805501401424
flickr,lambda050k_best,5601291878,218,0.28523051738739014,0.1928483247756958,0.09238219261169434,0.7706298828125,0.04883098241642973,0.5,0.13004088401794434,0.035255899234693876,0.0,11341,21785,0,0,5.2700328610292875,0.998468809655907,0.04883098241642973,0.004735976457595825
