dataset,model,metric,mean,median,q1,q3,iqr,ci_low,ci_high,valid
flickr,lambda025k_best,RemoveTP,6810.688,6030.0,2752.25,10120.25,7368.0,6215.0576,7428.916399999999,250
flickr,lambda025k_best,AddTP,134.736,0.0,0.0,0.0,0.0,77.75850000000001,203.04259999999996,250
flickr,lambda025k_best,AddFP,129.62,0.0,0.0,2.75,2.75,82.0206,188.3886,250
flickr,lambda025k_best,entropy,5.2716872715299585,5.272552599302405,5.269751362027751,5.274384837268565,0.004633475240813922,5.2712401405608675,5.272148436809556,250
flickr,lambda025k_best,normalized_entropy,0.9987822569012749,0.9989462032776448,0.9984154764072548,0.9992933419975201,0.0008778655902652588,0.9986895749151006,0.9988653941091145,250
flickr,lambda025k_best,iou,0.5824931692203962,0.5843799066789308,0.5042559283297601,0.6761671656375804,0.17191123730782032,0.5665481383441412,0.598500122064362,250
flickr,lambda025k_best,raw_range,0.0023748464323580265,0.0022602229146286845,0.0019098614575341344,0.002716361836064607,0.0008065003785304725,0.002297886273358017,0.002459329925244674,250
flickr,lambda025k_latest,gt_response,0.560375625371933,0.5743577182292938,0.4859267696738243,0.6446294486522675,0.15870267897844315,0.5466075406193733,0.5749838044852019,250
flickr,lambda025k_latest,nearfp_response,0.42913842122805745,0.426062673330307,0.3106898069381714,0.5261779725551605,0.21548816561698914,0.41217771006619885,0.4468567877721328,247
flickr,lambda025k_latest,gt_nearfp_gap,0.1329068791890434,0.13419094681739807,0.06786178052425385,0.20149891078472137,0.13363713026046753,0.11950418947015697,0.14612261949913946,247
flickr,lambda025k_latest,gt_vs_nearfp_auroc,0.7150287477930275,0.74884033203125,0.6338882446289062,0.8234024047851562,0.18951416015625,0.6975614833627846,0.7324800112516501,247
flickr,lambda025k_latest,coverage,0.4708820343386257,0.47425266134913097,0.29640397463889706,0.6429106009175102,0.3465066262786131,0.4426048825640787,0.5002636494006563,250
flickr,lambda025k_latest,precision,0.8411305915789673,0.9136555198617602,0.7493388811504677,0.9930490793175692,0.2437101981671016,0.8168416004651856,0.8637678725218897,250
