sample_id,sample_index,d_pos,d_neg_mean,d_neg_min,d_neg_max,margin,violation,softplus_loss,normalized_margin,group,delta_iou,aud_iou,ogl_iou,aud_precision,aud_coverage,aud_area,aud_gap,aud_auroc,aud_nearfp_response,auto_taxonomy
9s26XGoKYG0_000250,1004,0.0001689635391812,0.0004888626972388,0.0001992377947317,0.0007055409951135,0.0003198991580576,False,0.6929872437728504,0.4862973531007933,transition,0.0816434469158234,0.714423433444568,0.7960668803603915,0.7492028929154677,0.938986361026764,0.2562779017857143,0.1752422451972961,0.9216384887695312,0.593745231628418,GOOD
9s8jDGsBij4_000010,1005,9.677684283815324e-05,0.0001281562199437,6.216902693267912e-05,0.0002735891612246,3.1379377105546767e-05,False,0.6931314909944757,0.13950540030868658,B_close,-0.0208095360666583,0.0877383884084531,0.0669288523417947,0.0885728326540051,0.9030356407165528,0.6894331951530612,0.0003973245620727,0.5242462158203125,0.6955132484436035,OVER
9t0s8TUHMiM_000020,1006,7.039526099106297e-05,8.9663619746716e-05,2.0090834368602373e-05,0.0001255796232726,1.9268358755653026e-05,False,0.6931375464269762,0.12038293999342045,B_close,0.0079559482532644,0.5359174694682546,0.543873417721519,0.9658676631425448,0.5462628602981567,0.4373405612244898,-0.0479720830917358,0.4571685791015625,0.659206748008728,GOOD
9tDqkjQLtNM_000096,1007,3.319634561194107e-05,3.270936804256053e-05,2.635054806887637e-05,3.847846164717339e-05,-4.869775693805423e-07,True,0.6931474240487596,-0.007389003699200157,transition,0.0505455644478676,0.3182528295871194,0.3687983940349871,0.3576880352599706,0.7427083253860474,0.5561822385204082,-0.0788094997406005,0.3430633544921875,0.765739917755127,OVER
9u9Zgbbngkg_000030,1008,2.9227401682874188e-05,9.11287979761255e-05,1.361016256851144e-05,0.0002170012012356,6.190139629325131e-05,False,0.6931162303407715,0.5143182981376591,B_close,0.0453314277633831,0.0815771583956492,0.1269085861590323,0.0815771583956492,1.0,0.4690688775510204,0.0462280511856079,0.718719482421875,0.9067341685295104,OVER
9uOOfuRD6Fc_000070,1009,2.5420895326533355e-05,7.797085436322959e-05,3.1151692382991314e-05,0.0001544213591841,5.2549959036696237e-05,False,0.6931209059256143,0.5082606560592782,B_close,0.0224559521536563,0.802835332606325,0.8252912847599814,0.9761336515513126,0.8189098834991455,0.5260881696428571,0.1777176260948181,0.8162994384765625,0.5693917870521545,GOOD
9uTzThSwQ80_000580,1010,5.158349449629896e-05,6.790387851651758e-05,4.6222758101066574e-05,9.883457096293569e-05,1.632038402021862e-05,False,0.6931390204012295,0.13658668252654085,transition,0.08490706058172,0.5383633796698523,0.6232704402515723,0.9523557946304212,0.5532644987106323,0.4149593431122449,-0.0015133023262023,0.4870758056640625,0.6031066179275513,GOOD
9wW-losmGws_000097,1011,2.025580033659935e-05,6.300440418272046e-05,3.187026959494688e-05,0.0001200836923089,4.2748603846121114e-05,False,0.6931258064864526,0.513433801652119,B_close,-0.00971892429984,0.4575731558989769,0.4478542315991369,0.7342288043166294,0.5484050512313843,0.3471978635204081,0.0044665336608886,0.5165557861328125,0.622539758682251,GOOD
9wkgTdE7nz8_000030,1012,8.357931073987857e-05,9.967794358090032e-05,9.79469550657086e-05,0.0001010275445878,1.6098632841021754e-05,False,0.6931391312759205,0.08784717861697881,B_close,-0.0001983683073294,0.0403021530667631,0.0401037847594336,0.0404228291443607,0.931034505367279,0.4392936862244898,0.0283209681510925,0.56939697265625,0.7016439437866211,OVER
9xV0nmojVeg_000030,1013,1.1179712601006033e-05,6.019467946316581e-05,3.823143197223544e-05,8.203423931263387e-05,4.901496686215978e-05,False,0.6931226733768227,0.6867304191027029,B_close,-0.01181571489575,0.6249363867684479,0.6131206718726978,0.9431643625192012,0.6493918299674988,0.36328125,-0.0438576936721801,0.451446533203125,0.7041529417037964,GOOD
9y2BI6yaNkA_000114,1014,4.346972855273634e-05,8.798881754046306e-05,7.039578486001119e-05,0.0001074997198884,4.451908898772672e-05,False,0.6931249212631951,0.33865495984954314,transition,-0.0658786634571615,0.4874448380881347,0.4215661746309732,0.5335941486647389,0.8493068814277649,0.5858378507653061,-0.0370032787322998,0.4321136474609375,0.7797238826751709,GOOD
9ytPHkPCXgA_000050,1015,7.867573731346056e-05,9.673211479821477e-05,3.3494867238914594e-05,0.0001772169780451,1.8056377484754207e-05,False,0.693138152411957,0.10293939048018802,B_close,0.0242870938756908,0.6024275452068367,0.6267146390825276,0.7342995169082126,0.7703515887260437,0.3960459183673469,-0.0214178562164306,0.442840576171875,0.7294001579284668,GOOD
9zPrLhdmgpg_000031,1016,1.4771034329896793e-05,2.989020458699088e-05,1.6484314983244985e-05,3.7573892768705264e-05,1.5119170257094087e-05,False,0.6931396210033904,0.3385300158533463,B_close,-0.0408204007779137,0.6941865823951544,0.6533661816172407,0.7955934505395005,0.8448718190193176,0.7923907844387755,-0.0475354194641113,0.46527099609375,0.8381407260894775,GOOD
9zW-E0XdWdw_000160,1017,8.654423436382785e-05,7.130987978598569e-05,3.329455648781732e-05,0.000109980443085,-1.5234354577842169e-05,True,0.6931547977662449,-0.096509074618573,B_close,-0.0027581959235526,0.1744029275808936,0.171644731657341,0.19292638755726,0.6449429988861084,0.3741629464285714,-0.0441996455192565,0.4225616455078125,0.7020172476768494,OVER
A-odqVz9Oc4_000001,1018,2.8863649276900105e-05,3.92409256164683e-05,2.4569828383391723e-05,5.3616600780515e-05,1.0377276339568198e-05,False,0.6931419919352365,0.1523726739861935,B_close,-0.0326742411343586,0.6481846528798251,0.6155104117454664,0.904521356406922,0.6957910060882568,0.3984773596938775,0.1291007995605468,0.726287841796875,0.5687106847763062,GOOD
A0dHhG6Y8C0_000030,1019,5.5428485211450607e-05,9.410796883457806e-05,6.68657521600835e-05,0.0001275320537388,3.867948362312745e-05,False,0.6931278410051466,0.25866256901182766,A_ogl_help,0.2077130346114818,0.3798128342245989,0.5875258688360808,0.3871099604850797,0.9527162909507751,0.4387954400510204,0.0628628730773925,0.65252685546875,0.7251694202423096,OVER
A458iJLZGvg_000080,1020,5.765587411588058e-05,6.52154112685821e-05,4.488754348130897e-05,0.0001028445840347,7.559537152701523e-06,False,0.6931434007985123,0.061524033605767164,B_close,-0.0111726370638411,0.089794341990924,0.0786217049270828,0.0910960916838084,0.8627087473869324,0.4069276147959184,-0.0197861790657043,0.42950439453125,0.7737246155738831,OVER
A4P0IgZQf90_000136,1021,2.515176311135292e-05,6.450536238844506e-05,4.360328603070229e-05,7.447680400218815e-05,3.9353599277092144e-05,False,0.693127503953895,0.4389344251087594,transition,-0.0874974206198365,0.391638881764555,0.3041414611447184,0.4026898734177215,0.9345165491104126,0.3022959183673469,0.0412172079086303,0.5941009521484375,0.7193988561630249,OVER
A58nnmnhfUo_000001,1022,4.468566839932464e-05,2.517550478842168e-05,1.0184446182393003e-05,3.919716982636601e-05,-1.951016361090296e-05,True,0.6931569356893316,-0.27927047945788824,transition,0.0841270853963135,0.3544640790184428,0.4385911644147563,0.3606563812664389,0.953799843788147,0.5076729910714286,0.114800751209259,0.717254638671875,0.7443703413009644,OVER
A6PMpITUNMs_000180,1023,5.407228309195489e-05,4.4709874146064976e-05,1.3942913938080892e-05,0.0001008351682685,-9.36240894588991e-06,True,0.693151861775375,-0.09477833966059725,B_close,0.0048704334883085,0.316942701368172,0.3218131348564805,0.3215907311726945,0.9563868045806884,0.7637515943877551,-0.0218162536621093,0.432098388671875,0.8446858525276184,OVER
A6T7Pu4pL1M_000030,1024,4.680114216171205e-06,2.490759970896761e-05,8.718983735889196e-06,3.839816417894326e-05,2.0227485492796404e-05,False,0.6931370668683429,0.6836447337678784,transition,0.0688476278659089,0.5976084301417331,0.6664560580076421,0.7840506800819825,0.7153542637825012,0.5348174426020408,0.03541761636734,0.584716796875,0.6890156269073486,GOOD
A6_-Ji7bq5E_000337,1025,1.4756638847757133e-05,1.3732221532336553e-05,1.1796232683991548e-05,1.7811442376114428e-05,-1.02441731542058e-06,True,0.6931476927687342,-0.03595852083215869,B_close,0.0157931912546672,0.1710435383552176,0.1868367296098849,0.1710435383552176,1.0,0.4614158163265306,-0.0029945969581604,0.486328125,0.8422994017601013,OVER
A7DQjMwCtI8_000270,1026,1.6553225577808917e-05,4.7002678002172615e-05,1.0857883353310172e-05,0.0001086588599719,3.04494524243637e-05,False,0.6931319559496293,0.4790971448773068,B_close,0.0133699435290405,0.0390436710691217,0.0524136145981622,0.0390436710691217,1.0,0.4134646045918367,0.0028112530708312,0.427978515625,0.8572068810462952,OVER
A7o-wmriwc8_000007,1027,1.319032526225783e-05,2.366286025790032e-05,8.783195880823769e-06,3.61685233656317e-05,1.047253499564249e-05,False,0.6931419443061567,0.28416904980290286,B_close,0.0431167176831799,0.3956797126110796,0.4387964302942595,0.4686222918882606,0.7176783084869385,0.3560068558673469,-0.0306167006492614,0.5403900146484375,0.7550970911979675,OVER
A7pW5W-4snM_000150,1028,4.09683671023231e-05,0.0001093700084311,6.528286030516028e-05,0.0001678182015893,6.84016413287769e-05,False,0.6931129803241289,0.4549845681855551,transition,0.0775834774803522,0.6511653904197642,0.7287488679001164,0.6858589426586601,0.927917182445526,0.3385283801020408,0.1860266923904419,0.855926513671875,0.6237161159515381,GOOD
A8gbOIvxvMA_000030,1029,2.382782258791849e-05,3.832335869446979e-05,1.7776854292606004e-05,7.008183456491679e-05,1.4495536106551299e-05,False,0.6931399328181571,0.23323025522973656,transition,0.0575910187514544,0.4610519205379348,0.5186429392893893,0.7710793879018178,0.5341681241989136,0.3881138392857143,-0.1122479438781738,0.3708343505859375,0.6971203088760376,GOOD
A9JSptUG5HU_000020,1030,2.1500662114704028e-05,4.747058255816228e-05,2.1632351490552537e-05,7.705027383053675e-05,2.596992044345825e-05,False,0.6931341956840282,0.37653257078514635,B_close,0.0379305274419908,0.3187537004144464,0.3566842278564373,0.332355891658307,0.886214017868042,0.2582708864795918,0.0681029558181762,0.6916961669921875,0.7502741813659668,OVER
A9KMqwqLboE_000030,1031,3.1998377380659804e-05,0.0001132118736677,1.8011405700235628e-05,0.0002747696125879,8.12134962870402e-05,False,0.6931065746362558,0.5592821108801149,transition,-0.0828238656064488,0.5519299641862316,0.4691060985797828,0.6920006652253451,0.7316687107086182,0.4793526785714285,0.0437133312225341,0.6199798583984375,0.6716932058334351,OVER
A9LkQyImgNI_000030,1032,2.3631760996067896e-05,8.10693218227243e-05,1.618482929188758e-05,0.0001574264315422,5.743756082665641e-05,False,0.6931184621919162,0.5485861151739794,B_close,-0.0246215093315232,0.3219627125589018,0.2973412032273785,0.3444006136313828,0.8317015171051025,0.3637595663265306,0.0205014944076538,0.5316162109375,0.7692891955375671,OVER
A9n6gH2uS5U_000019,1033,0.0001177584636025,0.0003660670408862,0.0003252547467127,0.0004337230056989,0.0002483085772837,False,0.6930230339784471,0.5132192794029942,C_aud_better,-0.2541728189367382,0.744807121661721,0.4906343027249828,0.9843731145167128,0.753718912601471,0.3303172831632653,0.1976268291473388,0.89453125,0.5250668525695801,GOOD
AA0Ekw6dlQo_000046,1034,1.893940680020023e-05,8.123084990074858e-05,5.412193786469288e-05,0.0001406748488079,6.229144310054835e-05,False,0.693116035323423,0.6218556738319975,A_ogl_help,0.1815096481065952,0.5234196602617656,0.7049293083683608,0.5245883337984929,0.9957618117332458,0.3570432079081632,0.1100175976753234,0.8216705322265625,0.7709785103797913,OVER
AA0N8XMqx9s_000030,1035,3.9268987165996805e-05,3.2574963370279875e-05,1.7363339793519117e-05,4.392178016132675e-05,-6.69402379571693e-06,True,0.6931505275774444,-0.09317449350397812,transition,0.0574467278364168,0.4451231859601754,0.5025699137965923,0.4513225883721726,0.9700646996498108,0.5824099170918368,0.0056795477867126,0.504974365234375,0.7785962820053101,OVER
AAHybONa3n4_000150,1036,5.739809785154648e-05,7.096637455106247e-05,5.7339999329997227e-05,9.42259794101119e-05,1.3568276699515991e-05,False,0.6931403964446079,0.10570118304431281,A_ogl_help,0.1402830297937266,0.5482222873654675,0.6885053171591942,0.5482222873654675,1.0,0.4759048150510204,0.152667224407196,0.9256134033203124,0.6940826177597046,OVER
AA_XVhso6IU_000244,1037,2.6448367862030864e-05,5.0686992835835554e-05,1.6862701158970594e-05,8.272936247522011e-05,2.423862497380469e-05,False,0.6931350613208973,0.3142349298723148,B_close,-0.0088029900384665,0.5268000772151085,0.517997087176642,0.6051892371377883,0.802647054195404,0.2696109693877551,0.0649040341377258,0.6311798095703125,0.6925621032714844,OVER
AAdciXShS1c_000019,1038,6.323636625893414e-05,4.618013826984679e-05,1.7206552001880482e-05,7.641025149496272e-05,-1.7056227989087347e-05,True,0.6931557087103042,-0.1558835013662621,A_ogl_help,0.1168043710021322,0.396421908315565,0.5132262793176973,1.0,0.3964219093322754,0.2371452487244898,0.1389302313327789,0.66729736328125,0.4005880057811737,GOOD
AAyqgdDOUYA_000020,1039,2.3296639483305626e-05,3.942236435250379e-05,2.2539690689882264e-05,7.579317752970383e-05,1.6125724869198166e-05,False,0.6931391177300156,0.25711066225322476,B_close,-0.0355174842179616,0.6341860529293264,0.5986685687113648,0.7441551712971958,0.8110178112983704,0.6154735331632653,0.0613199472427368,0.6565704345703125,0.7058484554290771,GOOD
ABH4iCT5Iik_000030,1040,0.0001086742413463,5.559505734709092e-05,4.0059745515463874e-05,8.245120261562988e-05,-5.3079183999209076e-05,True,0.6931737205041199,-0.32312297001497853,transition,-0.0526074177496442,0.5544222439569652,0.5018148262073209,0.5941009133103758,0.892487645149231,0.2662228954081632,0.1260361075401306,0.7422637939453125,0.6463471055030823,OVER
ACWNRYsyMGk_000030,1041,2.154872345272452e-05,3.3845445614133496e-05,2.6801859348779544e-05,3.794800068135373e-05,1.2296722161408976e-05,False,0.6931410322177658,0.22198585422558803,B_close,-0.0449786374650394,0.6963922419639225,0.651413604498883,0.718413320274241,0.9578397274017334,0.2848772321428571,0.1805965900421142,0.8664398193359375,0.6273437142372131,GOOD
ACjLm_tKyu8_000060,1042,2.651395516295452e-05,4.138260010222439e-05,3.0398321541724727e-05,5.448000229080208e-05,1.4868644939269867e-05,False,0.6931397462651103,0.21898967719656393,transition,-0.0697568057429061,0.5971442195613013,0.5273874138183952,0.817147000181258,0.6892428994178772,0.5497648278061225,0.0058270692825317,0.6008453369140625,0.6435748338699341,GOOD
ADjyDcauxzM_000030,1043,2.0374915038701147e-05,2.865377200578223e-05,1.9098370103165507e-05,4.291104778531008e-05,8.278856967081083e-06,False,0.6931430411400292,0.1688574036402878,transition,-0.0532830406496749,0.4935805991440798,0.4402975584944049,0.8638751625487646,0.5352067351341248,0.3831513073979591,0.0048152804374694,0.53497314453125,0.5740737318992615,GOOD
