dataset,sample_id,comparison,pearson,spearman,js_divergence,top10_overlap,threshold_mask_iou,left_entropy,right_entropy,left_effective_active_area,right_effective_active_area,left_effective_active_ratio,right_effective_active_ratio
flickr,10308472565,IMG_vs_AUD,0.9928569523961553,0.9903061224489796,6.610690038133399e-05,1.0,0.875,3.8858928018848924,3.8878346456238377,48.71041179931703,48.80509170453031,0.9940900367207557,0.9960222796842921
flickr,10369815925,DECODER_TARGET_vs_IMG,0.6143840629989,0.6271078345875923,0.0009270812561539559,0.0,0.6222222222222222,3.8918197827332417,3.888126420156082,48.999974746514646,48.81933386498236,0.9999994846227479,0.9963129360200482
flickr,10369815925,DECODER_TARGET_vs_AUD,0.6031753302125024,0.5836373378771026,0.0008925562308058528,0.0,0.6444444444444445,3.8918197827332417,3.8882665232417075,48.999974746514646,48.82617408345169,0.9999994846227479,0.9964525323153406
flickr,10369815925,IMG_vs_AUD,0.9934610024506662,0.9875510204081632,1.2706838225039689e-05,1.0,0.9655172413793104,3.888126420156082,3.8882665232417075,48.81933386498236,48.82617408345169,0.9963129360200482,0.9964525323153406
flickr,10389014583,DECODER_TARGET_vs_IMG,0.6527069639380813,0.6538775510204081,0.0010288918802510028,0.0,0.5555555555555556,3.8918197656915177,3.8877055879403266,48.999973911470605,48.79879343887991,0.9999994675810328,0.9958937436506105
flickr,10389014583,DECODER_TARGET_vs_AUD,0.6553711551085301,0.6445918367346939,0.001707063953700815,0.0,0.5555555555555556,3.8918197656915177,3.8850279304167943,48.999973911470605,48.66830176646033,0.9999994675810328,0.9932306482951088
flickr,10389014583,IMG_vs_AUD,0.9953330065843441,0.9906122448979592,9.863160375934437e-05,1.0,1.0,3.8877055879403266,3.8850279304167943,48.79879343887991,48.66830176646033,0.9958937436506105,0.9932306482951088
flickr,10409146004,DECODER_TARGET_vs_IMG,0.6154136709833145,0.5826530612244898,0.0009695253832172854,0.6,0.6046511627906976,3.891819708110748,3.8879426025349697,48.99997109001448,48.8103608358927,0.9999994100002956,0.9961298129774021
flickr,10409146004,DECODER_TARGET_vs_AUD,0.6005325060223863,0.5693877551020409,0.0013665916445484735,0.6,0.6511627906976745,3.891819708110748,3.886371498679263,48.99997109001448,48.73373489919903,0.9999994100002956,0.9945660183510006
flickr,10409146004,IMG_vs_AUD,0.9951346321451884,0.9877551020408163,4.51956440899573e-05,1.0,0.9285714285714286,3.8879426025349697,3.886371498679263,48.8103608358927,48.73373489919903,0.9961298129774021,0.9945660183510006
flickr,10409351364,DECODER_TARGET_vs_IMG,0.5397541173777313,0.8382109183776539,0.0027835877069767156,0.0,0.4444444444444444,3.8918198066973475,3.8808078494122653,48.99997592075524,48.463350350607776,0.9999995085868416,0.9890479663389342
