dataset,sample_id,comparison,pearson,spearman,js_divergence,top10_overlap,threshold_mask_iou,left_entropy,right_entropy,left_effective_active_area,right_effective_active_area,left_effective_active_ratio,right_effective_active_ratio
vggss,nbS9NjA7Ywg_000078,DECODER_TARGET_vs_AUD,0.79178425865877,0.789795918367347,0.0002972659379793779,0.2,0.5714285714285714,3.8905368996731773,3.8887338307407457,48.93715381353996,48.848996252820356,0.9987174247661216,0.9969182908738848
vggss,nbS9NjA7Ywg_000078,IMG_vs_AUD,0.9628925021161774,0.9524489795918367,8.668865173423916e-05,0.8,0.8,3.8900431687639307,3.8887338307407457,48.912997991820276,48.848996252820356,0.9982244488126587,0.9969182908738848
vggss,nbjXrDmWMQg_000184,DECODER_TARGET_vs_IMG,0.6988429666309911,0.7993877551020409,0.00043569278233083114,0.4,0.5238095238095238,3.890497112472858,3.888415075826466,48.93520677993189,48.83342787658718,0.998677689386365,0.9966005689099424
vggss,nbjXrDmWMQg_000184,DECODER_TARGET_vs_AUD,0.7070811310072717,0.8171428571428572,0.0005643972476778977,0.4,0.5238095238095238,3.890497112472858,3.8874805955697274,48.93520677993189,48.787815317704776,0.998677689386365,0.995669700361322
vggss,nbjXrDmWMQg_000184,IMG_vs_AUD,0.9923581932569318,0.9840816326530613,2.919312650520188e-05,0.8,1.0,3.888415075826466,3.8874805955697274,48.83342787658718,48.787815317704776,0.9966005689099424,0.995669700361322
vggss,ncHAOlb2wgw_000068,DECODER_TARGET_vs_IMG,0.5964885899594609,0.8945918367346939,0.001592927602020088,0.4,0.4523809523809524,3.891458047222324,3.8837490711244773,48.982252921114785,48.606101637588665,0.9996378147166283,0.9919612579099728
vggss,ncHAOlb2wgw_000068,DECODER_TARGET_vs_AUD,0.6011658697174168,0.901734693877551,0.00102976052221272,0.4,0.4523809523809524,3.891458047222324,3.8863500197446172,48.982252921114785,48.732688161733535,0.9996378147166283,0.9945446563619089
vggss,ncHAOlb2wgw_000068,IMG_vs_AUD,0.9980841105009053,0.9966326530612245,6.997150338852308e-05,0.8,1.0,3.8837490711244773,3.8863500197446172,48.606101637588665,48.732688161733535,0.9919612579099728,0.9945446563619089
vggss,ncJgdczUs_8_000000,DECODER_TARGET_vs_IMG,0.4388458667480181,0.7310204081632653,0.0011715180907321838,0.6,0.42857142857142855,3.8908516526761265,3.886020322424377,48.95255935400144,48.71662377337691,0.9990318235510497,0.9942168117015696
vggss,ncJgdczUs_8_000000,DECODER_TARGET_vs_AUD,0.44086653356072325,0.7040816326530612,0.0010466807720777844,0.4,0.4523809523809524,3.8908516526761265,3.8866236084141472,48.95255935400144,48.74602269705604,0.9990318235510497,0.9948167897358375
vggss,ncJgdczUs_8_000000,IMG_vs_AUD,0.9974644224877128,0.9906122448979592,1.110286364510258e-05,0.8,0.9473684210526315,3.886020322424377,3.8866236084141472,48.71662377337691,48.74602269705604,0.9942168117015696,0.9948167897358375
vggss,ncfUAo5uxwk_000012,DECODER_TARGET_vs_IMG,0.5662146076176002,0.7193877551020408,0.00039209725008051565,0.4,0.6904761904761905,3.8898636408861647,3.890282332566386,48.904217533287756,48.924697609416235,0.9980452557813828,0.9984632165186986
vggss,ncfUAo5uxwk_000012,DECODER_TARGET_vs_AUD,0.5175490096474432,0.698265306122449,0.0004855494055242201,0.4,0.6904761904761905,3.8898636408861647,3.8898462186611975,48.904217533287756,48.90336552043005,0.9980452557813828,0.9980278677638785
vggss,ncfUAo5uxwk_000012,IMG_vs_AUD,0.9904136606308004,0.9841836734693877,1.5111300346098698e-05,0.6,1.0,3.890282332566386,3.8898462186611975,48.924697609416235,48.90336552043005,0.9984632165186986,0.9980278677638785
vggss,nfFldYRXbDM_000098,DECODER_TARGET_vs_IMG,0.680998192328491,0.7885915459593057,0.0009119214874178645,0.0,0.38095238095238093,3.890910975310791,3.885826999391508,48.955463434933904,48.70720663822181,0.9990910905088551,0.9940246252698329
