dataset,group,seed,kind,sample_index,sample_id,rho_full_common,rho_full_specific,common_spatial_std,specific_spatial_std,common_specific_std_ratio
flickr,C0,12345,best,185,3828103578,0.9906122448979592,-0.2310204081632653,0.15621657677027673,0.016823340682958703,9.285704885505718
flickr,C0,12345,best,186,3896768873,0.9913265306122448,-0.4146938775510204,0.15746133503930365,0.019998598422526572,7.873618526283223
flickr,C0,12345,best,187,3908875350,0.9959183673469387,-0.08448979591836735,0.15923310181260367,0.010605537614216563,15.014147099827744
flickr,C0,12345,best,188,3956341886,0.9959183673469387,0.8690816326530613,0.12939108887724068,0.024816375145410758,5.213939913427232
flickr,C0,12345,best,189,4007045926,0.9670408163265306,-0.2173469387755102,0.13833154511887014,0.03168060655736638,4.3664424438459895
flickr,C0,12345,best,190,4041216001,0.9968367346938776,0.05979591836734694,0.14609142664722727,0.012271061483658665,11.90536180115932
flickr,C0,12345,best,191,4180455681,0.9963265306122449,-0.868265306122449,0.15473308861673132,0.018989454351999252,8.148369392216932
flickr,C0,12345,best,192,4303617148,0.9870408163265306,0.23540816326530611,0.17997215532820132,0.02584617671850545,6.963202228643129
flickr,C0,12345,best,193,4351373013,0.9808163265306122,0.6853061224489796,0.09089947457002713,0.01957118360021834,4.644556835541262
flickr,C0,12345,best,194,4407899725,0.9977551020408163,0.9116326530612245,0.23522091065581166,0.026010676254258066,9.043244718303121
flickr,C0,12345,best,195,4479260803,0.966530612244898,0.25510204081632654,0.16144706343837967,0.028608776110188423,5.64327054105903
flickr,C0,12345,best,196,4543136011,0.9926530612244898,0.9161224489795918,0.2166650434907616,0.0381543329502541,5.678648445335189
flickr,C0,12345,best,197,4576746825,0.9965306122448979,0.7459183673469387,0.20605454823402852,0.015035153987410801,13.704851204487936
flickr,C0,12345,best,198,4646464908,0.9959183673469387,0.5556122448979591,0.19342688386845241,0.01236526866990126,15.64275625804069
flickr,C0,12345,best,199,4657718822,0.9970408163265306,0.07612244897959183,0.21524245827704502,0.010255700197016243,20.98759266965184
flickr,C0,12345,best,200,4717096777,0.9412244897959183,0.5966326530612245,0.06807453327512081,0.020546065847563036,3.3132636573923526
flickr,C0,12345,best,201,4755507106,0.998061224489796,0.8928571428571429,0.19603305384299802,0.028033707411641805,6.992762354421579
flickr,C0,12345,best,202,4758950312,0.9872448979591837,-0.1730612244897959,0.17163196922025384,0.01715982985601558,10.001962179134676
flickr,C0,12345,best,203,4767923306,0.9931632653061224,-0.21551020408163266,0.19630260727010612,0.009374215145863335,20.940697884102946
flickr,C0,12345,best,204,4876943924,0.976326530612245,0.5962244897959184,0.10277307810129271,0.018463229282280214,5.566365262003625
flickr,C0,12345,best,205,4938432980,0.9883673469387755,-0.8214285714285714,0.23783060128378392,0.031308924135420954,7.5962559510218775
