dataset,sample_id,sample_index,RemoveFP,RemoveTP,AddTP,AddFP
vggss,3T3hm1hHCto_000228,451,0,0,104,4310
vggss,3T7FYQRx0YM_000033,452,1095,0,0,454
vggss,3T8XhCkaA8M_000030,453,1189,0,195,482
vggss,3UCK4XCrvoc_000030,454,1326,0,481,1871
vggss,3VfSV1vJydw_000191,455,78,910,177,0
vggss,3Vpt-gR-8Lk_000030,456,0,3179,480,0
vggss,3X9dtfeV1mQ_000040,457,841,0,154,452
vggss,3XhpZyBrIVk_000018,458,6853,88,31,1850
vggss,3YI7HlxdMxQ_000208,459,183,384,351,1234
vggss,3c6dQju-FYU_000021,460,1730,837,1796,476
vggss,3cThgRIaqgU_000016,461,238,1163,0,0
vggss,3eaA8bsLJBA_000042,462,371,754,25,71
vggss,3g3cr1rw3HU_000105,463,2793,1333,0,0
vggss,3gR0QBgrzYQ_000020,464,5377,0,216,583
vggss,3gjFMkV2ucY_000030,465,758,98,16,675
vggss,3h1-zP8M-yU_000020,466,2768,867,0,0
vggss,3k8zGf8Btfo_000250,467,2031,0,0,1568
vggss,3mCWARDySc8_000059,468,750,480,54,242
vggss,3mDPQ_CPopw_000030,469,158,0,503,3592
vggss,3mENYq_Ta3s_000012,470,9,0,113,2331
vggss,3mkiTkMVemM_000030,471,3724,1354,0,0
vggss,3mtdpXbogzk_000180,472,3618,0,0,0
vggss,3njuN-F2Ecs_000332,473,51,2294,283,0
vggss,3oGWyWYbFyk_000006,474,4963,0,0,76
vggss,3oaky81Equ8_000016,475,685,694,574,341
vggss,3oaky81Equ8_000045,476,1630,1180,0,118
vggss,3otUlQ4wvLY_000030,477,626,21,0,631
vggss,3p3A4QDXw-g_000030,478,349,341,5,2658
vggss,3ptxRyVuU0w_000520,479,195,0,0,5060
vggss,3qEb6Y-D7Mw_000050,480,2144,2103,461,211
vggss,3qesirWAGt4_000020,481,482,842,678,141
vggss,3sQrJVyxju0_000065,482,2615,1908,0,0
vggss,3sYnYraOuIo_000510,483,2077,6,0,0
vggss,3sz7nQTcwcE_000009,484,618,2604,996,172
vggss,3t6pqBKV0kY_000030,485,235,0,605,761
vggss,3twm2ErD0kM_000154,486,365,0,0,1423
vggss,3uLmjElob2Q_000004,487,4072,259,0,135
vggss,3uuyQ4O0L68_000030,488,866,0,0,464
vggss,3vDDWN5GKAA_000139,489,3120,721,63,49
vggss,3vLc6D64xcs_000330,490,284,0,0,6977
vggss,3vpG1PgFF34_000030,491,231,2071,179,325
vggss,3xh2kScw64U_000030,492,2809,0,0,2864
vggss,3ypSlMWAZeo_000239,493,987,636,2028,190
vggss,4-DcTjFR4qw_000100,494,819,0,0,66
vggss,4-SlE4qtKvw_000222,495,0,0,0,1661
vggss,4-SlE4qtKvw_000239,496,113,18,78,569
vggss,40s88hEcn5I_000170,497,1107,349,365,545
vggss,40sAH2ZB0Pg_000030,498,1571,556,0,494
vggss,42vB40Fkdis_000076,499,395,0,54,1873
vggss,448X3t13rlk_000325,500,1403,0,0,228
vggss,44Nt8WOHyyU_000040,501,239,172,695,257
vggss,45JHcLU57B8_000020,502,89,26,396,1304
vggss,45vBbOhzS6g_000050,503,4601,0,6,942
vggss,466XkuormNQ_000030,504,364,1683,16,8
vggss,46t-4NFQ9_w_000002,505,115,2440,420,49
vggss,46zbt7TQHRs_000000,506,3,0,1450,165
vggss,476vNb6thyM_000030,507,105,1555,17,8
vggss,47mYYtNAp_4_000000,508,0,0,2161,563
vggss,48zE-hRAYEA_000030,509,61,27,193,4534
vggss,49PCE6AXrGw_000030,510,192,0,475,1023
vggss,4BFOgNwhpkQ_000303,511,236,451,1320,1738
vggss,4BFOgNwhpkQ_000336,512,0,130,232,979
vggss,4BUKAcdGfaI_000009,513,4538,1135,217,842
vggss,4DKN1qAMQig_000021,514,226,49,349,5858
vggss,4GPDqOodSUU_000140,515,341,354,1783,968
vggss,4GclkzsR830_000030,516,0,1247,1843,0
vggss,4GxRRVp3hD4_000018,517,0,0,382,2949
vggss,4IJCSuJoo9o_000002,518,9502,2389,0,0
vggss,4JTxc-TKxPo_000092,519,1033,302,0,3688
vggss,4K6nNmzeTk0_000030,520,1349,0,218,153
vggss,4K88ptVpPn8_000145,521,10,23,17,2744
vggss,4L9KyVVsQOc_000030,522,0,2129,37,0
vggss,4LnCvnu9QOo_000010,523,3608,464,275,582
vggss,4Mj0Eu8AThg_000002,524,219,0,324,704
vggss,4O-dYCrVKLY_000030,525,36,700,1187,64
vggss,4P518ZMug-U_000115,526,480,62,14,1434
vggss,4PYTtp78Ig0_000060,527,335,0,0,1539
vggss,4Psj5jYa7a4_000020,528,437,0,0,1996
vggss,4Q1DDOpej1o_000000,529,0,0,671,6704
vggss,4RWpCBNrYSM_000174,530,46,23,25,4720
vggss,4TgXgwVndiw_000160,531,4231,0,0,719
vggss,4Tpy1lsfcSM_000030,532,77,0,726,3760
vggss,4U7GK4-5No4_000046,533,1858,0,0,674
vggss,4UCZF_UnG10_000027,534,4152,0,0,150
vggss,4ViTIFEK5Fo_000090,535,739,0,214,211
vggss,4Vq6WDtxTt4_000030,536,2936,0,0,0
vggss,4WH0ZxvF9Nw_000003,537,449,452,106,2097
vggss,4WRgvRI06zc_000030,538,3608,0,0,16
vggss,4WsPXawPBF8_000005,539,485,2301,481,0
vggss,4YHYnWM_jMQ_000083,540,1838,0,409,3156
vggss,4ZJrKmDGdA4_000140,541,3968,2311,0,0
vggss,4_6e0icNw7Q_000182,542,274,336,57,228
vggss,4_cfXx3iLes_000030,543,1785,309,132,128
vggss,4_f33b75_LY_000160,544,4842,0,0,396
vggss,4azTRWgh-9I_000000,545,256,313,1516,1107
vggss,4cgDBRTdmq0_000221,546,3308,63,199,3774
vggss,4dGlrvX_EfI_000020,547,290,0,1,2874
vggss,4dVhbo5rq7w_000212,548,1246,816,165,0
vggss,4ep09nZl3LA_000030,549,574,534,721,320
vggss,4euUZgSSuIw_000160,550,183,0,0,1439
vggss,4ewhrrQCJic_000120,551,6572,150,0,31
vggss,4go6CQ_RhYQ_000250,552,1019,379,0,273
vggss,4h550TCCd9w_000153,553,2570,237,0,273
vggss,4hYiaSYueCE_000216,554,1155,0,5,170
vggss,4i9DgH80kDg_000030,555,189,165,118,209
vggss,4jKkc7qQQ88_000016,556,388,0,24,1757
vggss,4k74Cvw2rLU_000160,557,489,0,0,998
vggss,4kGozLe1X_Q_000073,558,5286,16,64,1
vggss,4lchD4CmjDc_000010,559,338,1085,1044,105
vggss,4mCpxmwhci4_000049,560,42,720,719,279
vggss,4nlB8qkQJ9s_000020,561,193,0,0,2709
vggss,4p8n4Zf-WMM_000190,562,40,0,3,2259
vggss,4q4ejLxTo8I_000010,563,3799,694,284,1371
vggss,4q9NPjOpWy8_000146,564,938,1,0,1670
vggss,4qaiLMEce6Y_000025,565,319,311,0,1167
vggss,4t1VqRz4w2g_000030,566,6,0,2491,2904
vggss,4tHvsHkl8L0_000027,567,537,408,451,321
vggss,4tKvAMmAUMM_000030,568,1686,7,352,339
vggss,4tOFGK47I5E_000005,569,22,1425,294,1556
vggss,4thEVesl7yA_000001,570,587,83,9,162
vggss,4uihL55gcWo_000028,571,1532,835,0,1125
vggss,4v1VgwCvm_U_000030,572,708,0,295,2015
vggss,4vsI0Kwn8jY_000030,573,1884,216,0,0
vggss,4vzHgTC_16s_000010,574,80,99,827,4943
vggss,4wozMD0enDU_000000,575,1615,3394,17,0
vggss,4xWlOt4GOzs_000094,576,154,38,514,432
vggss,4xWlOt4GOzs_000203,577,23,0,377,361
vggss,4z8HTrCvEsc_000012,578,2943,31,0,0
vggss,4z8HTrCvEsc_000097,579,1839,4,155,326
vggss,5-FHy1Q61n8_000114,580,2480,0,0,1373
vggss,5055BM1GUWc_000079,581,58,0,0,4633
vggss,51NV5b5e5As_000050,582,367,1654,1954,1177
vggss,51nfpGY_AJk_000080,583,3064,1155,0,514
vggss,52GtuAAT-94_000042,584,57,0,0,3685
vggss,534-Tg2cSto_000030,585,1645,4,84,2441
vggss,53KoRxxr1jc_000030,586,1393,0,1585,4414
vggss,55L7peYRB_Q_000120,587,1453,535,0,715
vggss,55l9j-CggDQ_000030,588,2396,2532,536,83
vggss,573QotnRHDY_000030,589,527,124,174,382
vggss,59iKy1LlNpo_000031,590,424,8,0,891
vggss,5A0sMC5olxI_000380,591,2197,360,11,97
vggss,5AWSzMZZgCA_000077,592,248,0,504,2461
vggss,5AdvAAdZ8Xs_000570,593,1256,279,170,0
vggss,5BLIgNC4-4w_000160,594,6778,924,0,53
vggss,5BaYRFSfA68_000206,595,142,843,1706,1694
vggss,5C58IGwUCFY_000030,596,341,0,117,1738
vggss,5CffrmMy0n4_000142,597,926,2589,621,2171
vggss,5CffrmMy0n4_000164,598,1171,2398,451,10
vggss,5DN1Q9s5B20_000030,599,62,105,836,224
vggss,5DW8WjxxCag_000030,600,311,461,1728,12
vggss,5DjZHCumLfs_000011,601,2391,0,0,2265
vggss,5FEZg17q5hA_000260,602,1059,20,126,624
vggss,5FlNBuS7YgM_000140,603,0,598,863,0
vggss,5G-00T0zJ14_000030,604,70,0,77,1251
vggss,5GLnohP0IkU_000030,605,463,0,344,2036
vggss,5Gu-I_I3I7Q_000029,606,1497,38,73,1331
vggss,5GyhFsJoiYc_000044,607,1864,35,0,1391
vggss,5HQ0rDexH84_000184,608,2098,0,0,314
vggss,5Hr6HKMTS18_000400,609,2222,166,0,69
vggss,5Hvz5Dn0IHA_000118,610,23,0,0,3252
vggss,5IGRrTij-24_000030,611,7627,296,331,18
vggss,5JHMkSN2rdc_000074,612,198,0,0,9999
vggss,5JHMkSN2rdc_000089,613,1033,0,0,2277
vggss,5JaMY3ZmbXM_000188,614,272,292,523,482
vggss,5KdvPp1_JeI_000184,615,0,1096,953,1102
vggss,5KeG0Q_mzgg_000300,616,123,116,397,264
vggss,5LPLWyCFT7A_000022,617,760,0,784,287
vggss,5LvUzlaQzok_000230,618,641,94,30,368
vggss,5MMIZJ0zCZk_000030,619,760,384,302,222
vggss,5NQBuAOle3E_000008,620,146,0,0,1844
vggss,5NyjOIjRKKM_000018,621,656,639,25,230
vggss,5PhDkTZcLFE_000147,622,9913,0,0,0
vggss,5QNq0IEPICQ_000030,623,1077,0,75,1409
vggss,5QeFh-ZAf8E_000380,624,2788,161,16,149
vggss,5R3bR-rkqIk_000146,625,3542,1006,0,179
vggss,5R3bR-rkqIk_000170,626,675,876,0,3002
vggss,5RAfE1H_CTA_000006,627,240,88,784,130
vggss,5V0xKS-FGMk_000030,628,2967,0,0,162
vggss,5VCZHHd4UKI_000098,629,1346,39,198,341
vggss,5VYm2PFJ9iM_000376,630,13,5,655,123
vggss,5X7flUpy7Ts_000002,631,383,0,0,511
vggss,5X7flUpy7Ts_000015,632,52,0,213,1623
vggss,5__UnpOFMZo_000005,633,1771,1179,81,0
vggss,5aEBWi9H0rg_000460,634,2069,0,0,37
vggss,5bSfEeWEtUg_000028,635,1424,1257,0,379
vggss,5d8P-k6MNIQ_000120,636,194,768,1274,450
vggss,5fLzQegwHUg_000030,637,71,172,126,709
vggss,5faEEBTatTg_000004,638,1684,54,0,381
vggss,5g20l907PQM_000028,639,15378,1450,0,4
vggss,5gJ_PWgJWIw_000420,640,2988,0,0,0
vggss,5gsfdVBThoI_000203,641,1063,1281,486,2267
vggss,5hFnrhyWv3c_000027,642,71,0,0,1494
vggss,5hLkSi3BcWA_000021,643,0,65,1401,2332
vggss,5i5ZKyhw_gg_000113,644,1341,1330,2419,112
vggss,5iTVbHhYhC4_000030,645,105,92,665,1440
vggss,5iwbk0HAdNc_000000,646,5123,1122,0,0
vggss,5j-4OJ7XpDM_000222,647,3582,0,3,308
vggss,5jQIuYPAODg_000030,648,3701,1727,15,90
vggss,5jpljP-cYyA_000410,649,1010,88,0,3057
vggss,5jrESZzRxq4_000017,650,4872,0,0,665
vggss,5kzHSZIhArw_000163,651,302,922,87,504
vggss,5lyszxMsT20_000110,652,1236,186,73,5
vggss,5oPlF8LSdmg_000094,653,2343,1876,19,19
vggss,5ott6Y1gZcY_000218,654,1585,563,657,1217
vggss,5q2l2Meutsc_000214,655,214,0,113,1826
vggss,5qVc9y3TNnY_000030,656,1180,0,212,719
vggss,5qWSbdY3IvQ_000005,657,2362,8,0,528
vggss,5sa8jQUZ1Bg_000035,658,2037,0,0,103
vggss,5uOe6-ISwyw_000240,659,259,5,1560,2884
vggss,5uRkBz98fCk_000024,660,981,79,1015,2147
vggss,5uUROIui4Z0_000002,661,356,0,1030,318
vggss,5wC1sG4US3Y_000205,662,625,1129,217,1887
vggss,5x2orPz0jq0_000012,663,5099,0,1,1112
vggss,5xVe-bGbbYA_000045,664,705,0,0,61
vggss,5z1rE_l-0Ow_000000,665,42,172,3371,1854
vggss,6-RIiM19Be8_000160,666,274,0,560,2069
vggss,60AkV1YbZlU_000006,667,5997,0,0,593
vggss,61AWnBVuJL0_000040,668,2703,205,938,1690
vggss,61d0zvVfnVA_000140,669,440,0,7,4368
vggss,63Qy15I3QGE_000030,670,343,61,989,78
vggss,63Wmu5s4e88_000162,671,294,946,758,451
vggss,63rqIYPHvlc_000030,672,3047,0,0,472
vggss,63xbVEyvD24_000030,673,810,0,70,227
vggss,64E7E2yd7cQ_000030,674,384,0,32,1607
vggss,682ODyTqKyw_000130,675,5085,0,0,911
vggss,68jDXIGUBMo_000082,676,96,0,205,1039
vggss,695GiTHasWE_000066,677,43,1001,1697,346
vggss,6BCoBGdvyiQ_000162,678,3134,0,0,669
vggss,6BXR7JlTiBQ_000009,679,761,1695,173,7
vggss,6BXR7JlTiBQ_000590,680,903,970,309,39
vggss,6BaY9WneGaQ_000140,681,1481,233,522,1294
vggss,6Bh50bxvod4_000070,682,2261,1,735,351
vggss,6BitLl5Bnxw_000030,683,554,0,0,2071
vggss,6BlGk51vrbY_000275,684,0,0,0,1105
vggss,6Cnvft_h2M0_000055,685,899,2003,2034,541
vggss,6DXkv8hTM0k_000003,686,2945,308,2,98
vggss,6DwlcJyDyxc_000290,687,1346,3001,642,38
vggss,6E2jKYWemGI_000320,688,116,423,240,1550
vggss,6EIgJvYx4AE_000551,689,1057,283,2,110
vggss,6EQR7Hz4xIM_000051,690,405,0,0,1271
vggss,6EwAjQDFHcs_000140,691,1472,316,0,1206
vggss,6FUmapkqPn0_000080,692,209,514,218,1096
vggss,6FlgBpUP9G4_000041,693,1595,1624,122,185
vggss,6G1N9npWG2E_000030,694,247,1002,216,85
vggss,6GjsjhAbXRo_000020,695,3762,958,0,0
vggss,6GoWuxmiXRc_000070,696,425,5,83,1229
vggss,6HA2HwIJ2Mw_000006,697,276,1203,595,2
vggss,6HQqly6duac_000199,698,2605,0,0,84
vggss,6HuIs2xW5kI_000086,699,816,362,581,289
vggss,6HuIs2xW5kI_000104,700,0,0,1597,692
vggss,6I9BFjKBjLY_000037,701,11062,1340,0,900
vggss,6KiFICzs6UI_000150,702,3613,122,0,0
vggss,6LhWo-WzgLU_000034,703,2417,49,0,217
vggss,6M4vQCuhOSw_000160,704,1143,0,255,84
vggss,6ODACANcE7Q_000221,705,0,557,775,0
vggss,6OgSNQOTw2U_000060,706,1289,0,0,823
vggss,6P6z2S6XLIs_000264,707,142,259,795,66
vggss,6QvSd79Ocw8_000030,708,2,186,1657,20
vggss,6R8cO4ARzkY_000030,709,195,1621,1906,441
vggss,6RDnl3NFgsY_000054,710,1149,72,0,87
vggss,6TUnFZqFhGg_000354,711,10,0,56,2552
vggss,6TrIWYcBxBM_000010,712,3422,0,0,470
vggss,6Upef-zCzLM_000014,713,5867,14,0,16
vggss,6V9JinlbpHw_000082,714,811,446,0,393
vggss,6VycuUJbRjI_000030,715,4448,550,39,354
vggss,6Yk15FbL2yw_000081,716,1624,2606,0,0
vggss,6Z8wLKsHcbw_000075,717,997,4,84,1688
vggss,6ZAzQ_xUCUo_000145,718,1536,75,0,3843
vggss,6ZDqSPh5u20_000022,719,1395,1053,0,6
vggss,6_TGlFO0DCk_000010,720,315,454,312,97
vggss,6_WjTR_-4hQ_000030,721,148,113,40,667
vggss,6a5b72cfSbk_000039,722,0,0,4,5262
vggss,6ayVxYbKBe0_000030,723,0,858,208,0
vggss,6azSzS5ZjN0_000051,724,150,8,2360,883
vggss,6b-072VA4UA_000022,725,519,557,616,754
vggss,6dFdcTWdues_000400,726,27,709,666,21
vggss,6dFyXSkUu14_000000,727,264,51,1588,1333
vggss,6dhU9_K2uw8_000030,728,0,0,638,2288
vggss,6dwkWDQSjkA_000057,729,1068,0,0,244
vggss,6e8U65rgekA_000046,730,231,135,609,330
vggss,6gAQiZDRvXI_000011,731,227,281,276,668
vggss,6gBqjgsHL2k_000030,732,862,0,604,1545
vggss,6hZQHsHfuSo_000175,733,128,483,649,452
vggss,6hyBe3FO-xI_000030,734,907,0,0,2137
vggss,6iZZQvXNBnI_000009,735,0,0,654,2073
vggss,6jNme_qT8VU_000290,736,1263,116,873,4610
vggss,6jirqq-c7E0_000290,737,5527,1,0,14
vggss,6k54aEMkp-w_000115,738,13,301,901,1
vggss,6kXUG1Zo6VA_000000,739,3355,0,0,102
vggss,6kuESYFcEqw_000030,740,771,294,681,675
vggss,6l5RWxeju8U_000020,741,4420,934,88,796
vggss,6m3-rzozCRE_000020,742,705,2119,101,0
vggss,6mbQDmij4oQ_000010,743,765,1598,839,30
vggss,6psjy93yoTA_000030,744,97,632,297,31
vggss,6ptv5WYOzoI_000023,745,125,0,584,1728
vggss,6r-V0mrdTnQ_000119,746,737,0,9,132
vggss,6rpRjYMA3n4_000073,747,26,184,1449,2693
vggss,6s2pBWctGDM_000006,748,1252,0,219,982
vggss,6taAP7SFewI_000030,749,2219,4729,84,0
vggss,6ty4Rhu7Y5Q_000014,750,2370,953,0,34
vggss,6uB3h15H90k_000102,751,1386,2693,879,0
vggss,6uMAVCznTbA_000480,752,1690,0,34,413
vggss,6vFwzk19b4A_000010,753,0,0,3706,932
vggss,6vl7eSBL-ag_000090,754,4987,75,0,845
vggss,6wO8ORMfyFI_000430,755,1046,33,0,986
vggss,6wRJg4fbELE_000003,756,918,0,770,1322
vggss,6wRJg4fbELE_000196,757,43,84,62,4760
vggss,6wg3GJZk7Q0_000001,758,1602,62,1159,193
vggss,6xEHP-C-ZuU_000030,759,1397,0,0,1636
vggss,6xL7BK7WeMU_000001,760,609,276,952,1801
vggss,6zTszR6wgys_000200,761,1141,285,1155,2944
vggss,6zlMP_kQ_-w_000030,762,295,940,1200,184
vggss,7-Ly3ICovLE_000030,763,1896,484,143,832
vggss,7-vFjIl7wCI_000021,764,0,0,107,5422
vggss,7-z44NWB-84_000107,765,0,0,2004,1733
vggss,7-z44NWB-84_000170,766,0,0,1315,1809
vggss,70CtvdsGQf4_000002,767,2604,1394,59,368
vggss,70SeDyvtqi8_000205,768,1933,125,172,1410
vggss,72baZt5rKAs_000260,769,0,293,1862,319
vggss,73cuZZq-J3w_000020,770,0,614,1531,1135
vggss,74j6uEsqh4M_000120,771,269,0,253,2201
vggss,74p3DLeDCHE_000030,772,2062,272,0,60
vggss,75AjL_RBmfA_000059,773,7239,0,0,568
vggss,75PJeJ2hGcw_000030,774,973,114,72,1205
vggss,77lgNFP6Tts_000119,775,32,0,1561,4301
vggss,784FrdBASsk_000097,776,1309,794,4,466
vggss,7916WqcPKBA_000030,777,17,163,111,710
vggss,799dPLm5vs4_000002,778,777,473,294,218
vggss,7AhpZQt1Ml0_000120,779,1562,0,0,17
vggss,7B_3t_ELwxA_000030,780,1006,1085,38,33
vggss,7CBrxJI9Pxs_000163,781,273,4740,853,0
vggss,7CRVoUCXg_A_000030,782,1188,1119,41,13
vggss,7EgbS-lbHWY_000005,783,1664,392,9,5
vggss,7GZdzd_wcBg_000230,784,159,1252,3801,1101
vggss,7Gua0-UrKIw_000030,785,1224,680,0,145
vggss,7HF6OiDKaQA_000232,786,202,803,14,22
vggss,7I2yJgXKncw_000021,787,1598,1012,499,3655
vggss,7IUnipVNZoo_000112,788,1017,1537,0,57
vggss,7JqR7JlgRlE_000030,789,1337,132,630,6
vggss,7LWqCLxcNXc_000019,790,2052,265,1194,481
vggss,7LsJrF1AwZg_000030,791,314,1259,1537,167
vggss,7LsexUAG4ps_000032,792,2835,0,81,2255
vggss,7MT92mDKdKU_000106,793,211,270,12,1420
vggss,7OqOXtp8_tk_000030,794,462,215,14,1174
vggss,7OqsePnrOSo_000061,795,2518,158,360,292
vggss,7PK3nvCihMk_000011,796,0,0,1038,1448
vggss,7P_SwPV1FcU_000000,797,1613,1474,87,46
vggss,7QnyKZe6VBA_000030,798,5602,45,4,517
vggss,7QpwDHOfZeg_000350,799,3215,0,0,1417
vggss,7R11YUfwU50_000164,800,40,171,2153,1082
vggss,7RNTXUuCKoQ_000029,801,2447,0,0,0
vggss,7SKRc8oyLvE_000009,802,0,0,3133,2751
vggss,7SLiFO2MoHc_000017,803,220,339,152,507
vggss,7SR2Nk3gkQ4_000187,804,60,26,311,913
vggss,7S_iHrdfrvQ_000030,805,629,0,1809,100
vggss,7Soo7mXCnq0_000063,806,662,0,0,1222
vggss,7T04388Ijk8_000030,807,141,2822,476,4
vggss,7T5uQKw-DOg_000338,808,112,434,3059,277
vggss,7UoFNdp0UYg_000020,809,2586,198,134,4197
vggss,7V0G65FK2VQ_000000,810,1062,482,99,0
vggss,7VMWi8xm0NM_000020,811,2357,695,1,1089
vggss,7XQN9XDnRm4_000080,812,938,298,0,1029
vggss,7_szvK1eHfw_000354,813,2369,137,0,1758
vggss,7fLnFGd79-s_000018,814,828,412,375,247
vggss,7fLnFGd79-s_000056,815,1081,474,195,81
vggss,7fRaV39Y-2o_000050,816,1286,1965,56,571
vggss,7fft0a682rE_000000,817,1699,759,0,298
vggss,7gTiMEazgmE_000030,818,855,0,607,1379
vggss,7gr6ZOKZwuQ_000010,819,1025,812,2533,3
vggss,7hIUlBvcT5k_000106,820,2912,925,0,111
vggss,7ivVufYPEnA_000268,821,103,0,0,416
vggss,7j8DS1YoQwQ_000169,822,433,0,126,4046
vggss,7l_TPfOhh5c_000570,823,1565,0,0,2633
vggss,7mtYFBOmeNs_000030,824,840,327,0,2690
vggss,7n0vuxy-OXg_000026,825,0,0,553,2793
vggss,7nQxWCn_dBg_000160,826,2007,0,0,8329
vggss,7nglQSmcjAk_000030,827,32,1856,279,105
vggss,7nl6lLs3dn8_000119,828,739,0,0,3638
vggss,7oNljd7R1f8_000019,829,9,0,75,1786
vggss,7rMhrFb-DsE_000183,830,47,1087,162,148
vggss,7rqy1JhY7TU_000030,831,0,3361,0,0
vggss,7rxfucuwC-Q_000360,832,1118,0,0,417
vggss,7s6xFTV74tE_000070,833,1575,0,0,258
vggss,7sYsxcdTcXY_000056,834,0,3131,224,0
vggss,7tE6gxSwrH4_000030,835,1375,2243,0,0
vggss,7tMPoaU2oL4_000000,836,1070,14,275,70
vggss,7u3_Unnj0ZU_000075,837,731,303,538,792
vggss,7uK5ctEget0_000020,838,1004,206,4,1748
vggss,7wJc_LpV8E4_000012,839,648,0,776,2626
vggss,7xkj4XqaynU_000002,840,709,401,573,83
vggss,7yjEC7Cr6i8_000030,841,1557,109,1343,588
vggss,7yk8XI5q7go_000030,842,2887,0,0,0
vggss,7zS81_mUsK0_000080,843,24,407,2043,1195
vggss,8-DsEUYJMJo_000442,844,0,111,607,873
vggss,8-viBoPGFCA_000003,845,1358,553,137,25
vggss,80Lqw4-iQXI_000001,846,4026,0,0,1589
vggss,829gGkJX9dM_000109,847,2581,154,163,228
vggss,83XmpVJP-YY_000001,848,0,0,4687,904
vggss,84JbG7gFceA_000007,849,976,0,0,52
vggss,84fDGWoRtsU_000210,850,6163,0,0,1565
vggss,84uy3xSw9H0_000030,851,494,1021,750,0
vggss,86roBf8WIso_000020,852,1536,0,0,0
vggss,87tCTDAXZto_000050,853,32,410,1571,152
vggss,88OXNd0yTMI_000040,854,2466,789,375,1210
vggss,89536Yebjvc_000110,855,728,347,1989,1705
vggss,89PzuqeWWYQ_000024,856,0,1056,2209,713
vggss,8AgLb-bpocg_000037,857,5569,2496,0,0
vggss,8Aq06SXi6G8_000010,858,1173,0,0,99
vggss,8B3FjLzkdPA_000020,859,3196,179,0,13
vggss,8BQgOfXaBa4_000125,860,68,1280,422,417
vggss,8C4-ZFYWkcc_000102,861,1680,0,0,1755
vggss,8CqqK9CzuXM_000090,862,62,0,0,922
vggss,8CrTpWNBiTo_000120,863,477,439,141,97
vggss,8DHtPopFvII_000080,864,112,0,993,1703
vggss,8DKdz6E8W-E_000051,865,194,1861,567,678
vggss,8ERVM9Uv6hk_000102,866,1843,0,0,3656
vggss,8EtCndQcHvs_000033,867,110,2022,248,257
vggss,8F8HvVMwXyw_000090,868,2297,8,402,154
vggss,8F8RrwXoa68_000028,869,193,252,14,75
vggss,8FB9Cb00yTs_000065,870,659,2732,454,282
vggss,8FZM56axVms_000081,871,10,0,1822,284
vggss,8HBG5mO7ef4_000156,872,42,4299,295,25
vggss,8Hye31i3cUI_000092,873,11,1130,1562,4326
vggss,8J4YSr55IbY_000009,874,5146,229,25,319
vggss,8JPwzZvlX6E_000095,875,5449,0,0,0
vggss,8JgqLELdUkY_000030,876,185,0,359,280
vggss,8LXFSLK3otM_000010,877,601,0,0,3925
vggss,8OXOwCahOOU_000089,878,2721,440,22,28
vggss,8OukwZl_vsg_000030,879,173,0,187,7957
vggss,8QHoSMEiBAg_000025,880,323,820,660,426
vggss,8QiTQN5reqs_000218,881,505,788,402,465
vggss,8S-R5p17_IE_000160,882,2306,642,0,0
vggss,8TCdnr4F6tw_000303,883,681,171,2362,50
vggss,8TWtLCjUI5I_000000,884,992,0,473,1241
vggss,8UgHOeB_mUE_000399,885,379,307,24,1737
vggss,8VbxIzaSHfw_000030,886,221,3927,4,4
vggss,8VoDhx0Zsxc_000030,887,2413,28,0,103
vggss,8X0W6KSpWn4_000099,888,0,2783,3506,19
vggss,8YaDsXWhDTA_000496,889,1404,1599,2,0
vggss,8ZOyve_7Nzs_000099,890,8,168,1787,669
vggss,8_rFjamYo1Y_000022,891,1667,0,12,2533
vggss,8_vWCyWokX0_000079,892,506,0,0,6900
vggss,8a0Ctyt3Fpo_000270,893,1173,1327,541,310
vggss,8aYRcSu-9Y8_000012,894,0,6,5496,1073
vggss,8aZFjhn4U-A_000021,895,902,198,1644,762
vggss,8ax7BlXzssY_000000,896,590,79,0,0
vggss,8bakI0ITCqQ_000030,897,1280,200,47,165
vggss,8cPqZBlI6Z4_000008,898,1429,1301,0,802
vggss,8d6SwUPTyOQ_000030,899,1,13,4044,121
vggss,8dMtEVjgsHs_000003,900,10,0,671,1580
vggss,8dMtEVjgsHs_000017,901,87,0,201,1651
vggss,8eFIwBWxrxU_000075,902,4964,1051,122,1604
vggss,8evHpuXTcgM_000030,903,602,485,120,1311
vggss,8ewn7JCJbEM_000030,904,197,0,0,4046
vggss,8h_-FrApEwU_000242,905,1476,683,0,0
vggss,8iYLKlaHuLI_000242,906,711,749,3,31
vggss,8m-a_6wLTkU_000230,907,650,0,0,2316
vggss,8mOksvfiImI_000130,908,1970,5506,513,6425
vggss,8nVK-2QYw9o_000100,909,3932,0,0,512
vggss,8oEdgb8iXYA_000001,910,322,81,129,1176
vggss,8q8JrJNAa-Q_000030,911,1082,0,0,531
vggss,8rKtax0rSuw_000030,912,1553,0,0,693
vggss,8sDQkl2g4AA_000030,913,1718,0,0,227
vggss,8spcnH0LalI_000032,914,517,0,17,2414
vggss,8u61Rjy5IJM_000004,915,554,0,0,2498
vggss,8vasA2D2_Kc_000030,916,278,688,640,1212
vggss,8ws1ligErwo_000000,917,183,62,691,588
vggss,8xU2s6Y-_a0_000030,918,3410,1725,0,0
vggss,8zIpoSKNOgA_000018,919,2,0,218,1985
