scale,dataset,sample_index,sample_id,d_pos,d_neg_1,d_neg_2,d_neg_3,d_neg_4,D_min,D_mean,D_max,D_std,mean_minus_min,pos_minus_min,pos_minus_mean,negative_cv,weight_max,N_eff,weight_entropy,group,delta_iou,group_a
10k,vggss,3968,hTxXqAik2UU_000003,4.5385777411866e-06,3.070096136070788e-05,3.705420567712281e-06,6.456212304328801e-06,9.47998614719836e-06,3.705420567712281e-06,1.258564509498683e-05,3.070096136070788e-05,1.065643156616086e-05,8.88022452727455e-06,8.331571734743193e-07,-8.04706735380023e-06,0.8467131788425829,0.3270480738325577,3.624421498718784,1.3268360878861314,,,
10k,vggss,3969,hTxXqAik2UU_000058,5.0929243116115686e-06,1.911192703119013e-05,1.0499155905563384e-05,3.5210819078201894e-06,1.55445759446593e-05,3.5210819078201894e-06,1.2169185197308252e-05,1.911192703119013e-05,5.856057018382265e-06,8.648103289488063e-06,1.5718424037913792e-06,-7.076260885696684e-06,0.4812201411543633,0.339279489941531,3.7973163920541047,1.3603209130992715,,,
10k,vggss,3970,hUJWpx4ji1M_000092,3.989001470472431e-06,2.2530666683451276e-05,5.680444519384764e-05,2.379912075411994e-05,4.940812505083159e-05,2.2530666683451276e-05,3.813558942056261e-05,5.680444519384764e-05,1.5203981245668091e-05,1.5604922737111337e-05,-1.854166521297884e-05,-3.414658795009018e-05,0.3986822146105376,0.3876802494847398,3.156605711931445,1.2450397556433033,,,
10k,vggss,3971,hUcuXIvDN2E_000030,4.251235804986209e-05,1.8718172213993967e-05,1.2046407391608229e-05,0.0001506785629317,1.2668495401157998e-05,1.2046407391608229e-05,4.852790948461916e-05,0.0001506785629317,5.903425702332537e-05,3.648150209301093e-05,3.046595065825386e-05,-6.015551434757072e-06,1.2165011361562192,0.3628336405053283,2.9746192121381485,1.1035696601069631,,,
10k,vggss,3972,hYk2rw9wcXc_000070,4.874492788076168e-06,1.767077083059121e-05,2.0940920876455493e-05,1.3519522326532751e-05,1.7287415175815113e-05,1.3519522326532751e-05,1.735465730234864e-05,2.0940920876455493e-05,2.6303039734986296e-06,3.83513497581589e-06,-8.645029538456583e-06,-1.2480164514272474e-05,0.151561850382529,0.2880559053677226,3.959346032743842,1.38119261196042,,,
10k,vggss,3973,hZ4oCZEjcWE_000129,1.383296330459416e-05,5.447562216431834e-05,0.0001089931320166,3.25492765114177e-05,1.947709097294137e-05,1.947709097294137e-05,5.3873780416324735e-05,0.0001089931320166,3.4192001424974106e-05,3.4396689443383366e-05,-5.64412766834721e-06,-4.0040817111730576e-05,0.6346686859683103,0.5260822904995558,2.5138029349978424,1.0451079168334627,,,
10k,vggss,3974,hZQ5AlAjgVI_000068,4.431123306858353e-05,2.174935070797801e-05,3.263527469243854e-05,3.452965756878257e-05,2.2742737201042477e-05,2.174935070797801e-05,2.79142550425604e-05,3.452965756878257e-05,5.718439895595938e-06,6.164904334582388e-06,2.2561882360605523e-05,1.6396978026023135e-05,0.2048573349665655,0.3091080511560835,3.823365839768023,1.36298733962029,,,
10k,vggss,3975,h_Q_2UKcQX0_000368,7.3478140620864e-06,1.2974722267244942e-05,9.647578735894058e-06,8.28604242997244e-06,1.4781015124754047e-05,8.28604242997244e-06,1.1422339639466372e-05,1.4781015124754047e-05,2.582476006162949e-06,3.1362972094939323e-06,-9.382283678860404e-07,-4.074525577379973e-06,0.2260899332077292,0.2805155326821639,3.961758758340306,1.3814536221683502,,,
10k,vggss,3976,h_m8EqsraXs_000206,2.212828076153528e-05,1.6840931493788958e-05,1.5867839465499856e-05,5.679477544617839e-05,2.3266540665645152e-05,1.5867839465499856e-05,2.819252176777809e-05,5.679477544617839e-05,1.675642116401015e-05,1.2324682302278234e-05,6.260441296035424e-06,-6.06424100624281e-06,0.5943569469248923,0.3418059544338902,3.370590750779101,1.2704871473784145,,,
10k,vggss,3977,ha8lvNZ7n7c_000046,5.975914973532781e-06,1.1844119399029296e-05,2.135839167749509e-05,3.852674853987992e-05,1.3114969988237137e-05,1.1844119399029296e-05,2.121105740116036e-05,3.852674853987992e-05,1.0643554692089188e-05,9.366938002131064e-06,-5.868204425496515e-06,-1.523514242762758e-05,0.5017927437934767,0.3325041956449487,3.5896018869028947,1.3229255022706303,,,
10k,vggss,3978,haEhBq0E5Eo_000119,4.683961014961824e-05,2.4547320208512247e-05,2.3365671950159594e-05,3.735663995030336e-05,3.5284869227325544e-05,2.3365671950159594e-05,3.0138625334075183e-05,3.735663995030336e-05,6.239374002188446e-06,6.772953383915592e-06,2.3473938199458644e-05,1.6700984815543052e-05,0.2070225145648602,0.3149727101521206,3.792577026174635,1.3586680088722085,,,
10k,vggss,3979,haVBNvKQsEI_000020,7.689438461966347e-06,1.1754284059861677e-05,1.1897367585333996e-05,2.3778018658049405e-05,3.1430856324732304e-05,1.1754284059861677e-05,1.9715131656994345e-05,3.1430856324732304e-05,8.340530331137557e-06,7.96084759713267e-06,-4.064845597895328e-06,-1.2025693195027998e-05,0.4230522258865354,0.3229319823825659,3.6750444978360566,1.3403913214062757,,,
10k,vggss,3980,hbLS-Dlgj_o_000002,6.011940513417358e-06,1.3382631550484804e-05,1.7659533114056103e-05,2.0156830942141823e-05,1.067268294718815e-05,1.067268294718815e-05,1.546791963846772e-05,2.0156830942141823e-05,3.678715134913978e-06,4.79523669127957e-06,-4.6607424337707926e-06,-9.455979125050362e-06,0.2378286945430754,0.2974028063890428,3.922561028432282,1.376432682605894,,,
10k,vggss,3981,hdebdzPVZdQ_000101,1.4728484529769048e-05,8.524498844053596e-05,3.070451566600241e-05,0.0001085774492821,9.804840374272315e-05,3.070451566600241e-05,8.064383928285679e-05,0.0001085774492821,2.9992966044187973e-05,4.993932361685438e-05,-1.597603113623336e-05,-6.591535475308774e-05,0.3719188757741083,0.7995193124611546,1.5281208874110543,0.7082416679834942,,,
10k,vggss,3982,hfBuRqBEBo4_000250,1.893306034617126e-05,1.2242685443197844e-05,9.897733434627298e-06,1.4984918379923329e-05,3.732275945367292e-05,9.897733434627298e-06,1.8612024177855343e-05,3.732275945367292e-05,1.0951653415186156e-05,8.714290743228048e-06,9.035326911543962e-06,3.210361683159136e-07,0.5884181812001122,0.3239062261366729,3.616301361021904,1.3247992559271122,,,
10k,vggss,3983,hfdMfiv2R9w_000058,5.336986214388162e-05,5.259232784737833e-05,1.4988290786277504e-05,5.994319872115739e-05,5.429235170595348e-05,1.4988290786277504e-05,4.545404226519168e-05,5.994319872115739e-05,1.779865516551691e-05,3.046575147891417e-05,3.838157135760412e-05,7.915819878689945e-06,0.3915747484387537,0.610400978319114,2.3592435465684,1.093908722960712,,,
10k,vggss,3984,hfewjg0CTQM_000060,3.674190156743862e-05,2.250951547466684e-05,3.376623863005079e-05,6.203926750458777e-05,5.776609032182023e-05,2.250951547466684e-05,4.402027798278141e-05,6.203926750458777e-05,1.644300434056148e-05,2.1510762508114567e-05,1.4232386092771776e-05,-7.278376415342791e-06,0.3735324967051136,0.4695607046480788,2.948370820814017,1.208286867537984,,,
10k,vggss,3985,hhnMBQ3Zgws_000000,6.11090799793601e-05,0.0001059492278727,0.0001129318334278,5.177888306207024e-05,5.775474710389972e-05,5.177888306207024e-05,8.210367286665132e-05,0.0001129318334278,2.752929820949779e-05,3.0324789804581087e-05,9.330196917289868e-06,-2.099459288729122e-05,0.3352992289907602,0.4956339889043401,2.4552319489960217,1.0330337436998829,,,
10k,vggss,3986,hidrmMfy49s_000014,7.578729127999395e-05,1.562022225698456e-05,7.504042150685564e-05,1.7843585737864487e-05,0.0001235811214428,1.562022225698456e-05,5.802133773613605e-05,0.0001235811214428,4.472091457465809e-05,4.2401115479151485e-05,6.016706902300939e-05,1.7765953543857904e-05,0.7707666923854055,0.4908309890736135,2.2384351029881477,0.8974104969960437,,,
10k,vggss,3987,hizN7823a6c_000030,5.102187060401775e-05,2.02095543500036e-05,4.1256542317569256e-05,2.13101229746826e-05,1.34876909214654e-05,1.34876909214654e-05,2.406597764093021e-05,4.1256542317569256e-05,1.0366802778113362e-05,1.0578286719464812e-05,3.753417968255235e-05,2.6955892963087532e-05,0.4307659108135304,0.34965862893159,3.608522772883717,1.326334693220904,,,
10k,vggss,3988,hjRCaD9JmJY_000511,9.259900252800437e-06,8.383719978155568e-05,1.9403618352953345e-05,0.0001026099052978,2.539821070968173e-05,1.9403618352953345e-05,5.781223353551468e-05,0.0001026099052978,3.609023711279415e-05,3.840861518256133e-05,-1.014371810015291e-05,-4.855233328271424e-05,0.6242664381860203,0.5204789579898595,2.2495892079831354,0.925551559412128,,,
10k,vggss,3989,hkAmMR-HE2Y_000074,3.7286336009856313e-05,3.896983980666846e-05,0.0001014872468658,4.921099389321171e-05,3.952496263082139e-05,3.896983980666846e-05,5.729826079914346e-05,0.0001014872468658,2.583549650902229e-05,1.8328420992475003e-05,-1.683503796812147e-06,-2.001192478928715e-05,0.4508949512374816,0.3641533905540908,3.1118038201674505,1.1938256010901322,,,
10k,vggss,3990,hkWcUtga1lw_000400,9.46905856835656e-06,2.7068343115388416e-05,3.652521627373062e-05,4.598892701324076e-05,1.1064352293033153e-05,1.1064352293033153e-05,3.016170967384824e-05,4.598892701324076e-05,1.289644331347488e-05,1.9097357380815083e-05,-1.595293724676594e-06,-2.069265110549168e-05,0.4275766676667126,0.4582719742332212,3.1634284101685277,1.2618912982393211,,,
10k,vggss,3991,hl6DOlVU-CQ_000024,1.72084073710721e-05,8.285020157927647e-06,4.1647814214229584e-05,1.5237998923112173e-05,1.0168683729716577e-05,8.285020157927647e-06,1.883487925624649e-05,4.1647814214229584e-05,1.341426499502007e-05,1.0549859098318848e-05,8.923387213144451e-06,-1.6264718851743964e-06,0.7122033973523507,0.336054510530515,3.49880355347023,1.3012356325501253,,,
10k,vggss,3992,hm4pu5tkD0U_000154,1.1439629815868102e-05,2.6872243324760348e-05,4.268667544238269e-05,7.97439042798942e-06,3.008242856594734e-05,7.97439042798942e-06,2.690393444026995e-05,4.268667544238269e-05,1.2425039026964908e-05,1.892954401228053e-05,3.4652393878786825e-06,-1.5464304624401848e-05,0.4618298135742943,0.4589043832858362,3.187673469108587,1.268031058970363,,,
10k,vggss,3993,hmD1w6133Og_000110,2.642537401698064e-05,3.749867391888984e-05,2.5006665964610875e-05,2.018577652052045e-05,3.869906140607782e-05,2.018577652052045e-05,3.0347544452524744e-05,3.869906140607782e-05,7.94784559797137e-06,1.0161767932004295e-05,6.239597496460192e-06,-3.922170435544103e-06,0.261894190826703,0.3521900362134902,3.6652773486576575,1.3407829108838547,,,
10k,vggss,3994,hnpnc72pQOQ_000677,3.934923006454483e-05,3.751451367861591e-05,5.216733916313388e-05,3.3271193387918174e-05,1.7616664990782738e-05,1.7616664990782738e-05,3.5142427805112675e-05,5.216733916313388e-05,1.2309836296718124e-05,1.7525762814329937e-05,2.173256507376209e-05,4.206802259432152e-06,0.3502841740184848,0.4380697152845964,3.2756935844877657,1.2797055442756484,,,
10k,vggss,3995,hoOwwU30m0I_000067,1.7162907170131803e-05,8.316361345350742e-06,1.5510109733440913e-05,2.5878907763399184e-05,1.8393298887531276e-05,8.316361345350742e-06,1.7024669432430528e-05,2.5878907763399184e-05,6.292837274001821e-06,8.708308087079786e-06,8.84654582478106e-06,1.3823773770127445e-07,0.3696305117099371,0.3389916821835324,3.784019647579615,1.3578959022441983,,,
10k,vggss,3996,hs4z6xnkvbQ_000030,6.345182919176295e-05,1.3857773410563825e-05,1.9148692445014603e-05,1.7385191313223913e-05,6.374763324856758e-05,1.3857773410563825e-05,2.853482260434248e-05,6.374763324856758e-05,2.041917924280005e-05,1.4677049193778656e-05,4.959405578119913e-05,3.4917006587420474e-05,0.7155880912920981,0.3522900762212521,3.285669876819936,1.2427824789170243,,,
10k,vggss,3997,hsch-EsQFlU_000021,2.038113416347187e-05,4.930409340886399e-05,5.8474692195886746e-05,6.0452279285527766e-05,2.9998593163327317e-05,2.9998593163327317e-05,4.9557414513401454e-05,6.0452279285527766e-05,1.2050182403760422e-05,1.955882135007414e-05,-9.617458999855444e-06,-2.9176280349929584e-05,0.2431559943568439,0.4704390352174393,3.1412901438907186,1.2634644424253496,,,
10k,vggss,3998,hsmrvZEc_uw_000150,1.384882489219308e-05,2.848101030394901e-05,1.296573827858083e-05,0.0002093035145662,0.0001350362144876,1.296573827858083e-05,9.644661940910736e-05,0.0002093035145662,8.033401702921958e-05,8.348088113052654e-05,8.830866136122495e-07,-8.259779451691429e-05,0.8329376137950327,0.6401559483157726,1.8698481020280888,0.6865574568737496,,,
10k,vggss,3999,hv-gJtaC_uo_000302,2.0982421119697392e-05,7.636656846443657e-06,2.31209778576158e-05,2.545561801525764e-05,1.6868216334842145e-05,7.636656846443657e-06,1.827036726353981e-05,2.545561801525764e-05,6.895615925389313e-06,1.0633710417096154e-05,1.3345764273253735e-05,2.7120538561575813e-06,0.3774207614944964,0.3622076710918757,3.7098189906119656,1.348992595004016,,,
10k,vggss,4000,hwSuNTGOaZc_000030,1.696721483313013e-05,1.7306048903265037e-05,1.796543801901862e-05,2.0282412151573222e-05,4.754315159516409e-05,1.7306048903265037e-05,2.5774262667255243e-05,4.754315159516409e-05,1.2616787764539852e-05,8.468213763990207e-06,-3.38834070134908e-07,-8.807047834125115e-06,0.4895111036704369,0.3142910326980906,3.557318747386877,1.311450113203901,,,
10k,vggss,4001,hwdxp1xG-jQ_000077,0.0001785062486305,0.0002131748624378,0.0002490668848622,0.0001265640021301,0.0002809068828355,0.0001265640021301,0.0002174281580664,0.0002809068828355,5.767352704943132e-05,9.086415593628772e-05,5.194224650040269e-05,-3.892190943588503e-05,0.2652532568104651,0.9539605765473788,1.0973016986471291,0.2185284286611071,,,
10k,vggss,4002,hyNm8rXY2-g_000104,2.6325369617552496e-05,2.9695895136683248e-05,5.3467123507289216e-05,2.5653213015175425e-05,2.082715218421072e-05,2.082715218421072e-05,3.241084596083965e-05,5.3467123507289216e-05,1.2555729236385894e-05,1.1583693776628934e-05,5.498217433341779e-06,-6.085476343287155e-06,0.3873928268196496,0.353324944155579,3.5124616533339976,1.3065888277862716,,,
10k,vggss,4003,hzSgd10rtQ0_000120,3.116487505394616e-06,3.187488255207427e-05,2.363270687055774e-05,1.361351678497158e-05,2.497693094483111e-05,1.361351678497158e-05,2.3524509288108675e-05,3.187488255207427e-05,6.520692858710554e-06,9.910992503137097e-06,-1.0497029279576964e-05,-2.040802178271406e-05,0.2771871999050232,0.3538630091463016,3.748230049443815,1.3538897512115784,,,
10k,vggss,4004,i-L8ZreRItY_000009,1.1464880117273424e-05,3.490281960694119e-05,3.580676639103331e-05,8.10990241006948e-06,3.3889864425873384e-05,8.10990241006948e-06,2.817733820847934e-05,3.580676639103331e-05,1.160576591334584e-05,2.006743579840986e-05,3.3549777072039437e-06,-1.6712458091205917e-05,0.4118829758679386,0.4812538606994161,3.111531374946099,1.2621118941641798,,,
10k,vggss,4005,i-g4r-1mKcg_000214,5.011772736907005e-05,2.7421336199040525e-05,3.0721843359060585e-05,2.599527215352282e-05,3.1356365070678294e-05,2.599527215352282e-05,2.887370419557556e-05,3.1356365070678294e-05,2.2346122262289774e-06,2.8784320420527365e-06,2.4122455215547237e-05,2.1244023173494497e-05,0.0773926411066923,0.2780942724775175,3.970775388864796,1.3826243295626353,,,
10k,vggss,4006,i-ywi0EpUtE_000001,3.018226743733976e-05,1.7201942682731897e-05,2.830878474924248e-05,5.195073299546493e-06,1.4737148376298135e-05,5.195073299546493e-06,1.636073727695475e-05,2.830878474924248e-05,8.227568867980953e-06,1.1165663977408258e-05,2.4987194137793267e-05,1.382153016038501e-05,0.5028849695893634,0.3651623761412446,3.656346235709292,1.33932195337229,,,
10k,vggss,4007,i0uH_RoDvqM_000030,2.7349569791113023e-05,6.286266579991207e-05,1.803511077014264e-05,1.4193527022143826e-05,3.271623427281156e-05,1.4193527022143826e-05,3.195188446625252e-05,6.286266579991207e-05,1.913828938610743e-05,1.7758357444108697e-05,1.31560427689692e-05,-4.602314675139496e-06,0.5989721641088565,0.398294513429227,3.1336738087098355,1.2252694836151214,,,
10k,vggss,4008,i3022Z7Sm-A_000123,5.723730282625184e-05,2.1470272258738987e-05,8.826742487144656e-06,2.162760210921988e-05,2.616111669340171e-05,8.826742487144656e-06,1.9521433387126308e-05,2.616111669340171e-05,6.455534979519831e-06,1.0694690899981651e-05,4.841056033910718e-05,3.771586943912553e-05,0.3306895990423033,0.364414074531968,3.726747349875735,1.352067151634554,,,
10k,vggss,4009,i3HsITnarf4_000030,5.2403433073777705e-05,0.0002421115350443,8.448269363725558e-05,1.981508648896124e-05,1.673568294791039e-05,1.673568294791039e-05,9.078624952962856e-05,0.0002421115350443,9.145964854435793e-05,7.405056658171816e-05,3.5667750125867315e-05,-3.838281645585084e-05,1.007417411978337,0.5092143346922202,2.147772840528084,0.8277848249755184,,,
10k,vggss,4010,i489LgRABaQ_000002,9.560491889715196e-06,7.289148197742179e-05,5.86347741773352e-05,2.9092472686897963e-05,9.105991193791851e-05,2.9092472686897963e-05,6.291966019489337e-05,9.105991193791851e-05,2.266026180733513e-05,3.3827187507995404e-05,-1.953198079718277e-05,-5.335916830517817e-05,0.3601459660962101,0.6237476925463474,2.239091516956965,1.0333291545343213,,,
10k,vggss,4011,i6G_2fsacJc_000062,3.366319651831873e-05,3.518217636155896e-05,2.428879633953329e-05,5.454766142065637e-05,3.5833938454743475e-05,2.428879633953329e-05,3.746314314412302e-05,5.454766142065637e-05,1.0877744433611485e-05,1.3174346804589732e-05,9.374400178785436e-06,-3.799946625804296e-06,0.2903585636625344,0.3822627415386098,3.516189719437015,1.31430942116069,,,
10k,vggss,4012,i7zNzUXtXj0_000215,2.110442437697202e-05,5.3304509492591023e-05,6.362554267980158e-05,3.7730802432633936e-05,4.862286732532084e-05,3.7730802432633936e-05,5.0820930482586846e-05,6.362554267980158e-05,9.304692260191736e-06,1.309012804995291e-05,-1.6626378055661917e-05,-2.9716506105614823e-05,0.1830877981145951,0.3874048033472117,3.552108621840459,1.3244698867512836,,,
10k,vggss,4013,i99_Kgi0WIU_000030,8.977077413874213e-06,3.217659832444042e-05,2.3092941773938943e-05,2.179313742090017e-05,4.502297451836057e-05,2.179313742090017e-05,3.0521413009410026e-05,4.502297451836057e-05,9.279007278127422e-06,8.72827558850986e-06,-1.2816060007025952e-05,-2.1544335595535813e-05,0.3040163073468001,0.3295354648464803,3.645659101375661,1.3341069548130988,,,
10k,vggss,4014,iC0iQ1QKan4_000785,4.25742800871376e-05,1.466008870920632e-05,1.566323589941021e-05,3.244107574573718e-05,2.8669472158071585e-05,1.466008870920632e-05,2.2858468128106324e-05,3.244107574573718e-05,7.819509711466247e-06,8.198379418900004e-06,2.7914191377931274e-05,1.971581195903127e-05,0.342083715655973,0.3274749650788564,3.693488340943169,1.3439988610518745,,,
10k,vggss,4015,iCIa_pmLDqs_000030,6.717620271956548e-05,6.610466516576707e-05,5.1450871978886425e-05,3.27508823829703e-05,4.566993811749853e-05,3.27508823829703e-05,4.899408941128058e-05,6.610466516576707e-05,1.197601080935357e-05,1.624320702831028e-05,3.442532033659518e-05,1.8182113308284897e-05,0.2444378690013201,0.4205631683984647,3.347782218188713,1.2899167526947566,,,
10k,vggss,4016,iFgbO8LRJfo_000365,1.567053550388664e-05,6.307598960120231e-05,1.131436692958232e-05,1.9250695913797244e-05,6.942773325135931e-06,6.942773325135931e-06,2.514595644242945e-05,6.307598960120231e-05,2.233892486322741e-05,1.820318311729352e-05,8.727762178750709e-06,-9.475420938542811e-06,0.8883704588597132,0.3865549724336075,3.1582133149831297,1.2157722782022036,,,
