sample_index,sample_id,IoU_AUD_FINE,IoU_IMG_L4,IoU_IMG_FINE,IoU_IQR_OLD,IoU_IQR_FINE,IoU_IQR_FINE_EVALSPACE,delta_IQR_FINE_vs_IQR_OLD,delta_IQR_FINE_vs_AUD_FINE,delta_IQR_FINE_EVALSPACE_vs_IQR_FINE,AUD_FINE_raw_reconstruction_max_abs_error,IMG_L4_raw_reconstruction_max_abs_error,AUD_FINE_final_map_max_abs_error,IMG_L4_final_map_max_abs_error,IQR_OLD_final_map_max_abs_error
226,6098668510,0.7214334798449311,0.6711698724549336,0.7567243262191422,0.7181686413744498,0.7397145923599794,0.7385595853552115,0.021545950985529583,0.01828111251504827,-0.001155007004767894,0.0,0.0,0.0,0.0,0.0
227,6158154336,0.9129059688800704,0.9034319562301234,0.9330493377739911,0.9127921853128433,0.9239765194836713,0.9256622088335082,0.011184334170827981,0.01107055060360096,0.0016856893498369274,0.0,0.0,0.0,0.0,0.0
228,6185482260,0.844223693892568,0.7757438487053815,0.8318568092635836,0.8367532276275097,0.8394132219361733,0.839745303424308,0.0026599943086635935,-0.004810471956394724,0.0003320814881346834,0.0,0.0,0.0,0.0,0.0
229,6289328021,0.5227598737687673,0.5592774340374085,0.5034039565270485,0.5257555720414153,0.5159908354779988,0.5152949288535071,-0.009764736563416476,-0.00676903829076847,-0.0006959066244917045,0.0,0.0,0.0,0.0,0.0
230,6458319057,0.5364019782592323,0.6981900136273105,0.5893889518962131,0.5730217882109729,0.5597081168576874,0.554027860336495,-0.013313671353285539,0.023306138598455095,-0.005680256521192417,0.0,0.0,0.0,0.0,0.0
231,6669466181,0.627142427583442,0.506283626435397,0.6484336988659756,0.6057405751750857,0.6288974439010856,0.6299278469099655,0.02315686872599987,0.0017550163176436318,0.0010304030088799099,0.0,0.0,0.0,0.0,0.0
232,6755812421,0.8374083793321871,0.8107097898712113,0.8466670446599006,0.8501856423980851,0.8455533615073726,0.8458738985054775,-0.004632280890712548,0.008144982175185445,0.0003205369981048589,0.0,0.0,0.0,0.0,0.0
233,6897499873,0.5280699831981883,0.6085827408574226,0.5896499421226998,0.5828377057194069,0.5686608682024761,0.5711503658824455,-0.014176837516930774,0.04059088500428776,0.0024894976799694213,0.0,0.0,0.0,0.0,0.0
234,7178293884,0.7323633818309084,0.6397333394423954,0.7512902085542594,0.7127840357350942,0.7573028718049936,0.7582504186779627,0.04451883606989937,0.024939489974085127,0.0009475468729691627,0.0,0.0,0.0,0.0,0.0
235,7387939334,0.6318710004624174,0.6225912349659203,0.6197853047264575,0.6287001192281084,0.6327805425520918,0.6327953098926414,0.004080423323983395,0.00090954208967442,1.4767340549615149e-05,0.0,0.0,0.0,0.0,0.0
236,7560517176,0.6217388226131898,0.6351900832971458,0.6394751746271474,0.632077546084216,0.6322019083691456,0.6322886297376094,0.00012436228492962442,0.010463085755955781,8.672136846377132e-05,0.0,0.0,0.0,0.0,0.0
237,7623513024,0.38753123825110025,0.5729402129402129,0.44613896173332995,0.4609981321196496,0.41328804924644447,0.41473574589950535,-0.047710082873205106,0.025756810995344215,0.0014476966530608815,0.0,0.0,0.0,0.0,0.0
238,7733838448,0.6564827876358057,0.5902804595481753,0.6138493411384934,0.6294348738470548,0.6390098864526234,0.6390098864526234,0.009575012605568589,-0.017472901183182343,0.0,0.0,0.0,0.0,0.0,0.0
239,7740990330,0.6935671961674231,0.7237971480354273,0.7292753101960079,0.7146236559139785,0.7327931755113227,0.7337154231587617,0.018169519597344252,0.0392259793438996,0.0009222476474389785,0.0,0.0,0.0,0.0,0.0
240,7897462346,0.8840427514016159,0.7956309085567135,0.857418271867573,0.8574498200856085,0.8742251415324138,0.8736170569965583,0.01677532144680527,-0.009817609869202104,-0.0006080845358554798,0.0,0.0,0.0,0.0,0.0
241,8250285374,0.8516992790937178,0.6492757215245649,0.774500565397663,0.7754578983559417,0.8305714572662448,0.8283806343906511,0.05511355891030312,-0.02112782182747297,-0.00219082287559369,0.0,0.0,0.0,0.0,0.0
242,8294094053,0.8673773344936073,0.774835305777415,0.8192470047799367,0.8103464303420922,0.8441748824022166,0.8435840494351646,0.033828452060124414,-0.023202452091390713,-0.0005908329670519796,0.0,0.0,0.0,0.0,0.0
243,8311669586,0.5221357957932976,0.4607733122757436,0.5136068265708551,0.49855217035897864,0.5194101002216306,0.5195757313894658,0.020857929862651947,-0.0027256955716670195,0.0001656311678351896,0.0,0.0,0.0,0.0,0.0
244,8396975855,0.43516493005584017,0.5505284628221769,0.45772532839850744,0.47474254401158944,0.44386825713949934,0.4435831938694618,-0.030874286872090095,0.008703327083659174,-0.0002850632700375222,0.0,0.0,0.0,0.0,0.0
245,9060997789,0.7066328862653938,0.7628101544920489,0.7621624692831068,0.7509774729020857,0.7299451179223021,0.7315141439943775,-0.02103235497978362,0.023312231656908322,0.00156902607207543,0.0,0.0,0.0,0.0,0.0
246,9309351423,0.5056439118474721,0.46939317487717436,0.5242110568349229,0.5397844320188346,0.5241230308597871,0.5242432496850421,-0.015661401159047572,0.018479119012314915,0.00012021882525503624,0.0,0.0,0.0,0.0,0.0
247,9456627660,0.7045719250892015,0.6827863288631235,0.7304266474360224,0.6994030567927702,0.7163872281839956,0.717848836109903,0.016984171391225433,0.01181530309479406,0.0014616079259074377,0.0,0.0,0.0,0.0,0.0
248,9636000842,0.7553637073945512,0.3376199642325702,0.6864482432414427,0.6900999504930624,0.7396384336456858,0.7400064956154596,0.049538483152623436,-0.015725273748865343,0.0003680619697737919,0.0,0.0,0.0,0.0,0.0
249,9761803312,0.6226318973477251,0.5457002787011853,0.6045558891047148,0.5930527548298966,0.6132240401108325,0.6127344162704702,0.020171285280935924,-0.009407857236892525,-0.0004896238403623299,0.0,0.0,0.0,0.0,0.0
