row_type,dataset,method,feature_set,direction,AUROC,AUPRC,balanced_accuracy,F1,diagnostic_threshold,leakage_mean,leakage_std,extent_mean,extent_std,effect_size_cohen_d,Pearson_label,Spearman_label,num_pixels,note,accuracy,threshold,confusion_matrix,num_samples,positive_fraction
single_variable,flickr_144k,IMG_L3_response,non_prototype,lower=leakage,0.5413657221443062,0.5467405263784705,0.5402214022140222,0.46060606060606063,-0.4174468065612018,0.48793519370688776,0.21514842755614097,0.5177225084428055,0.20100999982242806,-0.1430711826809859,-0.07135325485017247,-0.07164753820919499,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,IMG_L4_response,non_prototype,lower=leakage,0.5512904236053431,0.55042125958378,0.5413284132841328,0.6027484819431128,-0.563249443192035,0.5236584964684234,0.06435602517930779,0.5348620577336682,0.057719070767532236,-0.18328127828887278,-0.09125824661448516,-0.08883762677247078,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,AUD_L3_L4_consistency,non_prototype,lower=leakage,0.5113661306354761,0.5065723466052935,0.5151291512915129,0.4785714285714286,-0.8195526446143049,0.8192746024013342,0.1299892016100049,0.8231819315657982,0.13122367415197,-0.029916484935356355,-0.014956569302420035,-0.019686717329750893,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,AUD_L3_L4_disagreement,non_prototype,higher=leakage,0.5113661306354761,0.5065723466052935,0.5151291512915129,0.4785714285714286,0.18044735538569512,0.18072539759866577,0.1299892016100049,0.1768180684342018,0.13122367415197003,0.029916484935355928,0.014956569302420035,0.019686717329750893,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,IMG_L3_L4_consistency,non_prototype,lower=leakage,0.532790130853338,0.5338512307310608,0.5273062730627307,0.4686851928660307,-0.8020749405550305,0.8120509823345674,0.13193437624082208,0.8279835287392503,0.1242299325034682,-0.12433695594670466,-0.06204868701238666,-0.05679417719345702,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,IMG_L3_L4_disagreement,non_prototype,higher=leakage,0.532790130853338,0.5338512307310608,0.5273062730627307,0.4686851928660307,0.19792505944496952,0.18794901766543265,0.13193437624082205,0.17201647126074962,0.1242299325034682,0.12433695594670574,0.062048687012386645,0.05679417719345702,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,L4_target_ownership,non_prototype,lower=leakage,0.5289312509361256,0.5331651511684169,0.5317343173431734,0.5332842956969474,-0.4142268250325287,0.40013011630010714,0.12796402743982893,0.4135772822197228,0.12402654120821668,-0.10671450666711514,-0.05328146117392617,-0.05011040057888075,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,L4_other_max_ownership,non_prototype,higher=leakage,0.5289312509361256,0.5331651511684169,0.5317343173431734,0.5332842956969474,0.5857731797659653,0.5998698846669793,0.127964026458161,0.5864227181649908,0.12402654240733776,0.10671451121109217,0.05328146343624689,0.05011040057888075,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,L4_target_other_margin,non_prototype,lower=leakage,0.5289312509361256,0.5331651511684169,0.5317343173431734,0.5332842956969474,0.1715463547334366,-0.19973976836687224,0.25592805389798884,-0.172845435945268,0.24805308361555345,-0.10671450893910443,-0.053281462305086714,-0.05011040057888075,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
single_variable,flickr_144k,L4_ownership_entropy,non_prototype,lower=leakage,0.5273359567544015,0.5415029311208337,0.5354243542435424,0.47211740041928724,-0.8515448239189063,0.8540614145827775,0.11741892133088928,0.8690546351648717,0.10290757488125221,-0.13580578397685453,-0.06774688783965545,-0.04734726936690446,2710,balanced accuracy uses in-domain Youden threshold for single-variable diagnosis only,,,,,
