dataset,group,seed,kind,sample_index,sample_id,specific_audio_switch_spearman
flickr,C2,12345,best,73,10859255295,0.2090561224489796
flickr,C2,12345,best,74,10862172945,-0.1710841836734694
flickr,C2,12345,best,75,10939270325,-0.13503826530612245
flickr,C2,12345,best,76,10952523225,0.11713010204081634
flickr,C2,12345,best,77,10979853044,0.07779336734693879
flickr,C2,12345,best,78,10980225216,0.13239795918367347
flickr,C2,12345,best,79,11002352834,0.23399234693877552
flickr,C2,12345,best,80,11036641226,0.12709183673469387
flickr,C2,12345,best,81,11050409385,-0.022806122448979577
flickr,C2,12345,best,82,11071986404,-0.24418367346938774
flickr,C2,12345,best,83,11101358996,-0.32197704081632655
flickr,C2,12345,best,84,11154049584,-0.010956632653061238
flickr,C2,12345,best,85,11314266424,0.13633928571428572
flickr,C2,12345,best,86,11650557765,-0.03411989795918366
flickr,C2,12345,best,87,11764496003,0.1939923469387755
flickr,C2,12345,best,88,11765015695,0.41354591836734694
flickr,C2,12345,best,89,11776645404,0.24473214285714287
flickr,C2,12345,best,90,12015590114,-0.39331632653061227
flickr,C2,12345,best,91,12031178616,0.1554591836734694
flickr,C2,12345,best,92,12048726756,0.23434948979591835
flickr,C2,12345,best,93,12066557153,0.3215816326530613
flickr,C2,12345,best,94,12103535156,-0.03403061224489796
flickr,C2,12345,best,95,12158276143,-0.3637627551020408
flickr,C2,12345,best,96,12328837165,0.16336734693877547
flickr,C2,12345,best,97,12373955905,-0.08978316326530614
flickr,C2,12345,best,98,12444360833,0.14372448979591837
flickr,C2,12345,best,99,12512072175,-0.16144132653061224
flickr,C2,12345,best,100,12534178685,-0.0202295918367347
flickr,C2,12345,best,101,12598610153,-0.37466836734693876
flickr,C2,12345,best,102,12599965145,0.342155612244898
flickr,C2,12345,best,103,12729873904,-0.10792091836734694
flickr,C2,12345,best,104,13153991894,0.19255102040816327
flickr,C2,12345,best,105,13234495505,0.20983418367346943
flickr,C2,12345,best,106,13409856383,0.2883418367346939
flickr,C2,12345,best,107,13447842855,-0.2073469387755102
flickr,C2,12345,best,108,13579448834,0.2731377551020408
flickr,C2,12345,best,109,13660204414,0.023928571428571424
flickr,C2,12345,best,110,13721325644,-0.2543367346938775
flickr,C2,12345,best,111,13861270725,0.19979591836734695
flickr,C2,12345,best,112,14062380939,0.06627551020408162
