sample_index,sample_id,IoU_AUD,IoU_IMG,IoU_OGL,SEED_CONF,SEED_pixel_count_14,SEED_precision,SEED_recall,SEED_area,group_IMG_ONLY,group_AUD_ONLY,group_BOTH_SUCCESS,group_BOTH_FAIL,group_OGL_RESCUE,group_IMG_ONLY_SHRINK,IoU_SEED_ONLY,IoU_PROP_F34_TOP10,TOP10_SEED_precision,TOP10_SEED_recall,IoU_PROP_K34_TOP10,IoU_PROP_F34_TOP20,TOP20_SEED_precision,TOP20_SEED_recall,IoU_PROP_K34_TOP20,IoU_PROP_F34_TOP30,TOP30_SEED_precision,TOP30_SEED_recall,IoU_PROP_K34_TOP30,IoU_PROP_F34,IoU_RANDOM_SEED_PROP_F34,IoU_AUD_SEED_PROP_F34,IoU_IMG_SEED_PROP_F34,IoU_AGREEMENT_SEED_PROP_F34,IoU_PROP_K34,IoU_RANDOM_SEED_PROP_K34,IoU_AUD_SEED_PROP_K34,IoU_IMG_SEED_PROP_K34,IoU_AGREEMENT_SEED_PROP_K34,AUD_area_fraction,AUD_FP_area_fraction,AUD_FG_recall,IMG_area_fraction,IMG_FP_area_fraction,IMG_FG_recall,PROP_F34_area_fraction,PROP_F34_FP_area_fraction,PROP_F34_FG_recall,PROP_K34_area_fraction,PROP_K34_FP_area_fraction,PROP_K34_FG_recall,PROP_F34_FG_similarity,PROP_F34_BG_similarity,PROP_F34_FG_BG_margin,PROP_F34_precision,PROP_F34_recall,PROP_F34_recall_gain,PROP_F34_precision_loss,PROP_F34_EXPAND_area,PROP_F34_EXPAND_precision,PROP_F34_RANDOM_EXPAND_precision,SIM_AUD_F34_Pearson,SIM_AUD_F34_Spearman,SIM_AUD_F34_JS,SIM_AUD_F34_Top20_overlap,SIM_AUD_F34_Mask_IoU,IoU_REGION_ORACLE_F34,PROP_K34_FG_similarity,PROP_K34_BG_similarity,PROP_K34_FG_BG_margin,PROP_K34_precision,PROP_K34_recall,PROP_K34_recall_gain,PROP_K34_precision_loss,PROP_K34_EXPAND_area,PROP_K34_EXPAND_precision,PROP_K34_RANDOM_EXPAND_precision,SIM_AUD_K34_Pearson,SIM_AUD_K34_Spearman,SIM_AUD_K34_JS,SIM_AUD_K34_Top20_overlap,SIM_AUD_K34_Mask_IoU,IoU_REGION_ORACLE_K34,SIM_AUD_IMG_Pearson,SIM_AUD_IMG_Spearman,SIM_AUD_IMG_JS,SIM_AUD_IMG_Top20_overlap,SIM_AUD_IMG_Mask_IoU,SIM_AUD_OBJ_Pearson,SIM_AUD_OBJ_Spearman,SIM_AUD_OBJ_JS,SIM_AUD_OBJ_Top20_overlap,SIM_AUD_OBJ_Mask_IoU,AUD_OVER_EXPANSION,GT_area_fraction,PROP_F34_IoU_delta,PROP_K34_IoU_delta
193,4351373013,0.6901817866284872,0.6917879498609838,0.7022102063572072,0.861128032207489,28,0.8616071428571429,0.22095810525562593,7168,False,False,True,False,False,False,0.2153807802567618,0.5950188679245283,0.7578125,0.1110514829523094,0.5885797442916045,0.5976966259621506,0.8616071428571429,0.22095810525562593,0.5879259980525803,0.6151175671200338,0.8385416666666666,0.3686451289757075,0.6078985927011279,0.5976966259621506,0.5432926368513661,0.5959137343927355,0.6172069396507242,0.5976966259621506,0.5879259980525803,0.5414967733650111,0.5865958632295919,0.6111561982054067,0.5879259980525803,0.6344467474489796,0.1491749043367347,0.8711316231977388,0.5535714285714286,0.10168207908163265,0.8112053236020178,0.8503866390306123,0.3210499043367347,0.9502343386640907,0.8557876275510204,0.3300183354591837,0.9438302744087868,0.8512697219848633,0.726433515548706,0.12483620643615723,0.622465958892873,0.9502343386640907,0.7292762334084648,0.23914118396426987,35501,0.5741810089856624,0.5089434100447875,0.8950343007254805,0.8782859570943168,0.0050198432227328916,0.7102931152010906,0.73593830094599,0.687126086465741,0.8454400300979614,0.7114890217781067,0.13395100831985474,0.614368886818817,0.9438302744087868,0.7228721691531608,0.24723825603832594,35772,0.5648272391814827,0.506709158000671,0.9032081756033912,0.8801876985464284,0.00436284439050365,0.7107304184777976,0.7308395638989839,0.687126086465741,0.967967887561095,0.9560970060530137,0.0018066860462959142,0.6498438270590169,0.8338152956377284,0.8062864545504878,0.8090090808247129,0.016011344524006432,0.31301105514489436,0.6262171596546022,True,0.5570591517857143,-0.09248516066633661,-0.10225578857590689
194,4407899725,0.6522574308905514,0.6319754010347184,0.632471136059195,0.906447172164917,32,0.98828125,0.23840513560469978,8192,False,False,True,False,False,False,0.2584579454409809,0.7801330364280005,1.0,0.1507700462322212,0.7572393957164,0.7862348065529997,0.98828125,0.23840513560469978,0.7451801838444644,0.8048203258888496,0.9866071428571429,0.4165022527165111,0.7536853890651241,0.7862348065529997,0.3912736550084217,0.7767067393268888,0.8181138967292048,0.7862348065529997,0.7451801838444644,0.30212985228443834,0.734393765512824,0.7737531803135174,0.7451801838444644,0.5692761479591837,0.07744738520408163,0.7266998439294443,0.3963249362244898,0.0,0.5855885037839748,0.7238321109693877,0.10403380102040816,0.9157807944874702,0.7261838329081632,0.12248883928571429,0.8919873965664478,0.7794128656387329,0.4479442536830902,0.3314686119556427,0.8562735758143121,0.9157807944874702,0.6773756588827704,0.13200767418568793,28127,0.8178262879084154,0.6158495395882959,0.9646333621042488,0.9742297752673283,0.003524023861095249,0.7916629474247969,0.786180316586373,0.8199699422574946,0.747342586517334,0.2703247368335724,0.4770178496837616,0.8313253012048193,0.8919873965664478,0.653582260961748,0.1569559487951807,28245,0.7858027969552133,0.6141972030447866,0.9728813164018584,0.9833354694968597,0.0014427344616058273,0.7852886240327315,0.7839284244037654,0.7980976972124151,0.922651850001882,0.9219486708020479,0.004651864288744801,0.7488890825128518,0.6538658474142345,0.9289000950226933,0.9599415006122194,0.017654769939867504,0.7168762295783081,0.5383699761938104,False,0.6767976721938775,0.13397737566244827,0.09292275295391295
195,4479260803,0.5323984297403396,0.5340985067974148,0.4421560939370176,0.9017736911773682,36,0.9270833333333334,0.3913879981676592,9216,False,False,True,False,False,False,0.3755853486432741,0.4692131348681024,0.94375,0.22134677049931287,0.5066831063936242,0.4683604378915396,0.9270833333333334,0.3913879981676592,0.48461252618066347,0.4395931420449498,0.8583333333333333,0.6039395327530921,0.46826975520549263,0.4683604378915396,0.40356290627828517,0.4687895870281226,0.4558628965262607,0.4683604378915396,0.48461252618066347,0.40183579069095116,0.48176409291068606,0.4811715481171548,0.48461252618066347,0.4512316645408163,0.12408322704081633,0.7519468621163536,0.3410794005102041,0.06040736607142857,0.6451213925790197,0.7636320153061225,0.33260921556122447,0.9907008703618874,0.7093032525510204,0.2926698022959184,0.9576271186440678,0.8382127285003662,0.611953616142273,0.22625911235809326,0.5644378327591607,0.9907008703618874,0.5993128721942282,0.36264550057417266,29100,0.44958762886597936,0.3280756013745704,0.8967804514171385,0.9150343846577523,0.004524982753418399,0.8126975526054366,0.5826820719200312,0.5850798403193613,0.8169872760772705,0.5342235565185547,0.2827637195587158,0.5873840966563642,0.9576271186440678,0.5662391204764086,0.3396992366769692,26374,0.46868127701524226,0.3241449912792902,0.9059286697825009,0.9224334717565945,0.0035302619735427827,0.829050482959723,0.6308463563546742,0.5875089477451683,0.9621863928059207,0.9745296858743623,0.008513169672804364,0.7133589415279556,0.7542582296355131,0.6157092575143626,0.6452388960308276,0.024917439850557704,0.2256961406936981,0.4653324094077365,True,0.4350685586734694,-0.06403799184879999,-0.0477859035596761
196,4543136011,0.6092522606304043,0.5823199150246039,0.6431457275575241,0.9425078630447388,36,1.0,0.3943011166730843,9216,False,False,True,False,False,False,0.4452865351762696,0.5628251615954596,1.0,0.17524494074359304,0.5468656818143093,0.536587400917814,1.0,0.3943011166730843,0.5335470688881875,0.5191200425785849,0.8557692307692307,0.48739999144311813,0.5239421933297489,0.536587400917814,0.42829016509026085,0.5325793578513355,0.5336561582726654,0.536587400917814,0.5335470688881875,0.44983303293233295,0.5307497893850042,0.5312701376381752,0.5335470688881875,0.6208944515306123,0.18279655612244897,0.9404868865785307,0.5109614158163265,0.13887117346938777,0.7987849227741411,0.7413504464285714,0.27632732780612246,0.9982886236255508,0.7433633609693877,0.2790577168367347,0.9967483848885467,0.8670188784599304,0.5648064613342285,0.3022124171257019,0.6272649067154148,0.9982886236255508,0.6039875069524665,0.3727350932845852,27982,0.504502894718033,0.3419698377528411,0.9657159287035322,0.9731389252082725,0.0056371287181637,0.8024425287356322,0.8292075895843927,0.6755585604966348,0.8725300431251526,0.4650026857852936,0.407527357339859,0.6246011957425132,0.9967483848885467,0.6024472682154624,0.37539880425748684,28083,0.5014065448848057,0.3440515614428658,0.971216983500941,0.981040032098691,0.0031642910574425885,0.8392742600568129,0.8352502748062951,0.6754340144415425,0.9773855479907012,0.97487748528115,0.0029487490636759322,0.7463024186532103,0.8220083413538659,0.8994203110182486,0.9228308459909493,0.008186776825833698,0.6353267068600293,0.6149902265517352,True,0.4658203125,-0.07266485971259029,-0.07570519174221679
197,4576746825,0.31067550186418325,0.41879513153530146,0.4456127715760413,0.9291989803314209,36,0.640625,0.517531556802244,9216,False,False,False,True,False,False,0.4136700310856967,0.29423254546280453,0.59375,0.2131837307152875,0.2910730603867991,0.29775823232864956,0.640625,0.517531556802244,0.29344854151875405,0.27027440508476935,0.4799107142857143,0.603085553997195,0.27424111993903555,0.29775823232864956,0.22051631205673758,0.2928464865353607,0.28271527707057337,0.29775823232864956,0.29344854151875405,0.22660540830486142,0.29017370394157094,0.28465335657472646,0.29344854151875405,0.6387715242346939,0.4184072066326531,0.9692321178120618,0.3803013392857143,0.19688695790816327,0.8067145862552595,0.6840122767857143,0.45667251275510207,0.9999123422159888,0.6932397959183674,0.46601961096938777,0.9993863955119214,0.8892865180969238,0.6568575501441956,0.23242896795272827,0.33236211066111127,0.9999123422159888,0.48238078541374474,0.30826288933888873,25105,0.21919936267675763,0.13571001792471618,0.9767722184306987,0.9778069829576048,0.0009337058488993577,0.8458708846790509,0.8975898447551248,0.3416028175976273,0.8805907368659973,0.5690992474555969,0.3114914894104004,0.32776563937442504,0.9993863955119214,0.4818548387096774,0.31285936062557496,25568,0.2149953066332916,0.1339956195244055,0.9830549063777735,0.9834096973707461,0.0005970822401231905,0.8690753328987801,0.9060316554969343,0.3415922642034045,0.9362200641399046,0.9639247606577069,0.005256204123593133,0.8732617825478302,0.595363639200025,0.7900103511152442,0.8424960827465896,0.019715612025062654,0.5648241989553286,0.3628279928863374,True,0.22735969387755103,-0.012917269535533682,-0.0172269603454292
198,4646464908,0.6846529711553617,0.6280894400471102,0.4842498195200113,0.9198554754257202,28,1.0,0.15339510796293523,7168,False,False,True,False,False,False,0.20347780033542237,0.7896248052243641,1.0,0.08765434740739156,0.8223268000896382,0.8049372370327694,1.0,0.15339510796293523,0.8076149595254593,0.8174196145700233,1.0,0.28487662907402256,0.8209114826444878,0.8049372370327694,0.8771611507528044,0.8022736429084412,0.8202913249514749,0.8049372370327694,0.8076149595254593,0.8059427412161808,0.809135538228949,0.820385805339059,0.8076149595254593,0.6001275510204082,0.004524075255102041,0.6395386162768303,0.5530532525510204,0.010881696428571428,0.5821652507008496,0.7306082589285714,0.006317761479591837,0.777718333369,0.7800940688775511,0.025191326530612245,0.8105887136467718,0.7651188373565674,0.5265000462532043,0.23861879110336304,0.9913527373905453,0.777718333369,0.6243232254060648,0.008647262609454698,29491,0.9892509579193652,0.9194330473703842,0.9471071402811271,0.9692159471366251,0.002494738816537718,0.7900651030054401,0.8167002231049681,0.7743272541767632,0.7355533242225647,0.4678039848804474,0.2677493393421173,0.9677073220581472,0.8105887136467718,0.6571936056838366,0.032292677941852754,31974,0.960467880152624,0.9201538750234566,0.9327032993900765,0.9709014039580948,0.0029851582425699827,0.7810115350488022,0.7693015175514792,0.7892400975142209,0.9661174005461332,0.9597164355924808,0.0019064319122483664,0.5623881061726473,0.8642309427153811,0.7260978498290388,0.7958504998806429,0.05413706708772702,0.46436127526081566,0.3427659643752646,False,0.9313018176020408,0.1202842658774077,0.12296198837009753
199,4657718822,0.771671878118555,0.8594014789708828,0.8362310385064178,0.9450249671936035,32,1.0,0.3193015279077019,8192,False,False,True,False,False,False,0.34714273511574273,0.7988569067621539,1.0,0.15965076395385094,0.7436562768633195,0.7804616210413312,1.0,0.3193015279077019,0.7340278432481695,0.7796017402945113,1.0,0.5188649828500156,0.732335254322225,0.7804616210413312,0.653518689110348,0.7796190284891701,0.7782142140803637,0.7804616210413312,0.7340278432481695,0.6489827595764732,0.7315852055823268,0.7332203708933446,0.7340278432481695,0.6353236607142857,0.13249362244897958,0.9833956969130028,0.5260483099489796,0.05082110969387755,0.9294122232616152,0.6336894132653061,0.12743144132653061,0.9900997817274712,0.6772759885204082,0.16755022321428573,0.9968818210165263,0.8594304323196411,0.4072549343109131,0.452175498008728,0.7989055227072588,0.9900997817274712,0.6707982538197692,0.2010944772927412,23604,0.7291137095407558,0.41196407388578205,0.9694767201317842,0.9684564615565671,0.00220877550772912,0.7054974934149035,0.91328125,0.816029497380167,0.8727272748947144,0.31267282366752625,0.5600544512271881,0.7526115999176058,0.9968818210165263,0.6775802931088244,0.24738840008239416,25791,0.6740335776045907,0.4201077895389865,0.9841601688494199,0.978513405188952,0.0009833489149004883,0.7229184549356223,0.9195861264937336,0.7880927094396202,0.9134858409878193,0.9346768008161139,0.007792066255178841,0.6449762334043599,0.7940089895942368,0.8613545763728043,0.9161067700665116,0.030076078134926826,0.4324864401941193,0.40262877219398957,True,0.5113201530612245,0.008789742922776234,-0.03764403487038548
200,4717096777,0.3690179128419927,0.37427704971298603,0.3600381429506703,0.8454443216323853,20,0.5,0.08066040708299199,5120,False,False,False,True,False,False,0.07373271889400922,0.31944962686567163,0.53125,0.0342806730102716,0.3498888147653992,0.32006575342465754,0.5,0.08066040708299199,0.38431190280600114,0.30764771509198696,0.4453125,0.11494108009326359,0.368536580091261,0.32006575342465754,0.44413434247871336,0.4349953045491275,0.32575586896769254,0.32006575342465754,0.38431190280600114,0.42943503578254877,0.42992650087808687,0.3657542352451292,0.38431190280600114,0.7440808354591837,0.3400829081632653,0.6386980906169261,0.7762077487244898,0.36561304209183676,0.6491272291889848,0.6820790816326531,0.35485092474489793,0.5173293843342366,0.7828244579081632,0.36746651785714285,0.6566576343814985,0.7925279140472412,0.8836596608161926,-0.09113174676895142,0.4797510518934081,0.5173293843342366,0.4366689772512446,0.02024894810659189,29104,0.4761888400219901,0.648089609675646,0.6461063479716148,0.5718024940656659,0.009151066688304298,0.3999163063188729,0.6974002561791356,0.48280808163599853,0.7757006287574768,0.8795117735862732,-0.10381114482879639,0.5305888642786222,0.6566576343814985,0.5759972272985066,-0.030588864278622174,34159,0.5351737463040487,0.6476770397259873,0.6886600208853946,0.5928724200376944,0.00692212854548656,0.4044220542961097,0.778082064611957,0.5018646776771444,0.7328205052110348,0.6264233573186119,0.010325333785404681,0.36395759717314485,0.7586628242074928,-0.15391891084338366,-0.14098433969227583,0.0673106774823759,0.08974428579184537,0.12530908909258937,True,0.6325334821428571,-0.04895215941733516,0.015293989964008436
201,4755507106,0.703376986748533,0.7406424810793024,0.7765137269650244,0.9388477802276611,36,0.9652777777777778,0.45499181669394434,9216,False,False,True,False,False,False,0.4640637450199203,0.6006285190519838,0.9583333333333334,0.15057283142389524,0.564811396221771,0.6072555205047319,0.9652777777777778,0.45499181669394434,0.5720216886134779,0.5912579139221078,0.95390625,0.7493862520458265,0.562172934160886,0.6072555205047319,0.44364151354491976,0.5946141712004636,0.6071381622190088,0.6072555205047319,0.5720216886134779,0.454327279924786,0.5637813559839897,0.5719175960346964,0.5720216886134779,0.523078762755102,0.14405293367346939,0.9726882160392799,0.49256616709183676,0.11573262117346939,0.9670621931260229,0.6264349489795918,0.2377032844387755,0.9975961538461539,0.6625876913265306,0.27443399234693877,0.9961129296235679,0.9066808223724365,0.5075137615203857,0.3991670608520508,0.6205459404428608,0.9975961538461539,0.5426043371522096,0.34473183733491697,22216,0.47753871083903493,0.26125315088224704,0.9824890927388651,0.9891688841514706,0.003350727930641654,0.8416368474171942,0.8350089081191143,0.7101568334578043,0.9078039526939392,0.4262237250804901,0.4815802276134491,0.5858148348673524,0.9961129296235679,0.5411211129296236,0.37946294291042537,24030,0.4402829796088223,0.26254681647940076,0.9749824329987529,0.9903962271308253,0.00252385680333227,0.8753620480239185,0.789448354689286,0.7101568334578043,0.9903848589956782,0.9930365648555156,0.0026507940996375896,0.8889516280820629,0.9208096189363386,0.8930877004901512,0.9334145346375794,0.02599746819851818,0.6337294481523685,0.45126203289623285,True,0.38966836734693877,-0.09612146624380113,-0.1313552981350551
202,4758950312,0.5005780581303368,0.5379887354226554,0.588802663467894,0.9256508946418762,36,0.8322482638888888,0.4706098907841453,9216,False,False,True,False,False,False,0.5002953953084275,0.40239513429411117,0.86865234375,0.21830899496870781,0.41117141347677827,0.37768562227026076,0.8322482638888888,0.4706098907841453,0.3910382313981638,0.35837577618084143,0.7492487980769231,0.6119769296846239,0.3755758010031733,0.37768562227026076,0.3047233724475873,0.37217963395017895,0.37256836149996375,0.37768562227026076,0.3910382313981638,0.20931015143017387,0.38793142511894874,0.3856364209672818,0.3910382313981638,0.5401985012755102,0.23537149234693877,0.9384587065897656,0.44228316326530615,0.17045998086734693,0.8368511473800466,0.7465122767857143,0.421695631377551,1.0,0.7233737244897959,0.3985570790816326,1.0,0.906268835067749,0.6175481081008911,0.2887207269668579,0.435112262060496,1.0,0.5293901092158547,0.3971360018283928,28241,0.3055132608618675,0.20997840019829325,0.9507974173500454,0.9606600228837642,0.004256907434930216,0.7915030346304891,0.7180340083557306,0.5465232616308154,0.9136499762535095,0.5332198739051819,0.38043010234832764,0.44903019616486667,1.0,0.5293901092158547,0.38321806772402217,27080,0.3186115214180207,0.21270310192023634,0.9647883500946386,0.9773410721684578,0.0021430140415587347,0.8089401586157173,0.7462953781744064,0.544344793223717,0.9482581476451033,0.9551368944628748,0.005338710224332404,0.7631763879128601,0.7841838581252262,0.902869672132692,0.9243878032435104,0.013804880737513684,0.5564516129032258,0.5059214167127836,True,0.32481664540816324,-0.12289243586007609,-0.10953982673217305
203,4767923306,0.7231585129291168,0.7566745843230404,0.7995892802135743,0.9251578450202942,28,0.9268973214285714,0.2324539920229515,7168,False,False,True,False,False,False,0.28022961258686,0.7009466215403646,1.0,0.1074802323140438,0.6812124207231695,0.6846263285630597,0.9268973214285714,0.2324539920229515,0.6704598798905742,0.6783516719180455,0.9214242788461539,0.4291512140508012,0.6681851106639839,0.6846263285630597,0.4335987744425014,0.6823486201772985,0.6708677786620324,0.6846263285630597,0.6704598798905742,0.43142300426886404,0.6716701593644915,0.6636231814777634,0.6704598798905742,0.6844108737244898,0.1416015625,0.9529074242530263,0.6326331313775511,0.10606664540816327,0.9243929745993982,0.7251674107142857,0.17701690051020408,0.9622839549366734,0.7556999362244898,0.197265625,0.9803372752081729,0.8246091604232788,0.49460217356681824,0.33000698685646057,0.7558951244984334,0.9622839549366734,0.7298299629137219,0.17100219693013796,29218,0.7139434595112601,0.5118077897186666,0.9571351631022468,0.9603424734383312,0.0060432694947044376,0.7095647730176305,0.8984565830089921,0.7814524377770201,0.8363047242164612,0.40763232111930847,0.4286724030971527,0.7389630254760272,0.9803372752081729,0.7478832831852215,0.18793429595254418,30750,0.6951544715447154,0.5090731707317073,0.9797804095835969,0.9663017227147108,0.0025807588518875044,0.713505207444084,0.9044594380897159,0.7833375240968905,0.9674570249501746,0.9342742736933932,0.003602855790321015,0.43238421465781773,0.9084529413463482,0.8863578254538118,0.918679246530291,0.012162148377201101,0.512812782634911,0.30610640342447804,True,0.5696348852040817,-0.0385321843660571,-0.05269863303854261
204,4876943924,0.1463848071720333,0.10214823537808229,0.33420736370588877,0.8808829188346863,28,0.177734375,0.18593111500291887,7168,False,False,False,True,False,False,0.08148826369235891,0.049788281861278594,0.0,0.0,0.1044220820636383,0.13524264120922833,0.177734375,0.18593111500291887,0.13502209409485103,0.13703844689760183,0.19303385416666666,0.3461762988908348,0.14500750205701562,0.13524264120922833,0.10625814863102999,0.13524562993083025,0.12094690896133975,0.13524264120922833,0.13502209409485103,0.11057375746429626,0.14751253374469725,0.12962831186697976,0.13502209409485103,0.7532684948979592,0.6294244260204082,0.9068884997081145,0.5068957270408163,0.4365234375,0.5153239929947461,0.9164540816326531,0.7798947704081632,1.0,0.8499083227040817,0.7214405293367347,0.9407472270869819,0.7478002905845642,0.799027681350708,-0.0512273907661438,0.14900835073068894,1.0,0.8140688849970812,0.028726024269311062,38816,0.14370362737015663,0.12914777411376752,0.44224121947533634,0.36191324684272375,0.008814957775936773,0.13132679517529028,0.7823635783427295,0.18116697404645443,0.7504483461380005,0.7742043137550354,-0.023755967617034912,0.1511548833391957,0.9407472270869819,0.7548161120840631,0.02657949166080431,35477,0.14578459283479436,0.12943597260196746,0.6404001630842346,0.49530106043042244,0.006538648059827004,0.1351015099247865,0.8316597217478425,0.16866864218435812,0.8379449208540772,0.7952120144575889,0.0045179020975123175,0.3970905547435094,0.6429350932806734,0.355587938372151,0.459205518943736,0.07634099779272968,0.25662054717335503,0.17393117831074034,True,0.1365593112244898,-0.011142165962804984,-0.011362713077182285
205,4938432980,0.565600493435545,0.6154755816926617,0.7208152255357411,0.9455128908157349,28,0.9241071428571429,0.33236327145007527,7168,False,False,True,False,False,False,0.3224079591939801,0.5436912391654197,0.90625,0.09312594079277471,0.5312275862068966,0.5211637347767253,0.9241071428571429,0.33236327145007527,0.5170636092688559,0.5102002967359051,0.9278846153846154,0.6197691921726041,0.5106467608920474,0.5211637347767253,0.4776397053352184,0.5148104582152596,0.5178283317199096,0.5211637347767253,0.5170636092688559,0.48516073768013707,0.513629574309186,0.5132189115718778,0.5170636092688559,0.6919642857142857,0.2947624362244898,1.0,0.6369778380102041,0.23977598852040816,1.0,0.7498206313775511,0.3526187818877551,1.0,0.7556600765306123,0.3584582270408163,1.0,0.9298828840255737,0.58452308177948,0.34535980224609375,0.5297291550381416,1.0,0.6676367285499247,0.39437798781900135,30455,0.43690691183713676,0.30944015760958793,0.980833523239985,0.9678603672547983,0.001712067199161014,0.5221051035110336,0.9215628984275394,0.5744343565355239,0.934950053691864,0.5195881128311157,0.4153619408607483,0.5256356155712628,1.0,0.6676367285499247,0.3984715272858801,30748,0.43274359307922466,0.3092558865617276,0.9807314671215203,0.9675510935033714,0.0010826505725738474,0.5201454104816722,0.9157084080599219,0.574020737327189,0.9659074281262946,0.9094566328365821,0.004905620497034951,0.3568579733657811,0.9020737655817669,0.782112951198425,0.8938216108857867,0.03042604606696489,0.49090098789274306,0.35308179723502303,True,0.3972018494897959,-0.044436758658819686,-0.04853688416668911
206,4957886467,0.6700653207749672,0.6887455166705575,0.6512618941059719,0.9517663717269897,32,0.890625,0.3143879002025251,8192,False,False,True,False,False,False,0.3654584764084955,0.6467392247739069,0.78125,0.1378894299133882,0.6329156732443904,0.609826260787596,0.890625,0.3143879002025251,0.6160577949265249,0.584115568424166,0.8020833333333334,0.5308743051665445,0.602053750501404,0.609826260787596,0.4679553532456195,0.6062834332627632,0.604926727820858,0.609826260787596,0.6160577949265249,0.4907725911296546,0.608179740310266,0.6149597653113067,0.6160577949265249,0.6010841836734694,0.16460060586734693,0.9437238764165985,0.47060347576530615,0.0956234056122449,0.8107467574438747,0.7017099808673469,0.23921795280612246,0.9999569095531521,0.6954719387755102,0.2329998405612245,0.9999138191063042,0.8190496563911438,0.4818820357322693,0.3371676206588745,0.6590928455792553,0.9999569095531521,0.685569009350627,0.2315321544207447,27017,0.5888884776251989,0.378613465595736,0.9742004273985507,0.9691519407421889,0.003018059016258977,0.6390658174097664,0.8545449387199274,0.6968848442422121,0.8327444195747375,0.34735554456710815,0.4853888750076294,0.6649759284731774,0.9999138191063042,0.685525918903779,0.22564907152682256,26704,0.5957534451767525,0.3769847213900539,0.97872651639339,0.9804056175526897,0.0009687865166947633,0.7192291220556745,0.8627877677242011,0.6966410076976907,0.9598780828624601,0.9748270333766667,0.0035648658792666664,0.79647364181509,0.7829244031830239,0.8630333243684725,0.8580921685242862,0.030086846972417744,0.3177521008403361,0.5938335180235969,True,0.46251195790816324,-0.06023905998737111,-0.05400752584844226
207,4965189170,0.4425010022420526,0.45758940884435045,0.593165191801546,0.8910313844680786,36,0.4950086805555556,0.27535007242877835,9216,False,False,False,True,True,False,0.19695563858866014,0.43074574977741975,0.8541666666666666,0.15837759536455817,0.4422539742896003,0.41329131898895094,0.4950086805555556,0.27535007242877835,0.4271209798765311,0.40145774509160154,0.5379231770833334,0.3989618541767262,0.42047224557872825,0.41329131898895094,0.3392748138200464,0.4069626572588697,0.4125825043529904,0.41329131898895094,0.4271209798765311,0.36719078449508114,0.42428422152560086,0.42669286365869064,0.4271209798765311,0.6884167729591837,0.3665098852040816,0.9748913568324481,0.5085897640306123,0.23732461734693877,0.821523418638339,0.7622369260204082,0.43221859056122447,0.9994567841622405,0.7318837691326531,0.4039979272959184,0.9929985514244326,0.8518685698509216,0.6406657695770264,0.21120280027389526,0.4329603095748575,0.9994567841622405,0.7241067117334621,0.0620483709806981,29030,0.41326214261109195,0.29328281088529107,0.951415640189852,0.946238584036825,0.001835890787599798,0.6309417404729016,0.8937947183556654,0.46403125718225696,0.8501288890838623,0.5563659071922302,0.2937629818916321,0.44800261416550935,0.9929985514244326,0.7176484789956543,0.04700606639004623,27507,0.43225360817246516,0.29159850219944017,0.9747464077161305,0.9627215983397346,0.000747192388585454,0.6582947785855915,0.9338688230984233,0.46373815676141256,0.9686824748906537,0.9806644044628429,0.006993672499814988,0.7689257072353927,0.7387817729141335,0.6880468098774275,0.7604839692521576,0.04952184040767895,0.38265481848866845,0.303804064616988,True,0.3301977040816326,-0.029209683253101637,-0.015380022365521495
208,5006362787,0.8379325795313777,0.7012900296466441,0.6199353649742261,0.8656688928604126,32,1.0,0.2137006312933688,8192,False,False,True,False,False,False,0.21879757485109907,0.8647334897753939,1.0,0.13356289455835552,0.8651083961274905,0.8542283994167725,1.0,0.2137006312933688,0.8582666825832637,0.8512282184960781,1.0,0.3205509469400532,0.8551586828488996,0.8542283994167725,0.7845521565968986,0.846689327621531,0.8558535144713526,0.8542283994167725,0.8582666825832637,0.7244324254991663,0.8529397835713102,0.8596562815035284,0.8582666825832637,0.6519451530612245,0.009964923469387755,0.8402984295925289,0.5232979910714286,0.0,0.6849533051599103,0.8406210140306123,0.10126355229591837,0.967757082485522,0.8191964285714286,0.08856823979591837,0.9563311942401002,0.836724042892456,0.5485151410102844,0.28820890188217163,0.8795372104601816,0.967757082485522,0.7540564511921531,0.12046278953981837,33987,0.8505016624003295,0.7168917527289846,0.9291981895572807,0.944370298169283,0.0035953833010702327,0.7027485578554462,0.7707658477762277,0.8571231141310607,0.8233328461647034,0.4644121527671814,0.358920693397522,0.8918840015570261,0.9563311942401002,0.7426305629467314,0.10811599844297393,32912,0.8649732620320856,0.7193121050072921,0.9426730866333651,0.9533627968952113,0.0024509991632310313,0.7351313969571232,0.7924771132318302,0.8587825517789518,0.9635408999298873,0.9758914899260392,0.004573892130439489,0.8235668211138366,0.7955908772570872,0.8837398719734448,0.9388848731783459,0.03399564359766346,0.7091280653950953,0.48667155783810223,False,0.7639907525510204,0.016295819885394858,0.020334103051885988
