sample_index,sample_id,dataset,fold,IoU_AUD,intrinsic_IoU_AUD_binary,IoU_IMG,IoU_PROP_F34,IoU_PROP_K34,TP,FP,FN,IoU_expand_star,IoU_shrink_star,intrinsic_expand_gain,intrinsic_shrink_gain,intrinsic_error_type,candidate_5_2_error_type,candidate_5_2_expand_gain,candidate_5_2_shrink_gain,AUD_ONLY_pixels,TRUE_EXTENT_pixels,CONTEXT_LEAKAGE_pixels,AUD_ONLY_true_extent_ratio,AUD_ONLY_leakage_ratio,group_IMG_ONLY,group_AUD_ONLY,group_BOTH_SUCCESS,group_BOTH_FAIL,group_OGL_RESCUE,group_IMG_ONLY_SHRINK,AUD_OVER_EXPANSION,group_PROP_ONLY,group_PROP_HURT,probe_sampled_pixels,routing_sampled_pixels,OOF_predicted_leakage_ratio_PREDICTION,OOF_mean_leakage_probability_PREDICTION,transfer_from_flickr_144k_predicted_leakage_ratio_PREDICTION,transfer_from_flickr_144k_mean_leakage_probability_PREDICTION,OOF_predicted_leakage_ratio_WITHOUT_PROTOTYPE,OOF_mean_leakage_probability_WITHOUT_PROTOTYPE,transfer_from_flickr_144k_predicted_leakage_ratio_WITHOUT_PROTOTYPE,transfer_from_flickr_144k_mean_leakage_probability_WITHOUT_PROTOTYPE,OOF_predicted_leakage_ratio_WITH_PROTOTYPE,OOF_mean_leakage_probability_WITH_PROTOTYPE,transfer_from_flickr_144k_predicted_leakage_ratio_WITH_PROTOTYPE,transfer_from_flickr_144k_mean_leakage_probability_WITH_PROTOTYPE,OOF_predicted_leakage_ratio_PROTOTYPE_ONLY,OOF_mean_leakage_probability_PROTOTYPE_ONLY,transfer_from_flickr_144k_predicted_leakage_ratio_PROTOTYPE_ONLY,transfer_from_flickr_144k_mean_leakage_probability_PROTOTYPE_ONLY
41,-NwBdmVSg1w_000000,vggss_144k,4,0.5226213234061106,0.5226213234061106,0.5712082262210797,0.4486485015107385,0.46655270016534484,15583,12996,1238,0.5641412616963477,0.9264015219071399,0.041519938290237146,0.4037801985010293,INTRINSIC_SHRINK,SHRINK,0.0,0.06351560285499902,6316,1140,5176,0.1804939835338822,0.8195060164661178,False,False,True,False,False,False,True,False,True,12,12,0.8333333333333334,0.550814601599104,0.75,0.5495475256422838,0.75,0.5985783615439763,0.9166666666666666,0.6273521247822867,0.8333333333333334,0.6502650150611736,0.9166666666666666,0.6922051313887222,0.9166666666666666,0.6611003595894228,0.5833333333333334,0.5746336210006003
42,-OAyRsvFGgc_000030,vggss_144k,2,0.36675079337314775,0.36675079337314775,0.3900654505636712,0.758768634104957,0.811916225324988,14677,221,25121,0.9944776231290137,0.3687873762500628,0.6277268297558659,0.0020365828769150496,INTRINSIC_EXPAND,EXPAND,0.4451654319518402,0.0,447,426,21,0.9530201342281879,0.04697986577181208,False,False,False,True,False,False,False,True,False,12,12,0.3333333333333333,0.5026903624043625,1.0,0.5740966171200657,0.8333333333333334,0.5896605272315127,1.0,0.6340429462727386,0.9166666666666666,0.6043607571187725,0.9166666666666666,0.6157530839330897,0.08333333333333333,0.4571600735554915,0.0,0.3013264357954167
43,-OVb-UG8yJw_000030,vggss_144k,4,0.5486103146385288,0.5486103146385288,0.5487529311447452,0.4226555136663525,0.40202835210399507,14350,11807,0,0.5486103146385288,1.0,0.0,0.45138968536147117,INTRINSIC_SHRINK,SHRINK,0.0,0.01141231078025895,4653,1479,3174,0.31785944551902,0.68214055448098,False,False,True,False,False,False,True,False,True,12,12,0.4166666666666667,0.48222541667015245,0.4166666666666667,0.4825468315126355,0.6666666666666666,0.5882362230753625,0.4166666666666667,0.4876145714475964,0.5833333333333334,0.5649435185762407,0.3333333333333333,0.48400961969499084,0.5,0.5058408744081496,0.16666666666666666,0.39929310721217387
44,-PvlrLjIAYo_000009,vggss_144k,0,0.15085166540238604,0.15085166540238604,0.12855199516324062,0.20622435020519836,0.1985924607668662,4375,20452,4175,0.29480725467209157,0.5116959064327485,0.14395558926970553,0.3608442410303625,INTRINSIC_SHRINK,EXPAND,0.05447152851396378,0.0,3615,973,2642,0.26915629322268325,0.7308437067773167,False,False,False,True,False,False,True,False,False,12,12,0.8333333333333334,0.5415552475637874,0.75,0.5430585391100263,0.75,0.586267606272826,0.6666666666666666,0.5380540937316963,0.75,0.5968368023613274,0.5833333333333334,0.5307201197851649,0.9166666666666666,0.5442894561059379,0.3333333333333333,0.43519443214802606
45,-Q3MX7Tgx_E_000111,vggss_144k,3,0.5872720170667949,0.5872720170667949,0.6047888319491076,0.7779923312460346,0.728132681182809,19545,2987,10749,0.9102490910729846,0.6451772628243216,0.3229770740061897,0.05790524575752676,INTRINSIC_EXPAND,EXPAND,0.17625064252495348,0.0,396,183,213,0.4621212121212121,0.5378787878787878,False,False,True,False,False,False,False,False,False,12,12,0.5833333333333334,0.49504649812991847,0.9166666666666666,0.5497496159999372,0.5,0.4676593104768129,0.0,0.4346300854377831,0.5,0.4733751095239053,0.5,0.4328717750388698,0.5833333333333334,0.48962413100293567,0.5,0.4069213846767646
46,-RBs9pPhHY8_000030,vggss_144k,3,0.44733067729083664,0.44733067729083664,0.4428407868715956,0.44950516704029747,0.4271149006112281,14035,14545,2795,0.5364143426294821,0.8339275103980986,0.08908366533864542,0.386596833107262,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.00040016910074824885,0.0,4358,1649,2709,0.3783845800826067,0.6216154199173933,False,False,False,True,False,False,True,False,False,12,12,0.3333333333333333,0.4451590566643526,0.4166666666666667,0.45541489986316114,0.08333333333333333,0.3775104144803914,0.08333333333333333,0.36423357018823316,0.08333333333333333,0.3580042536010944,0.0,0.2844786631803942,0.0,0.4439711361077201,0.0,0.2937867359225766
47,-S-TDT5oq0Q_000290,vggss_144k,4,0.5952778440257572,0.5952778440257572,0.6357016769638129,0.5104145365312144,0.4813090548469739,17472,11879,0,0.5952778440257572,1.0,0.0,0.40472215597424277,INTRINSIC_SHRINK,SHRINK,0.0,0.040961988135897576,2368,186,2182,0.0785472972972973,0.9214527027027027,False,False,True,False,False,False,True,False,False,12,12,0.5833333333333334,0.5013125884570397,0.9166666666666666,0.5395523465469227,0.9166666666666666,0.5683860820015,0.6666666666666666,0.5071656525031064,0.9166666666666666,0.57727531627066,0.6666666666666666,0.5280724337870212,0.9166666666666666,0.5166922374678176,0.0,0.417920218226513
48,-SWaCArvQug_000021,vggss_144k,2,0.7674943081747497,0.7674943081747497,0.7279376235449154,0.7162201612359929,0.7523030342073053,35733,7754,3071,0.8334550453198162,0.9208586743634677,0.06596073714506645,0.15336436618871796,INTRINSIC_SHRINK,EXPAND,0.01406648576490066,0.0,3618,2590,1028,0.7158651188501934,0.2841348811498065,False,False,True,False,False,False,True,False,False,12,12,0.3333333333333333,0.4578614708594773,0.6666666666666666,0.5040484298770912,0.08333333333333333,0.36562187829340803,0.5,0.516343987663788,0.08333333333333333,0.33690071869885,0.3333333333333333,0.4341464603591651,0.08333333333333333,0.43232861739854683,0.0,0.3439260290569805
49,-Vo4CAMX26U_000030,vggss_144k,3,0.4771931341605776,0.4771931341605776,0.5092434712375482,0.4278526063878747,0.4028285026031549,11037,7064,5028,0.6945825586925505,0.6870214752567694,0.21738942453197285,0.20982834109619175,MIXED_AMBIGUOUS,SHRINK,0.0,0.0168229447723659,1459,222,1237,0.15215901302261822,0.8478409869773817,True,False,False,False,True,False,True,False,False,12,12,0.5,0.49168407577305057,0.5833333333333334,0.5037760080167766,0.16666666666666666,0.40612869632567355,0.16666666666666666,0.3961960992221527,0.25,0.4332300952598968,0.08333333333333333,0.33703628986633966,0.5833333333333334,0.4997848456884059,0.0,0.27304713644719963
50,-W3WpZvJX2o_000027,vggss_144k,1,0.0535059331175836,0.0535059331175836,0.05401643978602183,0.043076063811219326,0.042707077664887204,1488,26322,0,0.0535059331175836,1.0,0.0,0.9464940668824164,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.002387141001492947,5835,246,5589,0.042159383033419026,0.957840616966581,False,False,False,True,False,False,True,False,False,12,12,0.75,0.5636341185900366,0.9166666666666666,0.5767726875714458,0.4166666666666667,0.4738392632728379,0.3333333333333333,0.4589531965340208,0.4166666666666667,0.46494030686698823,0.25,0.440543006736363,0.5833333333333334,0.5298367423973576,0.08333333333333333,0.42394611856758696
51,-Wd5YV97ftU_000320,vggss_144k,0,0.39399456765065816,0.39399456765065816,0.4858690445484358,0.36915848645020555,0.34916940006348535,13200,20303,0,0.39399456765065816,1.0,0.0,0.6060054323493418,INTRINSIC_SHRINK,SHRINK,0.0,0.093419027884033,6464,14,6450,0.002165841584158416,0.9978341584158416,False,False,False,True,False,False,True,False,False,12,12,0.6666666666666666,0.5431127097535338,0.5,0.4995858291121516,0.6666666666666666,0.5247033456573053,0.3333333333333333,0.4454394463361108,0.75,0.5556712681808069,0.3333333333333333,0.47938727732744035,0.75,0.5913302517278328,0.3333333333333333,0.44934442331963803
52,-XwtCzUaN1I_000160,vggss_144k,4,0.815177989307602,0.815177989307602,0.7177020264853059,0.7962962962962963,0.8061794297803252,31258,2543,4544,0.933681053592385,0.8730797162169711,0.11850306428478297,0.05790172690936912,INTRINSIC_EXPAND,EXPAND,0.019417324311552853,0.0,7472,5298,2174,0.7090471092077087,0.2909528907922912,False,False,True,False,False,False,False,False,False,12,12,0.4166666666666667,0.47713485575626335,0.4166666666666667,0.48714012054475747,0.6666666666666666,0.5415866702772272,0.3333333333333333,0.4930915801783793,0.6666666666666666,0.5474136299132465,0.5833333333333334,0.49627285677286587,0.6666666666666666,0.5380922048580025,0.3333333333333333,0.4592783071231394
53,-Y-UegG9tLw_000282,vggss_144k,3,0.09668535784199873,0.09668535784199873,0.11235781762097552,0.06978136449627625,0.0691570153787735,2914,27225,0,0.09668535784199873,1.0,0.0,0.9033146421580013,INTRINSIC_SHRINK,SHRINK,0.0,0.01603319391415166,4287,0,4287,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.75,0.5389003599525778,0.75,0.5391459197929643,0.75,0.5561009435528707,0.16666666666666666,0.4483376233231248,0.6666666666666666,0.535735872438743,0.16666666666666666,0.37814577607050975,0.25,0.4804432851087646,0.0,0.3484910480545067
54,-YwPSwhe2jo_000030,vggss_144k,0,0.16845446865159622,0.16845446865159622,0.16521380448233192,0.19530027595232,0.16780232304372075,6580,32141,340,0.1771588028980313,0.9508670520231214,0.008704334246435075,0.7824125833715252,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,3270,572,2698,0.1749235474006116,0.8250764525993883,False,False,False,True,False,False,True,False,False,12,12,0.5833333333333334,0.5288518294433427,0.6666666666666666,0.5416028084499448,0.8333333333333334,0.5853451725163991,0.4166666666666667,0.5075181347768672,0.8333333333333334,0.5807951859354724,0.4166666666666667,0.5115915020524784,1.0,0.5699226778747453,0.5,0.48151375811297353
55,-Z1ZSWDouUU_000030,vggss_144k,1,0.08470900108446801,0.08470900108446801,0.10468579370594659,0.06690353075532152,0.06366792452830189,2109,22788,0,0.08470900108446801,1.0,0.0,0.915290998915532,INTRINSIC_SHRINK,SHRINK,0.0,0.023378329788840718,5385,0,5385,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.5833333333333334,0.4861845912262121,0.5,0.5081013354913521,0.4166666666666667,0.5004670586906478,0.4166666666666667,0.5096034383447482,0.4166666666666667,0.5039374233335983,0.4166666666666667,0.502336325137494,0.75,0.5272962556114896,0.0,0.37900795836588014
56,-ZJqu_4zLMc_000030,vggss_144k,3,0.33818032538945186,0.33818032538945186,0.32447107688313936,0.5160352991820921,0.6421806025800368,15652,488,30143,0.9894561718125445,0.34178403755868547,0.6512758464230927,0.0036037121692336083,INTRINSIC_EXPAND,EXPAND,0.304000277190585,0.0,1358,1301,57,0.9580265095729014,0.04197349042709867,False,False,False,True,False,False,False,True,False,12,12,0.75,0.5415168248035355,0.75,0.5318217349752093,1.0,0.5996054789971721,0.4166666666666667,0.5020828469194377,0.6666666666666666,0.5546924087070217,0.0,0.3978508478855854,0.0,0.39428031682028436,0.0,0.25109910492380244
57,-ZSgg6jFUd8_000688,vggss_144k,2,0.19438637243515292,0.19438637243515292,0.20642277089656305,0.13549623068693553,0.14102920079596465,5021,19568,1241,0.2424312814556717,0.8018205046311083,0.04804490902051878,0.6074341321959554,INTRINSIC_SHRINK,SHRINK,0.0,0.02296251221605114,3401,120,3281,0.035283740076448106,0.9647162599235519,False,False,False,True,False,False,True,False,False,12,12,0.5833333333333334,0.5321790018719718,0.75,0.5347657888189247,0.3333333333333333,0.4645761374681814,0.6666666666666666,0.5711602343738859,0.3333333333333333,0.43886768412506694,0.5,0.4870857302456009,0.08333333333333333,0.45628281452455943,0.0,0.34291422075556643
58,-_QPd-VskKY_000030,vggss_144k,1,0.4149914171275987,0.4149914171275987,0.4746793971730787,0.37936545720406706,0.35426108452445093,10879,15037,299,0.42639710089643335,0.9732510288065843,0.011405683768834662,0.5582596116789856,INTRINSIC_SHRINK,SHRINK,0.0,0.05968798004548004,5586,737,4849,0.13193698532044396,0.868063014679556,False,False,False,True,True,False,True,False,False,12,12,0.8333333333333334,0.5508005261386416,0.75,0.5512472514347655,0.8333333333333334,0.5691575578326572,0.5833333333333334,0.5261082098355585,0.8333333333333334,0.5791177180879721,0.5833333333333334,0.5382035214244271,0.6666666666666666,0.5334405449248102,0.16666666666666666,0.43995584578169805
59,-_umX4zgLVY_000028,vggss_144k,1,0.7346796657381616,0.7346796657381616,0.7391139240506329,0.8624635003873429,0.8568629744429499,23210,1328,7054,0.9579640415295011,0.7669177901136665,0.22328437579133953,0.032238124375504884,INTRINSIC_EXPAND,EXPAND,0.1277838346491813,0.0,735,662,73,0.9006802721088435,0.09931972789115646,False,False,True,False,False,False,False,False,False,12,12,0.6666666666666666,0.4995264481398139,0.75,0.5301150767416037,0.8333333333333334,0.6195258974399295,0.3333333333333333,0.48206379530818655,0.9166666666666666,0.621409112666546,0.5833333333333334,0.5055492118090594,0.5833333333333334,0.5236471362145253,0.0,0.4231101932477624
60,-aK9JKAGme0_000041,vggss_144k,1,0.3420765545700327,0.3420765545700327,0.351171057116424,0.21410123200237494,0.20370579595525928,7212,13871,0,0.3420765545700327,1.0,0.0,0.6579234454299673,INTRINSIC_SHRINK,SHRINK,0.0,0.014970824013065431,884,0,884,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.5,0.5107609808603103,1.0,0.572281764250833,0.16666666666666666,0.4301587193923741,0.5,0.5236756501961257,0.16666666666666666,0.42000216005023,0.4166666666666667,0.4748787709306174,0.0,0.44955557378960825,0.0,0.31183206223350507
61,-aK9JKAGme0_000051,vggss_144k,1,0.07847082494969819,0.07847082494969819,0.07634807954492032,0.0009049773755656109,0.05247879237493146,1872,21984,0,0.07847082494969819,1.0,0.0,0.9215291750503019,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,6.675121820973184e-05,3426,248,3178,0.07238762405137186,0.9276123759486281,False,False,False,True,False,False,True,False,False,12,12,0.5,0.4969365960126013,0.75,0.5225191723127761,0.8333333333333334,0.545282544535691,0.9166666666666666,0.5858839961420814,0.8333333333333334,0.579328212994343,0.9166666666666666,0.607015064583274,0.9166666666666666,0.6190230346751802,0.25,0.453293275198257
62,-aUJLRXkj-Y_000118,vggss_144k,3,0.13887860843819394,0.13887860843819394,0.14922893413989946,0.12781596881230842,0.1113095700344283,3002,17316,1298,0.19892672094744634,0.6981395348837209,0.060048112509252405,0.559260926445527,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.00964701990140629,1404,0,1404,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.25,0.47751051039881154,0.9166666666666666,0.5341873532308615,0.8333333333333334,0.5911234918549256,1.0,0.6668375395710143,0.8333333333333334,0.57680735455323,0.6666666666666666,0.5313711835760212,0.5833333333333334,0.5484385611170695,0.0,0.32420216062687873
63,-cA9HsnV1ao_000030,vggss_144k,3,0.34468520842967565,0.34468520842967565,0.3596370545073375,0.2833952720140394,0.26118497728516044,10435,19293,546,0.36272048622580433,0.9502777524815591,0.01803527779612868,0.6055925440518835,INTRINSIC_SHRINK,SHRINK,0.0,0.02386038738864743,1960,0,1960,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.5833333333333334,0.5022401750837567,0.5833333333333334,0.49425876358208937,0.6666666666666666,0.538039263421063,0.4166666666666667,0.4733928468569144,0.5833333333333334,0.5255864767332065,0.25,0.4235105979949471,0.5,0.503698183710474,0.0,0.3699428553092862
64,-d1KR2BSfHM_000065,vggss_144k,2,0.6681926751592356,0.6681926751592356,0.660797426563955,0.6534113482861993,0.6173192340668763,16785,5680,2655,0.7738853503184714,0.8634259259259259,0.10569267515923575,0.1952332507666903,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,2697,1173,1524,0.43492769744160176,0.5650723025583982,False,False,True,False,False,False,True,False,False,12,12,0.5833333333333334,0.5481474628303774,1.0,0.5547036256069318,0.6666666666666666,0.529186417072212,0.6666666666666666,0.5416301775912183,0.5,0.5199702408384519,0.75,0.5422624316480918,0.3333333333333333,0.45392299348194337,0.08333333333333333,0.3568879761465545
65,-e4wXAy1iVo_000000,vggss_144k,1,0.5498220640569395,0.5498220640569395,0.47174728278141487,0.29229823842687425,0.2690557139723624,6798,2551,3015,0.7936751860239405,0.6927545093243657,0.24385312196700104,0.1429324452674262,INTRINSIC_EXPAND,KEEP_AMBIGUOUS,0.0,0.0,70,30,40,0.42857142857142855,0.5714285714285714,False,True,False,False,False,False,False,False,True,12,12,0.4166666666666667,0.4838928692121205,0.5,0.49861914132341906,0.6666666666666666,0.5398733977663446,0.5833333333333334,0.5280676596460089,0.6666666666666666,0.5601650511439812,1.0,0.5651756892586765,0.0,0.4640013789139459,0.0,0.350631596890215
66,-fAVezaAX18_000126,vggss_144k,2,0.6771567397110403,0.6771567397110403,0.6658395901137498,0.8697193329071997,0.845548491892346,21044,219,9814,0.9929529877401294,0.681962538077646,0.3157962480290891,0.0048057983666056625,INTRINSIC_EXPAND,EXPAND,0.19256259319615943,0.0,1078,1032,46,0.9573283858998145,0.04267161410018553,False,False,True,False,False,False,False,False,False,12,12,0.5833333333333334,0.5186625905523569,0.75,0.5121604446906532,0.5,0.5192594987647697,0.8333333333333334,0.5583985539536059,0.5,0.4905733170754463,0.3333333333333333,0.4781095537568665,0.0,0.4627433752909637,0.0,0.33912122388624105
67,-fJsZm3YRc0_000030,vggss_144k,1,0.6589139396406942,0.6589139396406942,0.5377474117923176,0.6442907859015709,0.6794607419233243,25894,4395,9009,0.888162247442618,0.7418846517491333,0.22924830780192373,0.08297071210843909,INTRINSIC_EXPAND,EXPAND,0.021431920020097306,0.0,6551,5307,1244,0.8101053274309266,0.1898946725690734,False,False,True,False,False,False,False,False,False,12,12,0.3333333333333333,0.4877024087807298,0.5,0.5014543568290885,0.25,0.4193767231903267,0.5833333333333334,0.5010450100834091,0.25,0.44049937226659147,0.5,0.5125716759759442,0.5833333333333334,0.4867457233175374,0.08333333333333333,0.39572380280215097
68,-fPdOa99Iwg_000030,vggss_144k,3,0.400601720134733,0.400601720134733,0.31144335825186886,0.32479856324628675,0.32710777847207756,12250,14881,3448,0.513358841034697,0.7803541852465282,0.11275712089996398,0.3797524651117952,INTRINSIC_SHRINK,KEEP_AMBIGUOUS,0.0,0.0,9018,4126,4892,0.45752938567309825,0.5424706143269018,False,False,False,True,False,False,True,False,False,12,12,0.25,0.44736907847195223,0.3333333333333333,0.42366937778633895,0.4166666666666667,0.459186566250202,0.16666666666666666,0.3594047039441907,0.4166666666666667,0.43722792589867554,0.16666666666666666,0.2874729701617343,0.25,0.45635069041785176,0.0,0.29890417873947017
69,-fTfRh0_RQ4_000030,vggss_144k,0,0.31374079857238457,0.31374079857238457,0.32150408594776847,0.3158101546493025,0.2898058002369546,11252,24612,0,0.31374079857238457,1.0,0.0,0.6862592014276154,INTRINSIC_SHRINK,SHRINK,0.0,0.01125486892227201,1242,0,1242,0.0,1.0,False,False,False,True,False,False,True,False,False,0,12,0.8333333333333334,0.5276801354094772,1.0,0.5718599474550202,0.8333333333333334,0.6164442750065351,0.8333333333333334,0.5975581965930867,0.75,0.6073408286681649,0.75,0.5650589671291109,0.8333333333333334,0.5321577457169773,0.25,0.45779447589675776
