scale,dataset,sample_id,sample_index,positive_excess_total_mass,positive_excess_mean,positive_excess_max,positive_excess_area_gt0,positive_excess_area_ge_0p1,positive_excess_aud_mass_ratio,query_excess_total_mass,query_excess_mean,query_excess_max,query_excess_area_gt0,excess_gt_mass,excess_nearfp_mass,excess_bg_mass,excess_gt_ratio,excess_nearfp_ratio,excess_bg_ratio,excess_fp_ratio,removefp_count,removetp_count,addfp_count,addtp_count,overlap_removefp_excess,excess_precision_removefp,overlap_removetp_excess,excess_precision_removetp,excess_mean_removefp,excess_mean_removetp,excess_mean_retainedfp,excess_mean_retaintp,aud_iou,ogl_iou,ogl_minus_aud_iou,group,groupA,aud_better,ogl_help
144k,flickr,14778198185,123,4150.76123046875,0.08272403478622437,0.250713974237442,0.8374322385204082,0.4143614477040816,0.16656965017318726,195.5531005859375,0.003897343296557665,0.08450067043304443,0.16256776147959184,818.4954833984375,20.484634399414062,3311.781494140625,0.19719165563583374,0.004935151431709528,0.7978732585906982,0.802808403968811,384,2054,0,0,1.0,0.009138722958661558,0.7614410905550146,0.03722125705038197,0.0764138326048851,0.03457413613796234,0.08031756430864334,0.020069386810064316,0.7230984420971398,0.653766769865841,-0.06933167223129877,other,False,False,False
144k,flickr,14899015793,124,2074.123291015625,0.04133696109056473,0.23578360676765442,0.5169005102040817,0.1854870854591837,0.06399466842412949,1173.4073486328125,0.023385828360915184,0.1327197551727295,0.4830994897959184,1213.211181640625,9.367249488830566,851.5449829101562,0.5849272012710571,0.00451624533161521,0.4105565845966339,0.41507282853126526,92,2073,526,153,0.14130434782608695,0.0005012338062924121,0.6575012059816691,0.05255243676742751,0.004232197999954224,0.07908037304878235,0.00045998976565897465,0.029568476602435112,0.9476523040468916,0.8761074197120708,-0.07154488433482076,other,False,False,False
144k,flickr,15135657108,125,4660.5869140625,0.09288478642702103,0.2587297856807709,0.9392338966836735,0.42061941964285715,0.15059754252433777,75.93790435791016,0.0015134308487176895,0.07079505920410156,0.06076610331632653,2815.760986328125,2.4373629093170166,1842.388671875,0.6041644811630249,0.0005229733651503921,0.3953125774860382,0.3958355784416199,182,2786,0,296,1.0,0.0038619050650370275,1.0,0.05911685445710527,0.10379204154014587,0.09953123331069946,0.09287075698375702,0.07233642786741257,0.81618437589909,0.7556299961933765,-0.060554379705713535,other,False,False,False
144k,flickr,15210828119,126,1828.9129638671875,0.03644995391368866,0.17680765688419342,0.6687858737244898,0.08605707908163265,0.06394603103399277,618.6763305664062,0.012330124154686928,0.12229633331298828,0.3312141262755102,688.5814208984375,6.880377769470215,1133.4510498046875,0.37649765610694885,0.003762003965675831,0.6197403073310852,0.6235023140907288,1896,6276,123,76,0.5432489451476793,0.03069404297166016,0.29477374123645633,0.05513007718210806,0.022264886647462845,0.010382123291492462,0.011819582432508469,0.02299446053802967,0.6475696321118438,0.4663972286374134,-0.18117240347443042,C_aud_better,False,True,False
144k,flickr,15679023977,127,2417.42333984375,0.04817887768149376,0.2455320954322815,0.7608019770408163,0.1424984056122449,0.08430782705545425,398.167236328125,0.007935412228107452,0.14426028728485107,0.2391980229591837,209.4825897216797,6.872801780700684,2201.068115234375,0.08665531873703003,0.002843027701601386,0.9105017185211182,0.9133447408676147,4990,148,69,0,0.6316633266533066,0.08256928799706606,0.581081081081081,0.0022528422486509142,0.027332216501235962,0.07502488046884537,0.029596952721476555,0.016050368547439575,0.4989596245794227,0.6337521933548423,0.13479256877541962,A_ogl_help,False,False,True
144k,flickr,15799251138,128,6502.52783203125,0.12959438562393188,0.2768092155456543,0.9718989158163265,0.6560108418367347,0.20059920847415924,30.476991653442383,0.0006074017728678882,0.06081181392073631,0.02810108418367347,5227.85986328125,22.586254119873047,1252.08154296875,0.8039734959602356,0.0034734574146568775,0.19255304336547852,0.1960265040397644,732,2512,201,1201,0.9863387978142076,0.014805397202969282,1.0,0.05151129885576016,0.039704084396362305,0.14903610944747925,0.11057817190885544,0.13187721371650696,0.653259747478758,0.6345844072164949,-0.01867534026226314,other,False,False,False
144k,flickr,15994498891,129,2713.690185546875,0.05408342927694321,0.3169704079627991,0.762336575255102,0.17964764030612246,0.08934226632118225,420.80523681640625,0.008386583998799324,0.16847476363182068,0.23766342474489796,2260.222412109375,10.797256469726562,442.67041015625,0.8328962326049805,0.003978809341788292,0.16312488913536072,0.16710369288921356,1442,4936,780,624,0.20041608876560332,0.007555358029855429,0.8589951377633711,0.11084677524770595,0.007017701864242554,0.09507496654987335,0.0041758958250284195,0.07073450088500977,0.7488468191428023,0.6610976567613562,-0.08774916238144603,other,False,False,False
144k,flickr,16012165838,130,2964.268310546875,0.05907741189002991,0.21331344544887543,0.9146006058673469,0.1709582270408163,0.08671288192272186,94.17609405517578,0.001876915106549859,0.09457588195800781,0.08539939413265306,2216.468505859375,8.139947891235352,739.659912109375,0.747728705406189,0.0027460225392132998,0.2495252937078476,0.2522713243961334,2151,1973,58,206,0.8707577870757787,0.040814102983155735,0.8443993917891536,0.03630341461288706,0.02843252383172512,0.07506862282752991,0.029996879398822784,0.06340078264474869,0.8561629095604455,0.8622616231008238,0.0060987135403782755,other,False,False,False
144k,flickr,16101081359,131,2991.217529296875,0.05961450934410095,0.24077758193016052,0.7419483418367347,0.2359893176020408,0.10360968858003616,366.94439697265625,0.007313145790249109,0.10012952983379364,0.2580516581632653,938.0380859375,15.084981918334961,2038.0946044921875,0.3135974109172821,0.005043090786784887,0.6813595294952393,0.6864026784896851,111,5876,30,0,1.0,0.002981626732566885,0.5500340367597005,0.08681637477167724,0.07822644710540771,0.02129444293677807,0.09119851887226105,0.03190901130437851,0.7884133130896126,0.6178045400892964,-0.17060877300031618,C_aud_better,False,True,False
144k,flickr,16369370669,132,3956.085205078125,0.07884417474269867,0.2770838439464569,0.7862125318877551,0.3759765625,0.11804959177970886,347.3335876464844,0.006922305095940828,0.09782668948173523,0.2137874681122449,1896.4530029296875,8.943628311157227,2050.68896484375,0.4793761670589447,0.0022607268765568733,0.5183631777763367,0.5206239223480225,4652,1628,0,0,0.5969475494411006,0.07039468681081903,0.7014742014742015,0.0289487692970671,0.04570038989186287,0.06750905513763428,0.01970800571143627,0.058959539979696274,0.677497266511089,0.7645315837069248,0.08703431719583576,other,False,False,False
144k,flickr,16419739420,133,5573.416015625,0.11107733100652695,0.30617088079452515,0.8158681441326531,0.5120974170918368,0.15961644053459167,377.5082092285156,0.007523681037127972,0.12278139591217041,0.18413185586734693,3396.6591796875,8.587923049926758,2168.16943359375,0.6094393730163574,0.0015408723847940564,0.38901984691619873,0.39056071639060974,6654,1677,198,1384,0.6952209197475203,0.1130029069057332,1.0,0.04096538583677358,0.05528312921524048,0.1669762134552002,0.05025256425142288,0.11363642662763596,0.5692048371237757,0.670468967415404,0.10126413029162828,A_ogl_help,False,False,True
144k,flickr,16563757295,134,3880.426025390625,0.07733629643917084,0.2946547269821167,0.8264110331632653,0.32808514030612246,0.11668126285076141,419.3756408691406,0.008358092047274113,0.12350207567214966,0.1735889668367347,1283.4071044921875,9.167281150817871,2587.851806640625,0.33073872327804565,0.0023624419700354338,0.6668989062309265,0.6692613363265991,4236,761,25,942,0.8798394711992445,0.089880866251869,0.7030223390275953,0.012902136690300487,0.08320076763629913,0.023408887907862663,0.04426257684826851,0.041258618235588074,0.582791870642338,0.6638468841120228,0.0810550134696848,other,False,False,False
144k,flickr,16659090834,135,993.404296875,0.01979839615523815,0.16319864988327026,0.47042410714285715,0.0380859375,0.030625222250819206,1261.1075439453125,0.025133680552244186,0.1548774242401123,0.5295758928571429,719.421142578125,3.461606979370117,270.521484375,0.7241977453231812,0.0034845902118831873,0.2723176181316376,0.2758021950721741,1152,814,0,227,0.20833333333333334,0.010167768174885612,0.3574938574938575,0.012328418912048805,0.013530212454497814,0.04650213569402695,0.006111342925578356,0.02347037009894848,0.6830835437741882,0.6920565158854207,0.008972972111232491,other,False,False,False
144k,flickr,16804898716,136,1024.5032958984375,0.0204181931912899,0.1597794145345688,0.41410235969387754,0.05502630739795918,0.03652012720704079,1512.6146240234375,0.030146177858114243,0.13804388046264648,0.5858976403061225,291.6356201171875,4.129395961761475,728.73828125,0.2846604883670807,0.004030632320791483,0.7113088965415955,0.7153394818305969,0,295,5873,2070,0.0,0.0,0.0,0.0,,0.0,0.004180199932307005,0.012208407744765282,0.6037956523095156,0.5473824335723323,-0.0564132187371833,other,False,False,False
144k,flickr,16950760048,137,3284.07861328125,0.06545118242502213,0.20668160915374756,0.7928691007653061,0.26791693239795916,0.1094505786895752,531.239990234375,0.010587532073259354,0.15396186709403992,0.20713089923469388,1889.804443359375,15.03109359741211,1379.2432861328125,0.5754443407058716,0.004576959181576967,0.4199787676334381,0.4245557487010956,1478,10,6,1262,0.516914749661705,0.019204182691099213,1.0,0.0002513636477892567,0.028865773230791092,0.047490499913692474,0.051927633583545685,0.07680951803922653,0.6010164972504582,0.6726772509024638,0.07166075365200553,other,False,False,False
144k,flickr,17140316339,138,3435.3974609375,0.06846694648265839,0.23754821717739105,0.7643096301020408,0.25390625,0.11252208799123764,520.2120361328125,0.010367746464908123,0.17506292462348938,0.2356903698979592,1694.9442138671875,12.415541648864746,1728.0377197265625,0.4933764636516571,0.0036140044685453176,0.503009557723999,0.5066235661506653,1434,2597,87,0,0.4769874476987448,0.017835723598435462,0.9441663457835965,0.0639374185136897,0.05557950213551521,0.08115839958190918,0.050052888691425323,0.06925971806049347,0.8250879614330424,0.7967342919854766,-0.028353669447565788,other,False,False,False
144k,flickr,17537079145,139,1475.7259521484375,0.029410991817712784,0.1876259595155716,0.5597895408163265,0.06668526785714286,0.04243626445531845,1038.18359375,0.020690839737653732,0.1794680953025818,0.44021045918367346,691.90576171875,2.7459325790405273,781.0744018554688,0.46885788440704346,0.001860733376815915,0.529281497001648,0.5311421751976013,3414,3779,0,0,0.2565905096660808,0.031187695813158646,0.41413072241333687,0.055717744232412415,0.016739046201109886,0.01766807958483696,0.00960039347410202,0.02253718115389347,0.8309147012098252,0.82792141346613,-0.0029932877436952277,other,False,False,False
144k,flickr,19306860381,140,3193.76318359375,0.06365121155977249,0.2004282921552658,0.8352997448979592,0.23407605229591838,0.11485648900270462,356.8163757324219,0.0071112955920398235,0.11710017919540405,0.1647002551020408,2148.090576171875,9.532739639282227,1036.1396484375,0.6725891828536987,0.002984798513352871,0.32442593574523926,0.3274107277393341,177,2081,0,1559,0.0,0.0,0.8457472369053339,0.0419927467073869,0.0,0.07355588674545288,,0.05477137491106987,0.657221396731055,0.6534221611448032,-0.0037992355862517257,other,False,False,False
144k,flickr,20854461578,141,2702.8955078125,0.05386829376220703,0.2530583143234253,0.7566366390306123,0.21781329719387754,0.08634810149669647,391.0063171386719,0.007792695891112089,0.13183987140655518,0.24336336096938777,1115.0838623046875,18.79852294921875,1569.01318359375,0.412551611661911,0.006954957265406847,0.5804934501647949,0.5874484181404114,978,3395,0,0,0.8732106339468303,0.022494402739365205,0.5661266568483063,0.050625576188594756,0.08146060258150101,0.02283528633415699,0.030968880280852318,0.04327287897467613,0.8592353338841734,0.7750116968184654,-0.08422363706570801,other,False,False,False
144k,flickr,2401957951,142,6133.3173828125,0.12223607301712036,0.35532426834106445,0.9541015625,0.5765904017857143,0.16319189965724945,67.10840606689453,0.0013374602422118187,0.07339209318161011,0.0458984375,1194.275146484375,20.307926177978516,4918.7333984375,0.19471928477287292,0.0033110834192484617,0.8019694685935974,0.8052806258201599,9482,0,57,0,1.0,0.19806571553903035,0.0,0.0,0.14327174425125122,,0.07713165134191513,0.11138547956943512,0.2360470941883767,0.3090014756517462,0.0729543814633695,other,False,False,False
144k,flickr,2404965389,143,12628.919921875,0.25169244408607483,0.5834998488426208,0.9638472576530612,0.8903659119897959,0.38893353939056396,75.55965423583984,0.0015058923745527864,0.0953417420387268,0.03615274234693878,12568.5107421875,29.08064842224121,31.32857894897461,0.9952166080474854,0.002302702749148011,0.0024807013105601072,0.0047834040597081184,50,8778,6,595,0.52,0.0005376121748480212,0.9681020733652312,0.1757164716099417,0.03212137520313263,0.32014045119285583,0.1301848590373993,0.2585286796092987,0.6499527482912464,0.4802670655784588,-0.1696856827127876,C_aud_better,False,True,False
144k,flickr,2432219254,144,8104.3984375,0.16151942312717438,0.35388416051864624,0.9695671237244898,0.7540856186224489,0.24662533402442932,22.847047805786133,0.0004553381586447358,0.050580382347106934,0.030432876275510203,4350.22705078125,27.06682586669922,3727.103759765625,0.5367735624313354,0.003339769784361124,0.4598865509033203,0.463226318359375,3640,4889,0,0,1.0,0.07482168184340891,1.0,0.10049538531110609,0.145427405834198,0.2374476045370102,0.064727284014225,0.12455900758504868,0.5902132435465769,0.5091779326559744,-0.08103531089060245,other,False,False,False
144k,flickr,2462141223,145,1935.11572265625,0.03856655955314636,0.20240427553653717,0.6965680803571429,0.10909598214285714,0.07283347845077515,406.05474853515625,0.008092609234154224,0.0889962911605835,0.30343191964285715,1216.720947265625,2.069148540496826,716.32568359375,0.6287587285041809,0.001069263438694179,0.37017202377319336,0.3712412714958191,1503,4355,720,375,0.3592814371257485,0.015450201710966782,0.746268656716418,0.09298732511230008,0.00885648000985384,0.037503305822610855,0.001605865778401494,0.01727469451725483,0.6487226981554373,0.546178027137798,-0.10254467101763931,C_aud_better,False,True,False
144k,flickr,2465634368,146,2782.905517578125,0.05546288192272186,0.20502275228500366,0.8071388711734694,0.1936981823979592,0.08460265398025513,183.4275665283203,0.003655683249235153,0.0719757080078125,0.19286112882653061,1951.819091796875,8.073580741882324,823.0126342773438,0.7013601660728455,0.0029011336155235767,0.2957386076450348,0.29863977432250977,1644,10367,0,0,0.8959854014598541,0.0363712684263809,0.9726053824635864,0.24896911034840366,0.05249928683042526,0.06266536563634872,0.00596836069598794,0.02633509784936905,0.7451087841940787,0.5391321947346297,-0.20597658945944897,C_aud_better,False,True,False
144k,flickr,2499673064,147,5074.0869140625,0.10112577676773071,0.24077343940734863,0.9423628826530612,0.4832788584183674,0.15846389532089233,43.91550827026367,0.0008752293651923537,0.051619887351989746,0.05763711734693878,2097.8251953125,30.244131088256836,2946.017578125,0.41343894600868225,0.005960507318377495,0.5806005597114563,0.5865610241889954,1765,474,459,388,0.7603399433427762,0.028381693596142458,0.6561181434599156,0.006577277726080704,0.059031859040260315,0.023469453677535057,0.1255248636007309,0.1066039428114891,0.5350979458465378,0.5569489955223113,0.02185104967577345,other,False,False,False
144k,flickr,2509250774,148,1149.2855224609375,0.02290508523583412,0.1726149618625641,0.5692562181122449,0.03396045918367347,0.04057159647345543,994.1702880859375,0.01981366239488125,0.21415147185325623,0.4307437818877551,642.9863891601562,5.452493190765381,500.8465881347656,0.5594661831855774,0.004744246136397123,0.4357895255088806,0.44053375720977783,901,1580,1005,222,0.8146503884572697,0.02569758078633197,0.5278481012658228,0.029198613591009347,0.01267363503575325,0.03165946528315544,0.006270833313465118,0.027723755687475204,0.6705573796748618,0.631549565356089,-0.03900781431877287,other,False,False,False
144k,flickr,2542659118,149,3981.16845703125,0.07934407889842987,0.2812851071357727,0.7707469706632653,0.36557318239795916,0.11475171893835068,367.9773864746094,0.007333733141422272,0.08641844987869263,0.2292530293367347,985.69921875,9.204909324645996,2986.2646484375,0.24759043753147125,0.0023121125996112823,0.7500975131988525,0.7524096369743347,1921,226,514,290,0.9062988027069234,0.04501848835104595,1.0,0.005843870400537843,0.10154010355472565,0.11302643269300461,0.039129480719566345,0.06527892500162125,0.3183480757180537,0.3325077117111641,0.014159635993110431,other,False,False,False
144k,flickr,2630218696,150,4726.32470703125,0.0941949263215065,0.24271593987941742,0.9002909757653061,0.47464923469387754,0.14863085746765137,93.24132537841797,0.0018582853954285383,0.052349209785461426,0.09970902423469388,2773.4853515625,14.290435791015625,1938.5489501953125,0.5868164896965027,0.003023583209142089,0.4101599156856537,0.4131834805011749,1070,9008,0,0,0.9803738317757009,0.023221836052509243,0.9381660746003553,0.18708077834104442,0.04272468015551567,0.08656582981348038,0.0702689066529274,0.04624749720096588,0.7720483197647809,0.5429012478024099,-0.22914707196237105,C_aud_better,False,True,False
144k,flickr,2695985181,151,3009.67529296875,0.05998236685991287,0.22011436522006989,0.8009606186224489,0.23228236607142858,0.10868123918771744,243.28591918945312,0.004848651122301817,0.09931209683418274,0.19903938137755103,1093.456787109375,16.98767852783203,1899.23095703125,0.3633138835430145,0.005644355900585651,0.6310418248176575,0.6366861462593079,504,313,1980,569,1.0,0.012540744979969643,0.9424920127795527,0.007340317002164772,0.057997431606054306,0.08405695110559464,0.016245070844888687,0.04258319362998009,0.6780650222928108,0.6484577348716741,-0.02960728742113672,other,False,False,False
144k,flickr,2698329253,152,4525.49169921875,0.09019235521554947,0.24788492918014526,0.8452646683673469,0.43086336096938777,0.13484720885753632,239.20021057128906,0.004767223726958036,0.14423146843910217,0.15473533163265307,2178.33935546875,28.5535831451416,2318.598388671875,0.4813486635684967,0.006309498567134142,0.5123417377471924,0.5186512470245361,2414,4580,0,0,0.7394366197183099,0.04208714514759974,0.8141921397379913,0.08792322927473356,0.09382805973291397,0.08831901848316193,0.07634701579809189,0.059725355356931686,0.7871455083222177,0.7237621601396858,-0.063383348182532,other,False,False,False
144k,flickr,2766580444,153,5666.4697265625,0.11293187737464905,0.2820717394351959,0.9252032844387755,0.5691964285714286,0.19408875703811646,88.28419494628906,0.0017594904638826847,0.06928777694702148,0.07479671556122448,316.2415466308594,11.235811233520508,5338.99267578125,0.05580927059054375,0.0019828591030091047,0.942207932472229,0.9441908001899719,9109,0,0,0,0.8727632012295532,0.17125131938909594,0.0,0.0,0.08451881259679794,,0.057271894067525864,0.04986463859677315,0.2581680664878413,0.4306778169014084,0.1725097504135671,A_ogl_help,False,False,True
144k,flickr,2778088729,154,2317.425048828125,0.0461859256029129,0.2324923276901245,0.697265625,0.1709781568877551,0.08343653380870819,528.8541259765625,0.010539981536567211,0.13521575927734375,0.302734375,519.7099609375,5.133458614349365,1792.581298828125,0.2242618203163147,0.0022151563316583633,0.7735228538513184,0.775738000869751,2095,1369,220,0,0.6381861575178998,0.03821528611444578,0.9086924762600438,0.03555707997484708,0.023354968056082726,0.029100999236106873,0.001836136681959033,0.0159099530428648,0.6420195439739413,0.6396125414223808,-0.0024070025515605664,other,False,False,False
144k,flickr,2808068937,155,3613.392333984375,0.07201435416936874,0.2771747410297394,0.7754504145408163,0.3285435267857143,0.1332455426454544,512.033447265625,0.010204748250544071,0.19632530212402344,0.2245495854591837,861.257080078125,21.864946365356445,2730.270263671875,0.23835138976573944,0.00605108542367816,0.7555975317955017,0.7616485953330994,2952,3097,0,1,0.9725609756097561,0.07378755557840089,0.7733290280917017,0.06155388213523864,0.08282521367073059,0.03381440415978432,0.08787242323160172,0.02371450513601303,0.565976207392833,0.5216894278073775,-0.04428677958545557,other,False,False,False
144k,flickr,2811549163,156,2171.8310546875,0.04328425973653793,0.14798498153686523,0.8008609693877551,0.0967594068877551,0.06800711154937744,250.7333526611328,0.004997077398002148,0.11452274024486542,0.1991390306122449,1497.9969482421875,11.662954330444336,662.1710205078125,0.6897391676902771,0.0053701018914580345,0.3048906624317169,0.3102607727050781,0,2424,2088,2044,0.0,0.0,0.941006600660066,0.05676388612383038,,0.05296221747994423,0.03179936856031418,0.035847581923007965,0.5531767775603392,0.4908569024818746,-0.06231987507846465,other,False,False,False
