sample_index,sample_id,IoU_AUD_FINE,IoU_IMG_L4,IoU_IMG_FINE,IoU_IQR_OLD,IoU_IQR_FINE,IoU_IQR_FINE_EVALSPACE,delta_IQR_FINE_vs_IQR_OLD,delta_IQR_FINE_vs_AUD_FINE,delta_IQR_FINE_EVALSPACE_vs_IQR_FINE,AUD_FINE_raw_reconstruction_max_abs_error,IMG_L4_raw_reconstruction_max_abs_error,AUD_FINE_final_map_max_abs_error,IMG_L4_final_map_max_abs_error,IQR_OLD_final_map_max_abs_error
3558,cQqDrbtd9Ec_000050,0.6462406979727996,0.42417168366302166,0.5498025806976838,0.5989008268554736,0.6571603489617877,0.6673626317665631,0.05825952210631402,0.010919650988988061,0.01020228280477542,0.0,0.0,0.0,0.0,0.0
3559,cRCeYK81z_I_000013,0.28912227515518985,0.32269743385717126,0.29997709224190594,0.2954028384673721,0.29216230022622786,0.2925856834558689,-0.0032405382411442307,0.0030400250710380106,0.0004233832296410278,0.0,0.0,0.0,0.0,0.0
3560,cRT5SWbyA54_000004,0.564579002079002,0.5548847238347985,0.5316111939062759,0.5512164526458257,0.5528615546356528,0.5537602627257799,0.0016451019898270358,-0.011717447443349238,0.0008987080901271538,0.0,0.0,0.0,0.0,0.0
3561,cTrxMjSFgB4_000043,0.5507467235598903,0.4765433689908493,0.5112761463514343,0.5271201033146793,0.5420298419264293,0.5424367884075114,0.014909738611750045,-0.00871688163346096,0.0004069464810820822,0.0,0.0,0.0,0.0,0.0
3562,cUzDGcBVrlE_000030,0.8658057677018334,0.8611700814613675,0.8957865990441822,0.8749386834101834,0.8791309817583587,0.8792006387148283,0.00419229834817525,0.013325214056525314,6.965695646965475e-05,0.0,0.0,0.0,0.0,0.0
3563,cVQsteRY8F4_000020,0.2849344978165939,0.2956700511873794,0.3020574367766824,0.28932134499322576,0.29281974569932684,0.29255230820325473,0.003498400706101079,0.007885247882732926,-0.0002674374960721093,0.0,0.0,0.0,0.0,0.0
3564,cXEJWtj2kT8_000030,0.3168480148165297,0.28776478759115637,0.29873249218659564,0.3129702511864799,0.3097291353165876,0.3089188563491145,-0.0032411158698923415,-0.00711887949994211,-0.0008102789674730992,0.0,0.0,0.0,0.0,0.0
3565,cY6KAjqmoaY_000030,0.306691338864681,0.33044371668914146,0.28263854561432417,0.33728780232024647,0.3110305228165609,0.3122762303537836,-0.02625727950368556,0.0043391839518799324,0.0012457075372226956,0.0,0.0,0.0,0.0,0.0
3566,cYM7vTqRUJ0_000198,0.4149842684845307,0.35433573447615574,0.29741863075196406,0.3996860647636765,0.3908013059167192,0.3773952582007145,-0.00888475884695733,-0.024182962567811495,-0.013406047716004676,0.0,0.0,0.0,0.0,0.0
3567,cYS85XxZMuE_000120,0.14416119804812386,0.02905110257354876,0.07804154302670623,0.0997816695312863,0.12610430961029642,0.12468996617812853,0.026322640079010126,-0.018056888437827434,-0.0014143434321678972,0.0,0.0,0.0,0.0,0.0
3568,c_PsOVPaW4w_000001,0.6168415581040252,0.6032873871676019,0.6079570295421898,0.6088359705467649,0.6108249061883865,0.6108158003628609,0.001988935641621614,-0.0060166519156387155,-9.105825525601574e-06,0.0,0.0,0.0,0.0,0.0
3569,cagBxHqLuKA_000011,0.07279009278310493,0.08712825278810409,0.0733568075117371,0.07770088268202727,0.07294016961020773,0.07298275660737223,-0.004760713071819536,0.0001500768271028019,4.2586997164500984e-05,0.0,0.0,0.0,0.0,0.0
3570,cb2348GeL-8_000172,0.6053987064792223,0.5736972897413994,0.5907783220589379,0.5928983990386479,0.5995733126454617,0.599852616064849,0.006674913606813715,-0.005825393833760684,0.0002793034193873112,0.0,0.0,0.0,0.0,0.0
3571,ccCzbG5FcZI_000038,0.7401037485333168,0.7211241091838106,0.7375064069707842,0.7456379061949736,0.7397640743977032,0.7397919335186979,-0.005873831797270412,-0.00033967413561364346,2.785912099467769e-05,0.0,0.0,0.0,0.0,0.0
3572,cdEytWP8M9U_000057,0.5643846510703161,0.5689643033162008,0.5543195509309967,0.5648565330803889,0.5581859954050544,0.5578754578754579,-0.006670537675334431,-0.0061986556652616764,-0.0003105375295965329,0.0,0.0,0.0,0.0,0.0
3573,cdIvqn14xgI_000030,0.10640116229382104,0.2019683123343968,0.13579349209234684,0.1247245041073933,0.11312011630019989,0.11425162888868495,-0.011604387807193417,0.006718954006378841,0.0011315125884850674,0.0,0.0,0.0,0.0,0.0
3574,cdbYsoEasio_000070,0.5953978570173898,0.4620527647271413,0.4827772963604853,0.5502888086642599,0.563284537639823,0.5550907058102211,0.012995728975563114,-0.032113319377566785,-0.008193831829601872,0.0,0.0,0.0,0.0,0.0
3575,ceYRr2xK3XI_000018,0.5927639017370747,0.6234612599565532,0.6207908728400532,0.6056688741721854,0.606263625245919,0.6054140127388535,0.0005947510737336348,0.013499723508844319,-0.0008496125070655003,0.0,0.0,0.0,0.0,0.0
3576,ce_9wpa4mQw_000230,0.4370961863424008,0.4035621616426947,0.4276536768302625,0.42319370531195927,0.43252572405404516,0.43295712546477577,0.00933201874208589,-0.00457046228835567,0.0004314014107306141,0.0,0.0,0.0,0.0,0.0
3577,cef972vNfUE_000030,0.3592438884008361,0.27632988218493393,0.34167655982060413,0.34487217745946486,0.36281640965958684,0.36275722844490754,0.01794423220012198,0.0035725212587507382,-5.91812146792936e-05,0.0,0.0,0.0,0.0,0.0
3578,cfi_mCKjbyw_000040,0.13749611680646162,0.13294048320565705,0.14665956880489753,0.13559631909318057,0.14130434782608695,0.14128628052678685,0.005708028732906378,0.0038082310196253244,-1.8067299300095208e-05,0.0,0.0,0.0,0.0,0.0
3579,ch4uegReLhc_000030,0.576632945441787,0.6016612035769977,0.5665966876603685,0.5874468085106384,0.5721282798833819,0.5718033169139293,-0.015318528627256467,-0.004504665558405119,-0.0003249629694526135,0.0,0.0,0.0,0.0,0.0
3580,chP180PR-9g_000041,0.6901528013582343,0.6056583484741741,0.6747366541688984,0.6622327962221982,0.6868276697299993,0.6875222562495549,0.024594873507801096,-0.0033251316282350007,0.0006945865195555623,0.0,0.0,0.0,0.0,0.0
3581,chtrHNfaT9U_000070,0.6161046638931464,0.45706916932335134,0.6921558954119388,0.6347944377267231,0.6303877469680579,0.631497683993824,-0.004406690758665177,0.01428308307491144,0.0011099370257661167,0.0,0.0,0.0,0.0,0.0
3582,ciVsS-oZEPc_000103,0.684381304989912,0.6457093253968254,0.7244355636123929,0.6778566683275203,0.7110162112857084,0.7113814398806316,0.033159542958188015,0.026634906295796346,0.00036522859492327253,0.0,0.0,0.0,0.0,0.0
3583,ck5S__5JJvE_000005,0.4958302755353926,0.4782234577707175,0.48352968661349,0.491667494947487,0.4929351101587089,0.49308647761893604,0.001267615211221873,-0.002895165376683717,0.00015136746022714753,0.0,0.0,0.0,0.0,0.0
3584,ckIK43SCbkw_000036,0.6327932731747334,0.4384049554781262,0.6156386819264152,0.5493095883339786,0.6300637466584413,0.6301961490012596,0.08075415832446275,-0.0027295265162921023,0.0001324023428183052,0.0,0.0,0.0,0.0,0.0
3585,cmB8l4mQ1XQ_000030,0.680594668937062,0.647400501972033,0.6805280994069471,0.6781195990321466,0.6843605756177029,0.6842069573472571,0.006240976585556335,0.003765906680640918,-0.0001536182704457989,0.0,0.0,0.0,0.0,0.0
3586,cocA3THl4S0_000040,0.4024566756640457,0.4354436393871006,0.42966661424752317,0.4188491908373075,0.41272698810269254,0.4137162082860608,-0.0061222027346149455,0.010270312438646845,0.0009892201833682779,0.0,0.0,0.0,0.0,0.0
3587,cocA3THl4S0_000057,0.47979178128570826,0.5218398277193125,0.5052919935250902,0.5067025237898221,0.49231934682883716,0.4929968454258675,-0.0143831769609849,0.012527565543128893,0.0006774985970303682,0.0,0.0,0.0,0.0,0.0
3588,corrUpd5ENc_000230,0.36288420500917223,0.3923579640318657,0.39406701221769713,0.37559938289621814,0.37586787724415593,0.3748318454200807,0.0002684943479377977,0.0129836722349837,-0.0010360318240752453,0.0,0.0,0.0,0.0,0.0
3589,cpxofMBzU8g_000181,0.40418188616296125,0.4008244070945456,0.4046732649293259,0.39730228595768846,0.4018171329679838,0.4018478417785477,0.004514847010295364,-0.0023647531949774203,3.070881056388419e-05,0.0,0.0,0.0,0.0,0.0
3590,cq5rnI5NauM_000252,0.486950248628037,0.5210314943986473,0.5138039753255654,0.5041622481442206,0.4990924177989835,0.5007528947505062,-0.005069830345237114,0.012142169170946515,0.0016604769515227158,0.0,0.0,0.0,0.0,0.0
3591,cqalBFm19UA_000221,0.7275856793145655,0.6370010207919197,0.6523425594990718,0.6877412382275745,0.6922775279723936,0.6935159817351598,0.004536289744819122,-0.03530815134217191,0.0012384537627662118,0.0,0.0,0.0,0.0,0.0
3592,crToMuDxmL8_000050,0.32854010649505966,0.34877384196185285,0.31776909373024537,0.33895701157927677,0.324736056919899,0.32557806366579756,-0.014220954659377782,-0.003804049575160673,0.0008420067458985714,0.0,0.0,0.0,0.0,0.0
3593,cur9zG87bAQ_000004,0.43593386721777316,0.506557245152466,0.5072195483154387,0.4762525812411694,0.4763674793192668,0.4755397252307916,0.00011489807809739183,0.040433612101493654,-0.000827754088475241,0.0,0.0,0.0,0.0,0.0
3594,cwq3iq632ys_000030,0.6634305230535703,0.6041162227602905,0.6130020526331914,0.6372539845918718,0.6451914973312108,0.6418468440401272,0.00793751273933907,-0.01823902572235947,-0.003344653291083688,0.0,0.0,0.0,0.0,0.0
3595,cxkCPSXyT-Y_000020,0.6468276494476224,0.721770998415214,0.7102359938603223,0.6830573365930163,0.6723997833152763,0.6722029155571603,-0.010657553277739984,0.02557213386765389,-0.00019686775811600388,0.0,0.0,0.0,0.0,0.0
3596,cyHNChAtP5g_000010,0.3639923850965461,0.37014388489208633,0.36242010616401255,0.36655340603934894,0.3640343721107304,0.3639848826776149,-0.0025190339286185193,4.1987014184341476e-05,-4.948943311550158e-05,0.0,0.0,0.0,0.0,0.0
3597,cyZ9arOPVb8_000030,0.15092117439219316,0.13643987457157442,0.1389032859956463,0.14479651970010182,0.1483790523690773,0.14840141016289812,0.0035825326689754855,-0.0025421220231158503,2.2357793820815264e-05,0.0,0.0,0.0,0.0,0.0
3598,d-1th_S4J0U_000000,0.2633772729641015,0.28131102549216236,0.28036929057337223,0.2683583635422061,0.2686582864355967,0.2685774388640547,0.00029992289339059175,0.005281013471495177,-8.084757154197542e-05,0.0,0.0,0.0,0.0,0.0
3599,d-4OPdDD7WQ_000026,0.5197502515544776,0.5583646224447226,0.526377552350901,0.5233882475029187,0.5200257731958763,0.5198979986090719,-0.0033624743070423957,0.0002755216413986572,-0.00012777458680435227,0.0,0.0,0.0,0.0,0.0
3600,d-m8eXCpeDg_000030,0.6748336762230476,0.6471847264632858,0.678241388966676,0.6741049399638138,0.6768173950670705,0.6768239878761637,0.0027124551032566835,0.0019837188440229303,6.592809093208807e-06,0.0,0.0,0.0,0.0,0.0
3601,d0Uz_RnRV88_000460,0.6118826316748679,0.6253624725935356,0.6286581013561742,0.6223549733698,0.6190820644507938,0.6191320072332731,-0.0032729089190061122,0.00719943277592594,4.9942782479273085e-05,0.0,0.0,0.0,0.0,0.0
3602,d16xAFjwcVw_000020,0.1064314171883893,0.11791622668074622,0.1281037390242484,0.13288915808600849,0.11796866785826937,0.11873015873015873,-0.014920490227739114,0.011537250669880067,0.0007614908718893559,0.0,0.0,0.0,0.0,0.0
3603,d1QQRXy2pTM_000006,0.3673899088458082,0.07265340072941327,0.0939573983945389,0.14665714285714285,0.20210537918871252,0.22608695652173913,0.05544823633156967,-0.16528452965709567,0.02398157733302661,0.0,0.0,0.0,0.0,0.0
3604,d1VB1vA-UsI_000220,0.5170132325141777,0.6380487048239492,0.5826673653871348,0.5851490442454217,0.5570821267944057,0.5593367157530008,-0.02806691745101597,0.040068894280227974,0.002254588958595094,0.0,0.0,0.0,0.0,0.0
3605,d2nT1ZwZiZw_000051,0.6126160720519445,0.6875345443826228,0.5829238793559604,0.6434712618446566,0.6008732035655813,0.6004005826656955,-0.04259805827907537,-0.01174286848636319,-0.0004726208998857562,0.0,0.0,0.0,0.0,0.0
3606,d4G_b-s_Odw_000030,0.07913466677919374,0.09433013873064808,0.08645311876170879,0.08653816594423437,0.08232197689720719,0.08218258254751408,-0.004216189047027183,0.003187310118013445,-0.00013939434969310882,0.0,0.0,0.0,0.0,0.0
3607,d4riR8ZeH9k_000040,0.27358467925796154,0.30451157945348184,0.27919278996865204,0.2831524303916942,0.2759221609061865,0.2759221609061865,-0.007230269485507701,0.0023374816482249483,0.0,0.0,0.0,0.0,0.0,0.0
3608,d6np1zhRar0_000240,0.5381106956486009,0.5740701561376041,0.5344794207612189,0.5578094999582602,0.5423577598442759,0.5420764146380783,-0.015451740113984314,0.004247064195674999,-0.00028134520619760295,0.0,0.0,0.0,0.0,0.0
3609,d7Xf7brOPzw_000149,0.6900418362409995,0.6926440110155296,0.6942664370606668,0.6936558309746405,0.6922357873268561,0.6921094369547978,-0.0014200436477843636,0.002193951085856627,-0.0001263503720583259,0.0,0.0,0.0,0.0,0.0
3610,d8LvZQyYZpQ_000010,0.23884126514927578,0.25195600408209545,0.24585085195839787,0.2405738259575044,0.24036563269059144,0.24074976976000867,-0.00020819326691295936,0.0015243675413156577,0.0003841370694172286,0.0,0.0,0.0,0.0,0.0
3611,d8bhrEHxJsA_000344,0.6929673581544222,0.6749673142996139,0.690840082686638,0.7031905828888819,0.7027652692332086,0.7022270925323105,-0.0004253136556733317,0.009797911078786359,-0.0005381767008980631,0.0,0.0,0.0,0.0,0.0
3612,d8hPjmvBv5I_000251,0.21004472317894413,0.2073922882371212,0.2204442527496226,0.22881110789702053,0.2261199921057825,0.22890038052492925,-0.0026911157912380135,0.016075268926838387,0.00278038841914674,0.0,0.0,0.0,0.0,0.0
3613,d8ya35A6yzk_000075,0.00415284631771971,0.004095417918783076,0.0038732394366197184,0.004119409372993794,0.004036168261040493,0.004033102870312172,-8.324111195330119e-05,-0.00011667805667921714,-3.0653907283203705e-06,0.0,0.0,0.0,0.0,0.0
3614,dBl76lmp-d0_000035,0.4961814003784807,0.3970754052149401,0.44143007360672976,0.461087346488202,0.48109286638958915,0.4755338078291815,0.02000551990138716,-0.01508853398889154,-0.00555905856040767,0.0,0.0,0.0,0.0,0.0
3615,dBxAjOGP6os_000069,0.7061647416702315,0.7340484744218995,0.74645842719127,0.7256175573270347,0.7263409634437991,0.7238845910572665,0.000723406116764358,0.020176221773567593,-0.0024563723865325127,0.0,0.0,0.0,0.0,0.0
3616,dCcCTlI_neI_000722,0.1711725790488097,0.1817678946786149,0.180668572685287,0.17666666666666667,0.17502929583466495,0.17560923471569045,-0.0016373708320017166,0.003856716785855252,0.0005799388810255046,0.0,0.0,0.0,0.0,0.0
3617,dEZKBTNubi8_000365,0.7353206865401988,0.6978460241048526,0.6814750484334291,0.7252224664048709,0.7121344467349149,0.7104767879548306,-0.013088019669955986,-0.023186239805283893,-0.0016576587800842812,0.0,0.0,0.0,0.0,0.0
3618,dEalicSMdE8_000155,0.17147768784471026,0.12698007877808948,0.13286555640093556,0.14854980282406818,0.15627049717958807,0.1518449948927477,0.0077206943555198915,-0.015207190665122189,-0.004425502286840383,0.0,0.0,0.0,0.0,0.0
3619,dEuEtrdRX9o_000030,0.4028966057149248,0.36278858755922977,0.3395312355818031,0.38819541590444423,0.3820856317310218,0.3780304210143799,-0.00610978417342245,-0.020810973983903025,-0.004055210716641888,0.0,0.0,0.0,0.0,0.0
3620,dFKYXLU3hWg_000098,0.2453708287949302,0.27802999827596114,0.3160073597056118,0.263250319284802,0.2815727900473663,0.289383964260522,0.01832247076256427,0.036201961252436105,0.007811174213155692,0.0,0.0,0.0,0.0,0.0
3621,dFcVaitADW8_000130,0.43198642085906924,0.6228547213786284,0.6529945014117997,0.5492665036674816,0.5564949089787102,0.5394673990924289,0.007228405311228592,0.12450848811964099,-0.017027509886281322,0.0,0.0,0.0,0.0,0.0
3622,dGD-Y3XEHgI_000010,0.4974976978820515,0.5537304480228856,0.5708634565543582,0.526774983307367,0.5397017505943376,0.541941360166551,0.012926767286970509,0.042204052712286055,0.0022396095722134746,0.0,0.0,0.0,0.0,0.0
3623,dHebN5DsE2g_000006,0.6183721025305589,0.62396185788988,0.6163335564693507,0.6313793426350782,0.6176353415076801,0.6162272889205558,-0.013744001127398153,-0.0007367610228787846,-0.0014080525871242866,0.0,0.0,0.0,0.0,0.0
3624,dI3xU5LXeoE_000081,0.29285309379496793,0.27435761264757547,0.3228690928320754,0.29445808488249736,0.304774006171719,0.304180442954844,0.010315921289221652,0.01192091237675108,-0.0005935632168750371,0.0,0.0,0.0,0.0,0.0
3625,dIIiaO12I5Q_000006,0.2881732687375321,0.2750786248779959,0.33422531442333425,0.2837625979843225,0.30898497393437596,0.3089994478866327,0.025222375950053444,0.020811705196843888,1.4473952256732758e-05,0.0,0.0,0.0,0.0,0.0
3626,dIloYYVJIO4_000000,0.6104278665586568,0.6549622043404048,0.6707743476036159,0.6368549986390325,0.6498675868710376,0.6438155551157728,0.013012588232005129,0.039439720312380855,-0.006052031755264808,0.0,0.0,0.0,0.0,0.0
3627,dIloYYVJIO4_000124,0.7788173096914075,0.7559304485520265,0.7714060319194126,0.7696688146261051,0.7772493419478345,0.7771633537587804,0.007580527321729313,-0.00156796774357304,-8.59881890540315e-05,0.0,0.0,0.0,0.0,0.0
3628,dIzQVYDYtKA_000008,0.20227459828642863,0.2900997026412454,0.24205494946546502,0.22586136456489173,0.21415889208122155,0.21540359763621014,-0.011702472483670179,0.011884293794792916,0.0012447055549885955,0.0,0.0,0.0,0.0,0.0
3629,dIzQVYDYtKA_000085,0.010181525889208922,0.011404989682986307,0.011249259917110717,0.01045248246458534,0.010286603728893852,0.01034928848641656,-0.00016587873569148814,0.00010507783968492952,6.26847575227081e-05,0.0,0.0,0.0,0.0,0.0
3630,dL8HIuBPZV4_000000,0.7425613282343065,0.7417950867238378,0.7494768695876123,0.7496126237232394,0.7462813296015598,0.746561329514337,-0.003331294121679651,0.003720001367253256,0.0002799999127771624,0.0,0.0,0.0,0.0,0.0
3631,dLRlnhW9_Pc_000070,0.13700884591647808,0.1671518923802831,0.16675847563723772,0.14715630385788148,0.14486448862400486,0.14512965787753324,-0.002291815233876615,0.007855642707526783,0.0002651692535283745,0.0,0.0,0.0,0.0,0.0
3632,dLZEZTNhFwM_000032,0.77461422438798,0.729265584768384,0.7734941986779458,0.7777441930758678,0.7846643745529225,0.7846579766985812,0.006920181477054643,0.010050150164942484,-6.397854341311238e-06,0.0,0.0,0.0,0.0,0.0
3633,dMS5TJzMTfs_000081,0.21332135907798233,0.22176942289996057,0.20848755817788692,0.21982562414650372,0.2130212822382815,0.21349089118660758,-0.006804341908222211,-0.0003000768397008191,0.0004696089483260668,0.0,0.0,0.0,0.0,0.0
3634,dMW3YcQPPhk_000412,0.07956741257869476,0.07702163487937914,0.07663700358613362,0.08232777350670188,0.08034970857618651,0.08032849993583986,-0.0019780649305153747,0.0007822959974917443,-2.120864034664549e-05,0.0,0.0,0.0,0.0,0.0
3635,dNK9bD3LNCc_000060,0.5336076112111082,0.4540331837629135,0.490722297934794,0.48583708767023975,0.5173039063309501,0.5155066901773675,0.03146681866071038,-0.016303704880158087,-0.001797216153582637,0.0,0.0,0.0,0.0,0.0
3636,dOQfuOw6okA_000381,0.7234611086819219,0.699220652703361,0.6763501657243127,0.7087605640663436,0.707254706183182,0.7049998782299506,-0.0015058578831615987,-0.016206402498739947,-0.0022548279532313975,0.0,0.0,0.0,0.0,0.0
3637,dQpqPwiKva0_000054,0.15551272166538166,0.15210500650195058,0.1503820758216485,0.1536319422654534,0.15378173651554947,0.1533965844402277,0.00014979425009606362,-0.0017309851498321926,-0.0003851520753217763,0.0,0.0,0.0,0.0,0.0
3638,dQv6_xbhRss_000110,0.40016458002703814,0.3806814466025767,0.4733631045977734,0.37857773294666497,0.43204744146237084,0.43909505609665883,0.05346970851570587,0.0318828614353327,0.007047614634287991,0.0,0.0,0.0,0.0,0.0
3639,dU5GJkZ2Ltw_000044,0.6773226773226774,0.658757674250632,0.6915689925877241,0.6869249156815875,0.6932701731460307,0.6931743958197256,0.006345257464443144,0.015947495823353308,-9.577732630505764e-05,0.0,0.0,0.0,0.0,0.0
3640,dUjpH8UAycU_000012,0.793009708737864,0.779467834834104,0.7880329661088218,0.7907084102736277,0.7917750949191588,0.7920796308954203,0.0010666846455310575,-0.0012346138187052658,0.00030453597626156625,0.0,0.0,0.0,0.0,0.0
3641,dV_7-zHqOfs_000040,0.5724806825499034,0.5748674354010606,0.5713351854878248,0.5784794349813045,0.5725048606610499,0.5724813735017816,-0.005974574320254611,2.417811114652224e-05,-2.3487159268253954e-05,0.0,0.0,0.0,0.0,0.0
3642,dWM_a65_MrQ_000054,0.4040609137055838,0.42986966786326447,0.39915727818784924,0.4101831011618712,0.4002075919335706,0.3998280819278537,-0.009975509228300594,-0.0038533217720131963,-0.00037951000571689875,0.0,0.0,0.0,0.0,0.0
3643,dYL0n0ZJxkA_000039,0.5906547459271954,0.5358796779173098,0.516924101752779,0.5670445579502512,0.5647424603585863,0.5655093792102809,-0.0023020975916648867,-0.025912285568609028,0.0007669188516945535,0.0,0.0,0.0,0.0,0.0
3644,dYQ-nXyfhho_000030,0.6357218966435801,0.5947276746834596,0.5475305906813457,0.6206424469079738,0.6021563342318059,0.6032670932974066,-0.018486112676167843,-0.03356556241177422,0.0011107590656006527,0.0,0.0,0.0,0.0,0.0
3645,da-UIZplRqE_000030,0.65151271137697,0.6533646863545197,0.6352256253307867,0.6521859117356208,0.6444010566211095,0.6440140602384726,-0.007784855114511324,-0.007111654755860508,-0.00038699638263683944,0.0,0.0,0.0,0.0,0.0
3646,davLHMXIHDM_000320,0.6256258692628651,0.618991246950782,0.6206145741878841,0.6242937853107344,0.6224888392857143,0.6228336297381176,-0.0018049460250201266,-0.003137029977150818,0.00034479045240332074,0.0,0.0,0.0,0.0,0.0
3647,ddeSMfFLYTI_000420,0.7396201042191966,0.6985796693974502,0.7514367816091954,0.7277625438976283,0.7445916484990777,0.7446630088410763,0.016829104601449374,0.004971544279881113,7.13603419986164e-05,0.0,0.0,0.0,0.0,0.0
3648,ddtqWAxjBI8_000031,0.1929742933581482,0.1946511818107467,0.18216062024575774,0.19091409258822606,0.18864572702876364,0.18845834277513407,-0.0022683655594624152,-0.004328566329384553,-0.00018738425362957445,0.0,0.0,0.0,0.0,0.0
3649,ddtqWAxjBI8_000049,0.3714054079832133,0.38136049757578727,0.37370441458733206,0.3758143125995271,0.37286350361468856,0.3728992099593009,-0.0029508089848385155,0.0014580956314752536,3.5706344612362884e-05,0.0,0.0,0.0,0.0,0.0
3650,ddySWSpptVo_000122,0.1225395885748113,0.13289818629286823,0.13661863381366188,0.1269743904309155,0.12830578512396695,0.12842518870850997,0.001331394693051463,0.005766196549155653,0.00011940358454301525,0.0,0.0,0.0,0.0,0.0
3651,deyvkq2LZoY_000006,0.17599895704321752,0.26376202803692667,0.23502785515320335,0.20107987339415379,0.19271260840084223,0.19088016967126192,-0.008367264993311557,0.016713651357624704,-0.0018324387295803046,0.0,0.0,0.0,0.0,0.0
3652,dfwr8wgZU8M_000040,0.0422102839600921,0.04622819920151292,0.045644731837200456,0.043537055971503015,0.043840712079444684,0.04371729482678678,0.00030365610794166886,0.0016304281193525866,-0.0001234172526579022,0.0,0.0,0.0,0.0,0.0
3653,djJ4ETLTBWE_000090,0.4328744939271255,0.4893071392590557,0.4839148164929769,0.45331976596285933,0.4554632587859425,0.45374299779324395,0.002143492823083182,0.022588764858817,-0.0017202609926985635,0.0,0.0,0.0,0.0,0.0
3654,dlFXGfbcYvg_000027,0.1918412348401323,0.19357105216933077,0.1813991769547325,0.1891304347826087,0.18794769755542923,0.18744684470147985,-0.001182737227179459,-0.003893537284703069,-0.0005008528539493795,0.0,0.0,0.0,0.0,0.0
3655,dm5DJNfGJTs_000032,0.6994539874855525,0.6740179446580713,0.6507601687495025,0.6894113075578007,0.6764448336252189,0.6784263757266863,-0.012966473932581768,-0.023009153860333642,0.001981542101467393,0.0,0.0,0.0,0.0,0.0
3656,dm5DJNfGJTs_000122,0.6498545483135466,0.5478708977488473,0.5438475401664175,0.6079022594666562,0.6125426520767149,0.6137763307574629,0.0046403926100586634,-0.03731189623683173,0.0012336786807479738,0.0,0.0,0.0,0.0,0.0
3657,dmDn2Tqsyeg_000030,0.42764697783285144,0.6814139617607826,0.6513341977751996,0.6271255060728745,0.604057003466427,0.5986754123415908,-0.02306850260644755,0.17641002563357555,-0.00538159112483616,0.0,0.0,0.0,0.0,0.0
3658,dmOYEzKEWew_000085,0.5334595362044486,0.3459776134057734,0.48175832564649,0.5330931871574002,0.5335073429982075,0.5309096632042808,0.0004141558408072843,4.780679375882002e-05,-0.002597679793926666,0.0,0.0,0.0,0.0,0.0
3659,dmOYEzKEWew_000158,0.5039724179283466,0.47243423490181546,0.49338570422796163,0.4924960800418129,0.49903136875046566,0.49936638091688407,0.0065352887086527756,-0.004941049177880907,0.0003350121664184025,0.0,0.0,0.0,0.0,0.0
3660,dn7CK_jxV_U_000148,0.11955420466058764,0.12445069432237651,0.126415026961397,0.12105461135998359,0.12225867725781385,0.12218693911362695,0.0012040658978302587,0.0027044725972262124,-7.173814418690028e-05,0.0,0.0,0.0,0.0,0.0
3661,dnjPwzmnCbk_000293,0.0757528066309936,0.06895893027698186,0.07665357256608982,0.07380149238474905,0.07587221521647751,0.07587221521647751,0.002070722831728461,0.00011940858548391275,0.0,0.0,0.0,0.0,0.0,0.0
3662,dpTKSxH3asA_000030,0.634133082052769,0.6697849462365592,0.6716623226180133,0.6506011047330229,0.6500996196341242,0.6494475638471291,-0.0005014850988986908,0.015966537581355245,-0.0006520557869951205,0.0,0.0,0.0,0.0,0.0
3663,dpURejDIKn8_000000,0.07404347989336538,0.06885955723165026,0.06481298889108,0.07124792253775562,0.07048143250294864,0.07038583717028947,-0.0007664900348069853,-0.0035620473904167393,-9.559533265916798e-05,0.0,0.0,0.0,0.0,0.0
3664,dpeUDViV6oA_000043,0.3181322369525088,0.3371658386562574,0.34470200305133125,0.3221227342214457,0.32163383494932657,0.3223460979156568,-0.0004888992721191476,0.0035015979968177624,0.0007122629663302571,0.0,0.0,0.0,0.0,0.0
3665,dq75lff004o_000001,0.5979940225925738,0.5640940865293784,0.58999318602161,0.5798164246515468,0.5957234212629896,0.5954579485899676,0.015906996611442792,-0.002270601329584232,-0.0002654726730220158,0.0,0.0,0.0,0.0,0.0
3666,dqu_dkIqqrw_000085,0.48195192234776674,0.4000188643652141,0.41161607981600856,0.4548186306074265,0.475806753869795,0.46902589486904805,0.020988123262368485,-0.006145168477971752,-0.0067808590007469305,0.0,0.0,0.0,0.0,0.0
3667,dtGl5xh6g0g_000138,0.5880526780170583,0.588280856667054,0.6206003752345216,0.580633973780953,0.5942497448111602,0.594919420923245,0.013615771030207169,0.006197066794101924,0.0006696761120847938,0.0,0.0,0.0,0.0,0.0
3668,dvUScIfbsOY_000051,0.810832319071248,0.8434452363090773,0.825643628310418,0.8227220032460004,0.8163048988432646,0.8157154062658607,-0.006417104402735796,0.00547257977201665,-0.0005894925774039272,0.0,0.0,0.0,0.0,0.0
3669,dwEU1TXu5bw_000174,0.6542727272727272,0.6446119325700478,0.649470194755224,0.6572490038050154,0.6532527485877422,0.6530902704175877,-0.0039962552172732035,-0.0010199786849850456,-0.00016247817015446753,0.0,0.0,0.0,0.0,0.0
3670,dweVBqei9LA_000160,0.17819365337672904,0.22432089154750687,0.20942508510882454,0.19133990354371985,0.1854172311026822,0.18674534415717306,-0.005922672441037641,0.0072235777259531675,0.0013281130544908482,0.0,0.0,0.0,0.0,0.0
