scale,dataset,sample_id,sample_index,signal,auroc_removefp_vs_removetp,ap_removefp_vs_removetp,auroc_removefp_vs_retainedfp,ap_removefp_vs_retainedfp,ogl_minus_aud_iou,groupA,ogl_help,aud_better
144k,flickr,16563757295,134,positive_excess,0.7844311135762669,0.9580805489828481,0.6920809295339051,0.6777451954972338,0.0810550134696848,False,False,False
144k,flickr,16563757295,134,aud_minus_iqr,0.7870973906159456,0.9415000081905436,0.7182462240359853,0.6730947318918439,0.0810550134696848,False,False,False
144k,flickr,16563757295,134,aud_times_one_minus_query,0.6825132553831188,0.9331721069967776,0.8702870993660813,0.8005138334367767,0.0810550134696848,False,False,False
144k,flickr,16563757295,134,aud_query_ratio,0.7914454851042128,0.9598369546299634,0.7126692378520434,0.7023921522468577,0.0810550134696848,False,False,False
144k,flickr,16659090834,135,positive_excess,0.3967696389571389,0.523321196369579,0.47025929601750643,0.27619296010060823,0.008972972111232491,False,False,False
144k,flickr,16659090834,135,aud_minus_iqr,0.3796218093093092,0.5324537074302521,0.4770571251804496,0.2796556453612612,0.008972972111232491,False,False,False
144k,flickr,16659090834,135,aud_times_one_minus_query,0.5471778596778597,0.5618289500380116,0.8690100765335349,0.6384286226534629,0.008972972111232491,False,False,False
144k,flickr,16659090834,135,aud_query_ratio,0.4664924157111657,0.5281658762953179,0.46505015710570335,0.2699258389030921,0.008972972111232491,False,False,False
144k,flickr,16804898716,136,positive_excess,,,,,-0.0564132187371833,False,False,False
144k,flickr,16804898716,136,aud_minus_iqr,,,,,-0.0564132187371833,False,False,False
144k,flickr,16804898716,136,aud_times_one_minus_query,,,,,-0.0564132187371833,False,False,False
144k,flickr,16804898716,136,aud_query_ratio,,,,,-0.0564132187371833,False,False,False
144k,flickr,16950760048,137,positive_excess,0.2780108254397835,0.9924835603846153,0.3624489843598449,0.15847858947433158,0.07166075365200553,False,False,False
144k,flickr,16950760048,137,aud_minus_iqr,0.2700270635994587,0.9920506243049395,0.38154265112830293,0.1612578148083732,0.07166075365200553,False,False,False
144k,flickr,16950760048,137,aud_times_one_minus_query,0.24790257104194857,0.9905812956250272,0.5596749654153252,0.21956669001600182,0.07166075365200553,False,False,False
144k,flickr,16950760048,137,aud_query_ratio,0.2693504736129905,0.9911008215274686,0.36333360157793904,0.15541577065741008,0.07166075365200553,False,False,False
144k,flickr,17140316339,138,positive_excess,0.34827466946358554,0.47040614419661997,0.48967347895859126,0.4209631378987061,-0.028353669447565788,False,False,False
144k,flickr,17140316339,138,aud_minus_iqr,0.3429815756728206,0.46294933227165225,0.5081615605009197,0.4275694975147916,-0.028353669447565788,False,False,False
144k,flickr,17140316339,138,aud_times_one_minus_query,0.3657290973545809,0.462400579427647,0.6013944558837538,0.4642600766393205,-0.028353669447565788,False,False,False
144k,flickr,17140316339,138,aud_query_ratio,0.3450218012522764,0.4513606411770963,0.5063754405762482,0.43210610366840063,-0.028353669447565788,False,False,False
144k,flickr,17537079145,139,positive_excess,0.4452353081880519,0.5305283732314314,0.493543481783395,0.8257350369061774,-0.0029932877436952277,False,False,False
144k,flickr,17537079145,139,aud_minus_iqr,0.46582162578539277,0.5328507723319361,0.5104049034638347,0.826731645497805,-0.0029932877436952277,False,False,False
144k,flickr,17537079145,139,aud_times_one_minus_query,0.38284483997449603,0.48670502101908214,0.5723765720624712,0.8524649371091501,-0.0029932877436952277,False,False,False
144k,flickr,17537079145,139,aud_query_ratio,0.3262224968154881,0.4640988672214643,0.38635748918720164,0.7846031105289708,-0.0029932877436952277,False,False,False
144k,flickr,19306860381,140,positive_excess,0.07712638154733303,0.07838795394154119,,,-0.0037992355862517257,False,False,False
144k,flickr,19306860381,140,aud_minus_iqr,0.08649687650168186,0.07838795394154119,,,-0.0037992355862517257,False,False,False
144k,flickr,19306860381,140,aud_times_one_minus_query,0.03535349421860959,0.04152672714878349,,,-0.0037992355862517257,False,False,False
144k,flickr,19306860381,140,aud_query_ratio,0.009409861078306008,0.040575382054881017,,,-0.0037992355862517257,False,False,False
144k,flickr,20854461578,141,positive_excess,0.801313431577172,0.6543541206129934,0.7747814115260132,0.7592528690237154,-0.08422363706570801,False,False,False
144k,flickr,20854461578,141,aud_minus_iqr,0.8168628832849945,0.6635084422487793,0.7983269729320644,0.7806790958256513,-0.08422363706570801,False,False,False
144k,flickr,20854461578,141,aud_times_one_minus_query,0.8669338103972221,0.6960684783387131,0.8780632354493522,0.861429017765872,-0.08422363706570801,False,False,False
144k,flickr,20854461578,141,aud_query_ratio,0.823297824600715,0.6682337183318919,0.8202770665936696,0.8109771372775423,-0.08422363706570801,False,False,False
144k,flickr,2401957951,142,positive_excess,,,0.7882757407087062,0.6934374105925807,0.0729543814633695,False,False,False
144k,flickr,2401957951,142,aud_minus_iqr,,,0.7907635128492456,0.6961695722765843,0.0729543814633695,False,False,False
144k,flickr,2401957951,142,aud_times_one_minus_query,,,0.8833609022552616,0.7928153641428017,0.0729543814633695,False,False,False
144k,flickr,2401957951,142,aud_query_ratio,,,0.8241600938613016,0.7443007219133917,0.0729543814633695,False,False,False
144k,flickr,2404965389,143,positive_excess,0.03511506037821828,0.0035551877538674407,0.18049645390070923,0.10280856142935743,-0.1696856827127876,False,False,True
144k,flickr,2404965389,143,aud_minus_iqr,0.03536340852130325,0.003777380958374275,0.1853191489361702,0.10711960434915038,-0.1696856827127876,False,False,True
144k,flickr,2404965389,143,aud_times_one_minus_query,0.03345864661654135,0.0029536720263452425,0.33666666666666667,0.11035888360556856,-0.1696856827127876,False,False,True
144k,flickr,2404965389,143,aud_query_ratio,0.03455456823877877,0.0029591416903924426,0.19106382978723405,0.09226198955333369,-0.1696856827127876,False,False,True
144k,flickr,2432219254,144,positive_excess,0.0811851678695614,0.25910133048797296,0.8514998996778083,0.7650357451847873,-0.08103531089060245,False,False,False
144k,flickr,2432219254,144,aud_minus_iqr,0.0837563413269079,0.2594642263188362,0.8599492875466166,0.7763202252711681,-0.08103531089060245,False,False,False
144k,flickr,2432219254,144,aud_times_one_minus_query,0.0970849563608819,0.26140280858031434,0.9361725342712214,0.8841188508220483,-0.08103531089060245,False,False,False
144k,flickr,2432219254,144,aud_query_ratio,0.11095563262673103,0.26394516701309106,0.8934013700197494,0.8334498876502682,-0.08103531089060245,False,False,False
144k,flickr,2462141223,145,positive_excess,0.24259563536531983,0.19719877617575096,0.6326630607371451,0.736656347688209,-0.10254467101763931,False,False,True
144k,flickr,2462141223,145,aud_minus_iqr,0.2567190150888426,0.1897065435544154,0.6694517940862462,0.7597698867233815,-0.10254467101763931,False,False,True
144k,flickr,2462141223,145,aud_times_one_minus_query,0.4230553053861661,0.20644670376182112,0.7145922256631072,0.8206867115153114,-0.10254467101763931,False,False,True
144k,flickr,2462141223,145,aud_query_ratio,0.23747568009789832,0.16473750980178967,0.7423561883247163,0.8303658056532115,-0.10254467101763931,False,False,True
144k,flickr,2465634368,146,positive_excess,0.41625527449184274,0.12609667853843426,0.8850791322736885,0.9659768133377553,-0.20597658945944897,False,False,True
144k,flickr,2465634368,146,aud_minus_iqr,0.41646189469346045,0.1261385375345092,0.8859453521158787,0.9662531235625038,-0.20597658945944897,False,False,True
144k,flickr,2465634368,146,aud_times_one_minus_query,0.4665882255059276,0.1355621018541826,0.9911288855538123,0.9977200164873508,-0.20597658945944897,False,False,True
144k,flickr,2465634368,146,aud_query_ratio,0.42457045411500133,0.1284038520134992,0.9121088864633786,0.9769769254127899,-0.20597658945944897,False,False,True
144k,flickr,2499673064,147,positive_excess,0.6437898184339178,0.884580534361072,0.22100425439895685,0.08659600557332914,0.02185104967577345,False,False,False
144k,flickr,2499673064,147,aud_minus_iqr,0.6245353270938669,0.8830670878624842,0.23400477283921153,0.08724646064037331,0.02185104967577345,False,False,False
144k,flickr,2499673064,147,aud_times_one_minus_query,0.547344640872091,0.8607214827462681,0.43174882279682203,0.11878086302731578,0.02185104967577345,False,False,False
144k,flickr,2499673064,147,aud_query_ratio,0.6231117246984855,0.8820199169966376,0.26688013815772593,0.09578275819608423,0.02185104967577345,False,False,False
144k,flickr,2509250774,148,positive_excess,0.48748718020764553,0.3136158454639804,0.7193235749664553,0.2312453314404074,-0.03900781431877287,False,False,False
144k,flickr,2509250774,148,aud_minus_iqr,0.38813976032256714,0.29812822004604045,0.595377441317276,0.17495003949676735,-0.03900781431877287,False,False,False
144k,flickr,2509250774,148,aud_times_one_minus_query,0.43220683066634813,0.30205827556169507,0.8267334595060215,0.3166113818803266,-0.03900781431877287,False,False,False
144k,flickr,2509250774,148,aud_query_ratio,0.5226738223352394,0.33430241909108005,0.7662320680172943,0.2557872127444935,-0.03900781431877287,False,False,False
144k,flickr,2542659118,149,positive_excess,0.41136161567767526,0.908875156444557,0.7852202879109439,0.30466415614118814,0.014159635993110431,False,False,False
144k,flickr,2542659118,149,aud_minus_iqr,0.4086482427570448,0.9083103500287939,0.7968879765146357,0.3176643793776428,0.014159635993110431,False,False,False
144k,flickr,2542659118,149,aud_times_one_minus_query,0.3897513739617548,0.903661387946749,0.8827955942417811,0.4288507496155597,0.014159635993110431,False,False,False
144k,flickr,2542659118,149,aud_query_ratio,0.395330142394494,0.9046300104622929,0.796469724802787,0.38112369346032493,0.014159635993110431,False,False,False
144k,flickr,2630218696,150,positive_excess,0.19663435201938878,0.06388030900002574,0.15984525552141815,0.4854996315582897,-0.22914707196237105,False,False,True
144k,flickr,2630218696,150,aud_minus_iqr,0.2070449320230408,0.06449913456456477,0.16642270014637994,0.48833705649969744,-0.22914707196237105,False,False,True
144k,flickr,2630218696,150,aud_times_one_minus_query,0.3613400756959545,0.07889599225864077,0.44776167420013835,0.6195332953386397,-0.22914707196237105,False,False,True
144k,flickr,2630218696,150,aud_query_ratio,0.2209757992895204,0.06536762565782986,0.18563868290250457,0.5018739025711481,-0.22914707196237105,False,False,True
144k,flickr,2695985181,151,positive_excess,0.2838315837517115,0.4758262040111328,0.9144971960840225,0.5935765437995738,-0.02960728742113672,False,False,False
144k,flickr,2695985181,151,aud_minus_iqr,0.2836984634109235,0.47578475673004017,0.9145631356334949,0.5937291080206408,-0.02960728742113672,False,False,False
144k,flickr,2695985181,151,aud_times_one_minus_query,0.2706399918859983,0.47158181491383216,0.9171436888128505,0.6036290330834383,-0.02960728742113672,False,False,False
144k,flickr,2695985181,151,aud_query_ratio,0.28175870987372587,0.4750009321280888,0.9160262807717897,0.5992094687232935,-0.02960728742113672,False,False,False
144k,flickr,2698329253,152,positive_excess,0.5161277645322229,0.43646221624185466,0.5464039342262726,0.7331143566825031,-0.063383348182532,False,False,False
144k,flickr,2698329253,152,aud_minus_iqr,0.5175804893579302,0.43696731142442,0.5595278506551291,0.7441818979689928,-0.063383348182532,False,False,False
144k,flickr,2698329253,152,aud_times_one_minus_query,0.5221249859806153,0.4343425592446495,0.7806933512841756,0.8484092752528416,-0.063383348182532,False,False,False
144k,flickr,2698329253,152,aud_query_ratio,0.5166548029507639,0.42405383548968,0.5838602557611464,0.7629491261964052,-0.063383348182532,False,False,False
144k,flickr,2766580444,153,positive_excess,,,0.6509354579207632,0.6780940582559686,0.1725097504135671,False,True,False
144k,flickr,2766580444,153,aud_minus_iqr,,,0.6567647994201113,0.6850055856136018,0.1725097504135671,False,True,False
144k,flickr,2766580444,153,aud_times_one_minus_query,,,0.8070627082565687,0.8301508487758104,0.1725097504135671,False,True,False
144k,flickr,2766580444,153,aud_query_ratio,,,0.6894502604422277,0.7486710802940166,0.1725097504135671,False,True,False
144k,flickr,2778088729,154,positive_excess,0.38033336180791516,0.6059612813603239,0.7831189390048641,0.7106370728660258,-0.0024070025515605664,False,False,False
144k,flickr,2778088729,154,aud_minus_iqr,0.37401287632210684,0.5972420799952877,0.8184973263647622,0.7594804099765675,-0.0024070025515605664,False,False,False
144k,flickr,2778088729,154,aud_times_one_minus_query,0.368695509674675,0.5766185007963817,0.946126904524536,0.9171898057924489,-0.0024070025515605664,False,False,False
144k,flickr,2778088729,154,aud_query_ratio,0.37059052214828514,0.5866713701991498,0.8697016202934453,0.8138340103531906,-0.0024070025515605664,False,False,False
144k,flickr,2808068937,155,positive_excess,0.8032587157079191,0.8142671653375388,0.4764217769682251,0.7219252902409399,-0.04428677958545557,False,False,False
144k,flickr,2808068937,155,aud_minus_iqr,0.7993631064418492,0.809888182624108,0.48925789766397965,0.7293678238320705,-0.04428677958545557,False,False,False
144k,flickr,2808068937,155,aud_times_one_minus_query,0.7689181242797252,0.7638848366018948,0.7962113508506062,0.8723842215810138,-0.04428677958545557,False,False,False
144k,flickr,2808068937,155,aud_query_ratio,0.798540396204737,0.7971895515826339,0.5569190019465464,0.7682481109140971,-0.04428677958545557,False,False,False
144k,flickr,2811549163,156,positive_excess,,,,,-0.06231987507846465,False,False,False
144k,flickr,2811549163,156,aud_minus_iqr,,,,,-0.06231987507846465,False,False,False
144k,flickr,2811549163,156,aud_times_one_minus_query,,,,,-0.06231987507846465,False,False,False
144k,flickr,2811549163,156,aud_query_ratio,,,,,-0.06231987507846465,False,False,False
144k,flickr,2819123278,157,positive_excess,0.3756469426649216,0.03152242395531582,,,-0.1014630238939267,False,False,True
144k,flickr,2819123278,157,aud_minus_iqr,0.37008564671304917,0.03073080799971605,,,-0.1014630238939267,False,False,True
144k,flickr,2819123278,157,aud_times_one_minus_query,0.4355560147872609,0.03434193218649805,,,-0.1014630238939267,False,False,True
144k,flickr,2819123278,157,aud_query_ratio,0.37963077770889303,0.03162528001263374,,,-0.1014630238939267,False,False,True
144k,flickr,2858344348,158,positive_excess,,,,,-0.04448529411764701,False,False,False
144k,flickr,2858344348,158,aud_minus_iqr,,,,,-0.04448529411764701,False,False,False
144k,flickr,2858344348,158,aud_times_one_minus_query,,,,,-0.04448529411764701,False,False,False
144k,flickr,2858344348,158,aud_query_ratio,,,,,-0.04448529411764701,False,False,False
144k,flickr,2895192729,159,positive_excess,0.349535263284025,0.2279856267424893,0.8052230889174102,0.9284671804215263,-0.04502582554130885,False,False,False
144k,flickr,2895192729,159,aud_minus_iqr,0.3584126179729488,0.23121326003865827,0.8356838842303613,0.9408224256218609,-0.04502582554130885,False,False,False
144k,flickr,2895192729,159,aud_times_one_minus_query,0.3832425560462138,0.2387359021859729,0.914422742589559,0.9679853579655506,-0.04502582554130885,False,False,False
144k,flickr,2895192729,159,aud_query_ratio,0.37097941779405275,0.23730646669651093,0.83775387279445,0.9413485132495754,-0.04502582554130885,False,False,False
144k,flickr,2897081671,160,positive_excess,0.6418567176940658,0.03125468141287931,,,-0.15292671899769994,False,False,True
144k,flickr,2897081671,160,aud_minus_iqr,0.6425612904286632,0.03131182129957581,,,-0.15292671899769994,False,False,True
144k,flickr,2897081671,160,aud_times_one_minus_query,0.6581317723662792,0.03270779088718038,,,-0.15292671899769994,False,False,True
144k,flickr,2897081671,160,aud_query_ratio,0.6824851603992305,0.034223165208628094,,,-0.15292671899769994,False,False,True
144k,flickr,2897653916,161,positive_excess,0.8728850481085821,0.9832811928959461,0.7094735062049299,0.6860988465978439,0.11698731272224683,False,True,False
144k,flickr,2897653916,161,aud_minus_iqr,0.8723810237156739,0.9834110808827099,0.7202204868018137,0.7029670381557606,0.11698731272224683,False,True,False
144k,flickr,2897653916,161,aud_times_one_minus_query,0.865201094809641,0.9837720289765493,0.8619693522018923,0.8744857932555041,0.11698731272224683,False,True,False
144k,flickr,2897653916,161,aud_query_ratio,0.8616076973731435,0.9836208647699165,0.7835885207002797,0.8115612934941615,0.11698731272224683,False,True,False
144k,flickr,2907554899,162,positive_excess,0.1868863086903867,0.08191765753504962,0.26811358732615154,0.05594318130835252,-0.03597661279327502,False,False,False
144k,flickr,2907554899,162,aud_minus_iqr,0.19378301220917116,0.08246622665441372,0.29263422024061186,0.057836148014892695,-0.03597661279327502,False,False,False
144k,flickr,2907554899,162,aud_times_one_minus_query,0.3996864043348135,0.10712258414058719,0.9210146547207518,0.5208316903340904,-0.03597661279327502,False,False,False
144k,flickr,2907554899,162,aud_query_ratio,0.22649195551333595,0.08539438845950793,0.41369522357896904,0.08491344675929756,-0.03597661279327502,False,False,False
144k,flickr,2935372113,163,positive_excess,0.36984557943614177,0.663980050906039,0.361863924588105,0.36462040313758465,0.040304954246098146,False,False,False
144k,flickr,2935372113,163,aud_minus_iqr,0.38544005152055305,0.6849213517388303,0.34824429028872317,0.37528009586778327,0.040304954246098146,False,False,False
144k,flickr,2935372113,163,aud_times_one_minus_query,0.7446509855504229,0.8266471788365588,0.586047572464671,0.4654565425525046,0.040304954246098146,False,False,False
144k,flickr,2935372113,163,aud_query_ratio,0.3986787795675244,0.680206809132894,0.38664270272901047,0.3750493369697059,0.040304954246098146,False,False,False
144k,flickr,2961466546,164,positive_excess,0.8609025042361312,0.19229130594826505,0.9805427408382358,0.8471252002800046,-0.21038369134364554,False,False,True
144k,flickr,2961466546,164,aud_minus_iqr,0.8635282530877582,0.1963150294236466,0.987159675448319,0.8793888768074363,-0.21038369134364554,False,False,True
144k,flickr,2961466546,164,aud_times_one_minus_query,0.8659289574700458,0.19909021523837253,0.9902081756934378,0.7629644839347125,-0.21038369134364554,False,False,True
144k,flickr,2961466546,164,aud_query_ratio,0.8627813463669655,0.19684984541861683,0.9877612048661438,0.7490157324198723,-0.21038369134364554,False,False,True
144k,flickr,3012435981,165,positive_excess,0.5941958854248771,0.7455776909270324,0.6671266623162624,0.349697233095056,0.03324682876996432,False,False,False
144k,flickr,3012435981,165,aud_minus_iqr,0.5952615894842785,0.7460832587595098,0.6703776819930378,0.3534373965627321,0.03324682876996432,False,False,False
144k,flickr,3012435981,165,aud_times_one_minus_query,0.5355513417488207,0.748778084178412,0.9873908877452147,0.9663398562371937,0.03324682876996432,False,False,False
144k,flickr,3012435981,165,aud_query_ratio,0.6766215324513644,0.7840489608487767,0.6872336359383477,0.44592893607562556,0.03324682876996432,False,False,False
144k,flickr,3052033339,166,positive_excess,0.6702522443290673,0.4621685858500852,0.5724459402639228,0.0944398197732984,-0.1766535484673929,False,False,True
144k,flickr,3052033339,166,aud_minus_iqr,0.6520439531050302,0.43159075161464877,0.5851442908842532,0.098401129761675,-0.1766535484673929,False,False,True
144k,flickr,3052033339,166,aud_times_one_minus_query,0.9999813819049603,0.9999175690533728,0.9389563170525256,0.5106394265051984,-0.1766535484673929,False,False,True
144k,flickr,3052033339,166,aud_query_ratio,0.9308485376823556,0.8254353957924424,0.6204241235777015,0.11864478756911712,-0.1766535484673929,False,False,True
144k,flickr,3102685146,167,positive_excess,0.6118621552261682,0.7908339378355286,0.4081734576960561,0.7781578822212236,0.09345220849862645,False,False,False
144k,flickr,3102685146,167,aud_minus_iqr,0.6131958457147988,0.7912599792384551,0.41356401796739306,0.7803283185541978,0.09345220849862645,False,False,False
144k,flickr,3102685146,167,aud_times_one_minus_query,0.630184761635634,0.7959876705386525,0.4718215266349711,0.7957368524371216,0.09345220849862645,False,False,False
144k,flickr,3102685146,167,aud_query_ratio,0.6207815936485229,0.7919327190104302,0.4736121033398991,0.8085802420573052,0.09345220849862645,False,False,False
144k,flickr,3109408703,168,positive_excess,0.38813712036971315,0.16671474700810568,0.32198545577541016,0.9401142588666886,-0.09514441404094354,False,False,False
144k,flickr,3109408703,168,aud_minus_iqr,0.39467866972657945,0.16807598123448667,0.34003889734483345,0.9431731354158062,-0.09514441404094354,False,False,False
144k,flickr,3109408703,168,aud_times_one_minus_query,0.4381294311559057,0.17830214985918805,0.49236428209030947,0.9609471580297988,-0.09514441404094354,False,False,False
144k,flickr,3109408703,168,aud_query_ratio,0.412064836502341,0.17180908624914745,0.38701166920345,0.950411190954666,-0.09514441404094354,False,False,False
144k,flickr,3202731977,169,positive_excess,0.6501965405008644,0.258441579932029,,,-0.056471525573515424,False,False,False
144k,flickr,3202731977,169,aud_minus_iqr,0.6469521921082172,0.25657226756673474,,,-0.056471525573515424,False,False,False
144k,flickr,3202731977,169,aud_times_one_minus_query,0.6170509935491924,0.24398062497700876,,,-0.056471525573515424,False,False,False
144k,flickr,3202731977,169,aud_query_ratio,0.6499744062738432,0.25765891773049765,,,-0.056471525573515424,False,False,False
144k,flickr,3207674548,170,positive_excess,0.21254546541714534,0.5430635718228085,0.8856712112676246,0.9139993283856076,0.05928357799356265,False,False,False
144k,flickr,3207674548,170,aud_minus_iqr,0.2170129143258165,0.5487430077638115,0.8690619684740599,0.8955735504699307,0.05928357799356265,False,False,False
144k,flickr,3207674548,170,aud_times_one_minus_query,0.2667349122618775,0.5659291445637925,0.9390737920806218,0.9638371900877284,0.05928357799356265,False,False,False
144k,flickr,3207674548,170,aud_query_ratio,0.24305630068274595,0.5607609512916982,0.8787727038279405,0.932526258882443,0.05928357799356265,False,False,False
144k,flickr,3230152596,171,positive_excess,0.8025409917850135,0.28196955259677925,0.5029773994652386,0.13191784257024886,-0.12784676710253384,False,False,True
144k,flickr,3230152596,171,aud_minus_iqr,0.8179733985046564,0.2957535581139192,0.5404906779111502,0.14356967419390776,-0.12784676710253384,False,False,True
144k,flickr,3230152596,171,aud_times_one_minus_query,0.9012351838096564,0.3921579926585878,0.8209662608277741,0.40106888268045315,-0.12784676710253384,False,False,True
144k,flickr,3230152596,171,aud_query_ratio,0.8670127456088809,0.3502312936164175,0.682070855885236,0.32552618404826206,-0.12784676710253384,False,False,True
144k,flickr,3403348616,172,positive_excess,0.16200582605076988,0.3463955361404691,0.5872288292232113,0.1028235020297361,-0.014124863803375187,False,False,False
144k,flickr,3403348616,172,aud_minus_iqr,0.16501991558171336,0.35068520631406636,0.5902591322535143,0.10328136975359056,-0.014124863803375187,False,False,False
144k,flickr,3403348616,172,aud_times_one_minus_query,0.1762558706378931,0.3063933991574721,0.7012646529500461,0.16277104187252464,-0.014124863803375187,False,False,False
144k,flickr,3403348616,172,aud_query_ratio,0.15509184947387195,0.30115196162116387,0.5878532516172965,0.11366358487133357,-0.014124863803375187,False,False,False
144k,flickr,3413119417,173,positive_excess,0.7225222560888964,0.6948356252812196,0.2277307462495866,0.27998226753788036,-0.04348270814878186,False,False,False
144k,flickr,3413119417,173,aud_minus_iqr,0.7390335919515731,0.7141743672836188,0.2593903605357304,0.2875553901257041,-0.04348270814878186,False,False,False
144k,flickr,3413119417,173,aud_times_one_minus_query,0.738625060391622,0.7110313491501395,0.26092946742626943,0.28140175476435964,-0.04348270814878186,False,False,False
144k,flickr,3413119417,173,aud_query_ratio,0.7550429224571575,0.7203622111172271,0.33284167092565314,0.3040313992443755,-0.04348270814878186,False,False,False
144k,flickr,3416359816,174,positive_excess,0.9299743010505377,0.9802795248236132,0.5183023589556683,0.12414591495327702,-0.004186655446293597,False,False,False
144k,flickr,3416359816,174,aud_minus_iqr,0.9411686248068902,0.9838726843288109,0.522654066478575,0.12512754182770452,-0.004186655446293597,False,False,False
144k,flickr,3416359816,174,aud_times_one_minus_query,0.934208273864473,0.9814743280187213,0.5523552784439809,0.13226861064963077,-0.004186655446293597,False,False,False
144k,flickr,3416359816,174,aud_query_ratio,0.9513074747500208,0.9865506926485986,0.5506372879223249,0.1335482544456741,-0.004186655446293597,False,False,False
144k,flickr,3484198977,175,positive_excess,0.09756867622036164,0.6394400194203526,0.5388948856690794,0.49641426725072285,0.05502498153209234,False,False,False
144k,flickr,3484198977,175,aud_minus_iqr,0.10535726336288131,0.6574042177070613,0.572549363880009,0.49349647260271046,0.05502498153209234,False,False,False
144k,flickr,3484198977,175,aud_times_one_minus_query,0.09934312321952771,0.5498250488137848,0.7985814155168994,0.6685577992627836,0.05502498153209234,False,False,False
144k,flickr,3484198977,175,aud_query_ratio,0.09551435464356813,0.5468144359793583,0.305076678060549,0.42806198893959524,0.05502498153209234,False,False,False
144k,flickr,3535748358,176,positive_excess,0.25605574434639167,0.17139900467982266,0.732084318938268,0.9296857085718482,-0.1608379313583086,False,False,True
144k,flickr,3535748358,176,aud_minus_iqr,0.25698286472300386,0.17383428311203275,0.7259899660184351,0.9266623208662116,-0.1608379313583086,False,False,True
144k,flickr,3535748358,176,aud_times_one_minus_query,0.32038575840453704,0.16633179592412178,0.9236007898794947,0.9880499121194194,-0.1608379313583086,False,False,True
144k,flickr,3535748358,176,aud_query_ratio,0.269646052549762,0.15636614527898104,0.764310285877764,0.9595946675881215,-0.1608379313583086,False,False,True
144k,flickr,3568893693,177,positive_excess,0.27203118850456653,0.4368214443633075,0.8571035316071163,0.9510691410377013,0.036921055590010465,False,False,False
144k,flickr,3568893693,177,aud_minus_iqr,0.2734429939036116,0.4374996116589604,0.8624076719944068,0.9509953213956093,0.036921055590010465,False,False,False
144k,flickr,3568893693,177,aud_times_one_minus_query,0.3040076703196439,0.45045055718192006,0.960922800957223,0.9882620716939818,0.036921055590010465,False,False,False
144k,flickr,3568893693,177,aud_query_ratio,0.2880956980444793,0.44272967360879567,0.8675314398377886,0.960721247112215,0.036921055590010465,False,False,False
144k,flickr,3668283413,178,positive_excess,0.3648639206109179,0.4809191902223273,0.18129153876360354,0.3919966326700921,-0.02687601489417102,False,False,False
144k,flickr,3668283413,178,aud_minus_iqr,0.363882333050926,0.48034538401413457,0.18713330412611312,0.3948634172072833,-0.02687601489417102,False,False,False
144k,flickr,3668283413,178,aud_times_one_minus_query,0.36873515308042115,0.47398884368208183,0.4941235320585763,0.5543550661949859,-0.02687601489417102,False,False,False
144k,flickr,3668283413,178,aud_query_ratio,0.3600142642038986,0.47102017575817057,0.2518379553202886,0.4549664536108601,-0.02687601489417102,False,False,False
144k,flickr,3709678770,179,positive_excess,0.32212086861883577,0.12841944584516893,0.6964780587016092,0.8272684701801629,-0.15696971674142435,False,False,True
144k,flickr,3709678770,179,aud_minus_iqr,0.32420513199162054,0.12892520105841077,0.7008964959129333,0.8305339609691988,-0.15696971674142435,False,False,True
144k,flickr,3709678770,179,aud_times_one_minus_query,0.3764216806712458,0.13639185407119744,0.7773164895475118,0.876673502564302,-0.15696971674142435,False,False,True
144k,flickr,3709678770,179,aud_query_ratio,0.3499590064565918,0.1308715301029388,0.7224050232493149,0.8476869410988322,-0.15696971674142435,False,False,True
144k,flickr,3719297546,180,positive_excess,0.3812650984493011,0.38287540878920384,0.549800693442793,0.7954911960975329,-0.022838251215740568,False,False,False
144k,flickr,3719297546,180,aud_minus_iqr,0.3815448324560624,0.38302160723845946,0.5525104471795262,0.7969266540517639,-0.022838251215740568,False,False,False
144k,flickr,3719297546,180,aud_times_one_minus_query,0.42056418901618975,0.4038835015358144,0.7168237185393224,0.8597027209993073,-0.022838251215740568,False,False,False
144k,flickr,3719297546,180,aud_query_ratio,0.39432298306278535,0.38963743356512587,0.5802860186767824,0.8101877191591227,-0.022838251215740568,False,False,False
144k,flickr,3727937033,181,positive_excess,0.7024878836833602,0.3822079433132651,0.5533205186206703,0.47287445147024065,-0.0706014995750951,False,False,False
144k,flickr,3727937033,181,aud_minus_iqr,0.7078526713593353,0.3863399573957478,0.5776982117717068,0.49199625338863423,-0.0706014995750951,False,False,False
144k,flickr,3727937033,181,aud_times_one_minus_query,0.7148127740595431,0.39419684556100404,0.7134089200696113,0.5596461858832017,-0.0706014995750951,False,False,False
144k,flickr,3727937033,181,aud_query_ratio,0.7079164262635587,0.3904012625790779,0.5858037865643584,0.5024232689640769,-0.0706014995750951,False,False,False
144k,flickr,3749326537,182,positive_excess,0.6648049630369007,0.2531192724290477,0.4806152351515029,0.11145996875189877,-0.1593230496724698,False,False,True
144k,flickr,3749326537,182,aud_minus_iqr,0.6663022488939436,0.25397195153478747,0.487725223108762,0.11268992150435721,-0.1593230496724698,False,False,True
144k,flickr,3749326537,182,aud_times_one_minus_query,0.7676741033276213,0.5734436959186858,0.7531223928745698,0.20667239650365077,-0.1593230496724698,False,False,True
144k,flickr,3749326537,182,aud_query_ratio,0.6941776859810943,0.2769314413860181,0.5749038832284097,0.13339151457868853,-0.1593230496724698,False,False,True
