scale,dataset,sample_id,sample_index,signal,auroc_removefp_vs_removetp,ap_removefp_vs_removetp,auroc_removefp_vs_retainedfp,ap_removefp_vs_retainedfp,ogl_minus_aud_iou,groupA,ogl_help,aud_better
144k,vggss,Uv3K_pEUlX8_000020,2847,positive_excess,0.36245166279969065,0.9971168072325753,0.43821966170769927,0.4594949899364464,0.17488250233801006,True,True,False
144k,vggss,Uv3K_pEUlX8_000020,2847,aud_minus_iqr,0.34527124074687876,0.9971275893624262,0.4955575522100982,0.4841535877168587,0.17488250233801006,True,True,False
144k,vggss,Uv3K_pEUlX8_000020,2847,aud_times_one_minus_query,0.37206938459838695,0.9971239886022083,0.7154219578505536,0.6778915572717371,0.17488250233801006,True,True,False
144k,vggss,Uv3K_pEUlX8_000020,2847,aud_query_ratio,0.3719423268147166,0.996987120858332,0.4578262220650955,0.47303105581919885,0.17488250233801006,True,True,False
144k,vggss,Uvn7waPvseo_000030,2848,positive_excess,0.5632208702245667,0.8741764603050262,0.6865097791994677,0.6177440839762495,0.1048364735364915,True,True,False
144k,vggss,Uvn7waPvseo_000030,2848,aud_minus_iqr,0.5595995646589338,0.8709894762946533,0.7145582116671588,0.6408081251620348,0.1048364735364915,True,True,False
144k,vggss,Uvn7waPvseo_000030,2848,aud_times_one_minus_query,0.5110355038288443,0.8497516070707883,0.9415706545462862,0.8512746754820668,0.1048364735364915,True,True,False
144k,vggss,Uvn7waPvseo_000030,2848,aud_query_ratio,0.5441338444995703,0.8556687727493104,0.7126852834226088,0.6891409960848606,0.1048364735364915,True,True,False
144k,vggss,V2OjPsg7ydY_000060,2856,positive_excess,0.36584227214464005,0.8647660102715553,0.4616557878143449,0.46908818087108245,0.15135119252311752,True,True,False
144k,vggss,V2OjPsg7ydY_000060,2856,aud_minus_iqr,0.3655297847939013,0.8646945858639491,0.46167069297507324,0.46916471128512577,0.15135119252311752,True,True,False
144k,vggss,V2OjPsg7ydY_000060,2856,aud_times_one_minus_query,0.47980881063212577,0.8666915685587779,0.7572351948187491,0.6473487781201149,0.15135119252311752,True,True,False
144k,vggss,V2OjPsg7ydY_000060,2856,aud_query_ratio,0.2717467449234298,0.8319939575891826,0.403421516349557,0.4428721713468728,0.15135119252311752,True,True,False
144k,vggss,V3Mh5k7AOxE_000063,2858,positive_excess,0.8603831040516488,0.7914840335191089,0.8190135441686683,0.5558908991911616,-0.12698753948158426,False,False,True
144k,vggss,V3Mh5k7AOxE_000063,2858,aud_minus_iqr,0.8606851675868104,0.7909058132953345,0.8321215305577796,0.6071156661855337,-0.12698753948158426,False,False,True
144k,vggss,V3Mh5k7AOxE_000063,2858,aud_times_one_minus_query,0.8686862687422694,0.7209545378913088,0.9164820745485277,0.7922039975096998,-0.12698753948158426,False,False,True
144k,vggss,V3Mh5k7AOxE_000063,2858,aud_query_ratio,0.8570979274142456,0.7786856339423744,0.8553370474157103,0.733263301055005,-0.12698753948158426,False,False,True
144k,vggss,V5a0OUeceeY_000042,2861,positive_excess,0.4503427477458932,0.9142064649463769,0.47100078923846683,0.41587992688036235,0.11450571064727999,True,True,False
144k,vggss,V5a0OUeceeY_000042,2861,aud_minus_iqr,0.4724755376233412,0.9254043127531111,0.48723000399869626,0.4337835591716146,0.11450571064727999,True,True,False
144k,vggss,V5a0OUeceeY_000042,2861,aud_times_one_minus_query,0.4980272276888029,0.9307308859934074,0.9377360574871385,0.9254267820753477,0.11450571064727999,True,True,False
144k,vggss,V5a0OUeceeY_000042,2861,aud_query_ratio,0.451607037479243,0.9081088110538368,0.5521325819816731,0.43871850872201096,0.11450571064727999,True,True,False
144k,vggss,VAfO711tnQA_000030,2865,positive_excess,0.27595447588264965,0.04770696304118575,0.5634920634920635,0.7519841269841269,-0.1296290402568076,False,False,True
144k,vggss,VAfO711tnQA_000030,2865,aud_minus_iqr,0.30669779134494524,0.0535350101971448,0.5,0.7159090909090909,-0.1296290402568076,False,False,True
144k,vggss,VAfO711tnQA_000030,2865,aud_times_one_minus_query,0.188722149540968,0.03067603583065854,0.9961904761904762,0.9985172408120123,-0.1296290402568076,False,False,True
144k,vggss,VAfO711tnQA_000030,2865,aud_query_ratio,0.17894808848301394,0.030329276015841608,0.9824761904761905,0.9930221345612946,-0.1296290402568076,False,False,True
144k,vggss,VMbJTgzMhKE_000030,2875,positive_excess,0.33805185275773514,0.9965096248738984,0.47721780604133546,0.395443900208588,0.10034849520412226,True,True,False
144k,vggss,VMbJTgzMhKE_000030,2875,aud_minus_iqr,0.5642809098691451,0.996567304707859,0.494608227344992,0.39894608724559766,0.10034849520412226,True,True,False
144k,vggss,VMbJTgzMhKE_000030,2875,aud_times_one_minus_query,0.32973584444172677,0.994321112227418,0.6020596184419714,0.4650560455974378,0.10034849520412226,True,True,False
144k,vggss,VMbJTgzMhKE_000030,2875,aud_query_ratio,0.3375321022379846,0.994440946899583,0.390383426073132,0.3717025181620863,0.10034849520412226,True,True,False
144k,vggss,VPM383zJz68_000030,2879,positive_excess,0.5508875739644971,0.29534821602386796,0.4108747576128297,0.3476203679781562,-0.11440278759240896,False,False,True
144k,vggss,VPM383zJz68_000030,2879,aud_minus_iqr,0.5461538461538462,0.28792105624546344,0.42093309697983516,0.3501155792987742,-0.11440278759240896,False,False,True
144k,vggss,VPM383zJz68_000030,2879,aud_times_one_minus_query,0.8078733235355222,0.6168448519160757,0.792569844955434,0.675772077057039,-0.11440278759240896,False,False,True
144k,vggss,VPM383zJz68_000030,2879,aud_query_ratio,0.765436554043136,0.5410242776450624,0.21659634317862167,0.24890403579544162,-0.11440278759240896,False,False,True
144k,vggss,VSxoWInFsIA_000030,2883,positive_excess,0.6496788550958006,0.996458529421098,0.8177504362177195,0.8924037599727334,0.2252505901782777,True,True,False
144k,vggss,VSxoWInFsIA_000030,2883,aud_minus_iqr,0.6487764831466774,0.9964486813007059,0.8220663907426187,0.8947423164976209,0.2252505901782777,True,True,False
144k,vggss,VSxoWInFsIA_000030,2883,aud_times_one_minus_query,0.6310624016211033,0.9961547640516901,0.9110846954784872,0.9421700438430979,0.2252505901782777,True,True,False
144k,vggss,VSxoWInFsIA_000030,2883,aud_query_ratio,0.6358515315445713,0.9962740799114023,0.8536117104878214,0.9141696940371005,0.2252505901782777,True,True,False
144k,vggss,VYQfSG_FUjY_000080,2888,positive_excess,0.05145540131610548,0.5446690068783596,0.5108276266994412,0.28778606434978954,-0.1056758108950511,False,False,True
144k,vggss,VYQfSG_FUjY_000080,2888,aud_minus_iqr,0.05591647053172581,0.5520696412245508,0.5187206999461532,0.30184477523182096,-0.1056758108950511,False,False,True
144k,vggss,VYQfSG_FUjY_000080,2888,aud_times_one_minus_query,0.07500600413084202,0.48302802127414163,0.7700536337390596,0.38184440556461285,-0.1056758108950511,False,False,True
144k,vggss,VYQfSG_FUjY_000080,2888,aud_query_ratio,0.05696959508141601,0.47881105996642764,0.5086343931295272,0.30037790284184407,-0.1056758108950511,False,False,True
144k,vggss,VcJnduCJz8g_000029,2896,positive_excess,0.5,0.1225716282320056,0.4370260468183317,0.22429667519181587,-0.28379724932887346,False,False,True
144k,vggss,VcJnduCJz8g_000029,2896,aud_minus_iqr,0.5,0.1225716282320056,0.4930761622156281,0.22429667519181587,-0.28379724932887346,False,False,True
144k,vggss,VcJnduCJz8g_000029,2896,aud_times_one_minus_query,0.5824843810334036,0.13555144798098123,0.8136903694480442,0.4783781348102478,-0.28379724932887346,False,False,True
144k,vggss,VcJnduCJz8g_000029,2896,aud_query_ratio,0.40107663165029794,0.1008556218684742,0.08890460352316085,0.12525542942489232,-0.28379724932887346,False,False,True
144k,vggss,VeXcCHo5iMI_000030,2899,positive_excess,0.6482586614328996,0.9773975224487528,0.8192687896022857,0.8297335031348633,0.12639692332180674,True,True,False
144k,vggss,VeXcCHo5iMI_000030,2899,aud_minus_iqr,0.6461356407308251,0.9772245690695278,0.8226128767768015,0.8380718082394446,0.12639692332180674,True,True,False
144k,vggss,VeXcCHo5iMI_000030,2899,aud_times_one_minus_query,0.6349867097645164,0.9763152153462409,0.8665895236866643,0.8928488964270356,0.12639692332180674,True,True,False
144k,vggss,VeXcCHo5iMI_000030,2899,aud_query_ratio,0.6189059444579659,0.9749384970478888,0.8574462639065565,0.9012436860240027,0.12639692332180674,True,True,False
144k,vggss,VeiJYltEZFc_000034,2900,positive_excess,0.14313216206917856,0.8052659658592307,0.6931484216006804,0.6699771566508609,0.1627457922856979,True,True,False
144k,vggss,VeiJYltEZFc_000034,2900,aud_minus_iqr,0.14330789558356863,0.8052550112260519,0.6945319080908855,0.6711758756271503,0.1627457922856979,True,True,False
144k,vggss,VeiJYltEZFc_000034,2900,aud_times_one_minus_query,0.20961125585820586,0.8151653744213456,0.9531910460201225,0.9227901720502036,0.1627457922856979,True,True,False
144k,vggss,VeiJYltEZFc_000034,2900,aud_query_ratio,0.1489853879524125,0.8036925419161561,0.7740439660552022,0.7471009549946483,0.1627457922856979,True,True,False
144k,vggss,Vf2KIuN4VOw_000013,2901,positive_excess,0.696959790781301,0.9063337452928406,0.11855235515258734,0.19629607176559707,0.12229613929746708,True,True,False
144k,vggss,Vf2KIuN4VOw_000013,2901,aud_minus_iqr,0.6972866949983655,0.9066036508259041,0.12403250773993808,0.19706481690377167,0.12229613929746708,True,True,False
144k,vggss,Vf2KIuN4VOw_000013,2901,aud_times_one_minus_query,0.6981039555410264,0.9073377332577972,0.3730926581158779,0.25192906903694673,0.12229613929746708,True,True,False
144k,vggss,Vf2KIuN4VOw_000013,2901,aud_query_ratio,0.6982674076495586,0.9075086150076264,0.19771395400265368,0.20914330870676373,0.12229613929746708,True,True,False
144k,vggss,VfXAJJFrmnw_000028,2903,positive_excess,0.1365734121533015,0.9008637256263308,0.22765463357829546,0.4141441231550168,0.10850918132235018,True,True,False
144k,vggss,VfXAJJFrmnw_000028,2903,aud_minus_iqr,0.1399597209528918,0.9037642965608219,0.22559385383185704,0.42591845052613175,0.10850918132235018,True,True,False
144k,vggss,VfXAJJFrmnw_000028,2903,aud_times_one_minus_query,0.07856898335822157,0.8876176422322011,0.32102015600696726,0.41336059625901006,0.10850918132235018,True,True,False
144k,vggss,VfXAJJFrmnw_000028,2903,aud_query_ratio,0.1098760448224713,0.8915333440529201,0.237977342949007,0.3862945171718418,0.10850918132235018,True,True,False
144k,vggss,VrwW35FmP0w_000025,2921,positive_excess,0.5841257669133667,0.4254942839725226,0.2875155999741559,0.5295680274910302,-0.13844160637032465,False,False,True
144k,vggss,VrwW35FmP0w_000025,2921,aud_minus_iqr,0.5911470586131202,0.431090899127839,0.3109900896948923,0.533905509254755,-0.13844160637032465,False,False,True
144k,vggss,VrwW35FmP0w_000025,2921,aud_times_one_minus_query,0.5656037325822825,0.37001600607283175,0.2801851707014066,0.6026297476158363,-0.13844160637032465,False,False,True
144k,vggss,VrwW35FmP0w_000025,2921,aud_query_ratio,0.6231853133441962,0.47349474736701336,0.3090183436426351,0.5002714341903733,-0.13844160637032465,False,False,True
144k,vggss,VuXmHBFFkPw_000030,2923,positive_excess,,,0.2637064305422603,0.2959174896014537,0.1131219661984661,True,True,False
144k,vggss,VuXmHBFFkPw_000030,2923,aud_minus_iqr,,,0.29183062891429074,0.3258544062751159,0.1131219661984661,True,True,False
144k,vggss,VuXmHBFFkPw_000030,2923,aud_times_one_minus_query,,,0.37637569787254455,0.38111298780844105,0.1131219661984661,True,True,False
144k,vggss,VuXmHBFFkPw_000030,2923,aud_query_ratio,,,0.3115016277609892,0.3959454123420773,0.1131219661984661,True,True,False
144k,vggss,WJORWlj6BW8_000030,2954,positive_excess,0.834113159928256,0.9969574262001929,0.8055420524221587,0.7476357914568954,0.10426296769322829,True,True,False
144k,vggss,WJORWlj6BW8_000030,2954,aud_minus_iqr,0.8297673989947327,0.9971732779602416,0.8408001260677754,0.7850501097674147,0.10426296769322829,True,True,False
144k,vggss,WJORWlj6BW8_000030,2954,aud_times_one_minus_query,0.8324507114145345,0.9974087703686084,0.9141726589448184,0.8553959945248402,0.10426296769322829,True,True,False
144k,vggss,WJORWlj6BW8_000030,2954,aud_query_ratio,0.8445663809665597,0.997435781332789,0.8294692173087368,0.7884388691414314,0.10426296769322829,True,True,False
144k,vggss,WJVc82XgbZk_000014,2956,positive_excess,0.11786957111221584,0.011828065806767063,0.8992857142857142,0.5892834468808732,-0.1057981765379925,False,False,True
144k,vggss,WJVc82XgbZk_000014,2956,aud_minus_iqr,0.12033262529940796,0.011854853955856203,0.8992857142857144,0.5876145521314178,-0.1057981765379925,False,False,True
144k,vggss,WJVc82XgbZk_000014,2956,aud_times_one_minus_query,0.14997062412437293,0.01220313209010707,0.8470168067226891,0.5200586652746024,-0.1057981765379925,False,False,True
144k,vggss,WJVc82XgbZk_000014,2956,aud_query_ratio,0.13340263027070998,0.01200134638072869,0.8943697478991597,0.5739872851551826,-0.1057981765379925,False,False,True
144k,vggss,WSuGM1DGvCM_000006,2965,positive_excess,0.46098666122702026,0.22951316044846906,0.8190532817530998,0.6402854752859377,-0.14795955735247246,False,False,True
144k,vggss,WSuGM1DGvCM_000006,2965,aud_minus_iqr,0.4626479516286237,0.22990738859631,0.8201867458290256,0.6420932830305345,-0.14795955735247246,False,False,True
144k,vggss,WSuGM1DGvCM_000006,2965,aud_times_one_minus_query,0.5027597702687812,0.24384127330229208,0.8813846977851216,0.75542090896612,-0.14795955735247246,False,False,True
144k,vggss,WSuGM1DGvCM_000006,2965,aud_query_ratio,0.46463804718976187,0.2311044215908972,0.801621016353339,0.6656752706155302,-0.14795955735247246,False,False,True
144k,vggss,WTQhmOYZNJQ_000024,2966,positive_excess,0.8554112066562873,0.9604511808860585,0.4870717886319206,0.6238639075686673,0.12315690489841868,True,True,False
144k,vggss,WTQhmOYZNJQ_000024,2966,aud_minus_iqr,0.8595772726617461,0.9605341239680828,0.5316497536183797,0.652865425002201,0.12315690489841868,True,True,False
144k,vggss,WTQhmOYZNJQ_000024,2966,aud_times_one_minus_query,0.8431870002498751,0.9651624970359476,0.7629282253797729,0.831802751172885,0.12315690489841868,True,True,False
144k,vggss,WTQhmOYZNJQ_000024,2966,aud_query_ratio,0.8550404785587975,0.9659075308948339,0.575332203243539,0.7068835269454561,0.12315690489841868,True,True,False
144k,vggss,Weu8nsJRMqE_000030,2987,positive_excess,,,0.27922077922077926,0.007975460122699387,0.10673153611542108,True,True,False
144k,vggss,Weu8nsJRMqE_000030,2987,aud_minus_iqr,,,0.3821892393320965,0.007975460122699387,0.10673153611542108,True,True,False
144k,vggss,Weu8nsJRMqE_000030,2987,aud_times_one_minus_query,,,0.4133009847295562,0.0071957465488999,0.10673153611542108,True,True,False
144k,vggss,Weu8nsJRMqE_000030,2987,aud_query_ratio,,,0.26502069359212216,0.005743112615920282,0.10673153611542108,True,True,False
144k,vggss,Wqv0fvaXGM4_000052,3004,positive_excess,0.47959135750467885,0.9343386352702658,0.5534299924858415,0.7833908507099525,0.253191431419126,True,True,False
144k,vggss,Wqv0fvaXGM4_000052,3004,aud_minus_iqr,0.504688659406478,0.9341635744621222,0.5845742483439637,0.7885374271776521,0.253191431419126,True,True,False
144k,vggss,Wqv0fvaXGM4_000052,3004,aud_times_one_minus_query,0.3680061071552391,0.9179962829962316,0.66830054531592,0.8452645342372389,0.253191431419126,True,True,False
144k,vggss,Wqv0fvaXGM4_000052,3004,aud_query_ratio,0.4533175889365267,0.929000531763925,0.5544564070919419,0.7965199059521318,0.253191431419126,True,True,False
144k,vggss,WsKJwVVs-MY_000000,3010,positive_excess,0.6279246371101852,0.9965813949508727,0.8448588136894449,0.778579772729973,0.12100332947760589,True,True,False
144k,vggss,WsKJwVVs-MY_000000,3010,aud_minus_iqr,0.6261439112020863,0.9965615592379937,0.8467068162450764,0.7809194298135307,0.12100332947760589,True,True,False
144k,vggss,WsKJwVVs-MY_000000,3010,aud_times_one_minus_query,0.5068602554824233,0.9950309175260773,0.9355289687056929,0.9023932919708713,0.12100332947760589,True,True,False
144k,vggss,WsKJwVVs-MY_000000,3010,aud_query_ratio,0.5806244174278468,0.9960164374830415,0.873320936839056,0.8318965352980536,0.12100332947760589,True,True,False
144k,vggss,Wu--g0m8oWA_000011,3012,positive_excess,0.5328984702949786,0.1985780076915864,0.4171142118293272,0.39805631391163854,-0.11993949769715762,False,False,True
144k,vggss,Wu--g0m8oWA_000011,3012,aud_minus_iqr,0.5238785477629189,0.19772937000468607,0.48127660446619336,0.47143596440408375,-0.11993949769715762,False,False,True
144k,vggss,Wu--g0m8oWA_000011,3012,aud_times_one_minus_query,0.48624962985372056,0.1929701163885847,0.6340628337153281,0.541569281793045,-0.11993949769715762,False,False,True
144k,vggss,Wu--g0m8oWA_000011,3012,aud_query_ratio,0.5347355168348498,0.201041713218234,0.46964608418301546,0.46909557051717093,-0.11993949769715762,False,False,True
144k,vggss,X5Xs8Y1cJK0_000030,3022,positive_excess,0.17947366182118724,0.024050047164846978,0.17213437761686617,0.2930790255825759,-0.1134717966134281,False,False,True
144k,vggss,X5Xs8Y1cJK0_000030,3022,aud_minus_iqr,0.2196266225873888,0.024736613425993356,0.19065563272745184,0.3006664930950483,-0.1134717966134281,False,False,True
144k,vggss,X5Xs8Y1cJK0_000030,3022,aud_times_one_minus_query,0.1737277577908503,0.015270650195256941,0.324294369735481,0.239048711067536,-0.1134717966134281,False,False,True
144k,vggss,X5Xs8Y1cJK0_000030,3022,aud_query_ratio,0.12914458651368566,0.014487780935678058,0.2776217920299493,0.23151205414873915,-0.1134717966134281,False,False,True
144k,vggss,XAgppw__ZD4_000064,3029,positive_excess,0.5223120573919863,0.9971189588124622,0.7876657754125872,0.7809379035366731,0.11563325919036743,True,True,False
144k,vggss,XAgppw__ZD4_000064,3029,aud_minus_iqr,0.5229175797559458,0.9971277964816484,0.7926413664534168,0.7844165847141882,0.11563325919036743,True,True,False
144k,vggss,XAgppw__ZD4_000064,3029,aud_times_one_minus_query,0.5304001061105856,0.9971301905154409,0.9287481179319711,0.9028896703605457,0.11563325919036743,True,True,False
144k,vggss,XAgppw__ZD4_000064,3029,aud_query_ratio,0.5256395469539341,0.9970963216063549,0.8082671301453923,0.810182332950422,0.11563325919036743,True,True,False
144k,vggss,XHQGUbMSPTM_000030,3038,positive_excess,,,0.5367909226721108,0.23586110032857363,0.1261015604557785,True,True,False
144k,vggss,XHQGUbMSPTM_000030,3038,aud_minus_iqr,,,0.6182314971824766,0.29837885415186416,0.1261015604557785,True,True,False
144k,vggss,XHQGUbMSPTM_000030,3038,aud_times_one_minus_query,,,0.9528338958357508,0.7422921629171397,0.1261015604557785,True,True,False
144k,vggss,XHQGUbMSPTM_000030,3038,aud_query_ratio,,,0.568474680495562,0.2665683878891408,0.1261015604557785,True,True,False
144k,vggss,XHukxF8iWE0_000400,3040,positive_excess,0.007513935085707467,0.9765944043222198,0.18699477397782258,0.7660817673906032,0.35861641539530353,True,True,False
144k,vggss,XHukxF8iWE0_000400,3040,aud_minus_iqr,0.5,0.9907354527571547,0.4567854435178165,0.7978027593254982,0.35861641539530353,True,True,False
144k,vggss,XHukxF8iWE0_000400,3040,aud_times_one_minus_query,0.007881998580389193,0.958752752942272,0.09117485524308497,0.6170453423785881,0.35861641539530353,True,True,False
144k,vggss,XHukxF8iWE0_000400,3040,aud_query_ratio,0.0075507853044837064,0.9585800281653287,0.03731285339043342,0.6005364580417719,0.35861641539530353,True,True,False
144k,vggss,XTFD-XHCo2Q_000000,3053,positive_excess,0.5419208151645336,0.9694855832758729,0.43923385658078173,0.4096981445209502,0.12042947693660588,True,True,False
144k,vggss,XTFD-XHCo2Q_000000,3053,aud_minus_iqr,0.5528494689450395,0.9725959730704484,0.4924131892861192,0.4070954247650874,0.12042947693660588,True,True,False
144k,vggss,XTFD-XHCo2Q_000000,3053,aud_times_one_minus_query,0.5991034220679261,0.9790515168388711,0.8076776283821308,0.6709391482619773,0.12042947693660588,True,True,False
144k,vggss,XTFD-XHCo2Q_000000,3053,aud_query_ratio,0.4335682127053853,0.9672483529981466,0.4889012382271133,0.4141068092755926,0.12042947693660588,True,True,False
144k,vggss,XZhLMTOmM9w_000030,3063,positive_excess,0.9219886822958772,0.9776570182714079,0.4782141389234901,0.5439253507419644,0.12067840247030998,True,True,False
144k,vggss,XZhLMTOmM9w_000030,3063,aud_minus_iqr,0.9060226354082457,0.9730842318554527,0.5099897399679497,0.5727941399371125,0.12067840247030998,True,True,False
144k,vggss,XZhLMTOmM9w_000030,3063,aud_times_one_minus_query,0.8243995106544582,0.970638256592562,0.6596731747324662,0.686089344030216,0.12067840247030998,True,True,False
144k,vggss,XZhLMTOmM9w_000030,3063,aud_query_ratio,0.9380308534025936,0.990195796130858,0.5088062437385882,0.5892873991955964,0.12067840247030998,True,True,False
144k,vggss,XdNW5tS4u3w_000014,3068,positive_excess,,,0.3280880373561678,0.036259582472100045,0.1723310452987917,True,True,False
144k,vggss,XdNW5tS4u3w_000014,3068,aud_minus_iqr,,,0.3699809279184641,0.04022284152390162,0.1723310452987917,True,True,False
144k,vggss,XdNW5tS4u3w_000014,3068,aud_times_one_minus_query,,,0.8176290382724288,0.14229832101690135,0.1723310452987917,True,True,False
144k,vggss,XdNW5tS4u3w_000014,3068,aud_query_ratio,,,0.3523556239639297,0.036108867292298195,0.1723310452987917,True,True,False
144k,vggss,XjkUtn062ho_000000,3074,positive_excess,0.5271204372492043,0.2613458381555462,0.5329708337113309,0.757573518436244,-0.14692472025903747,False,False,True
144k,vggss,XjkUtn062ho_000000,3074,aud_minus_iqr,0.5291995295419953,0.26262025889377527,0.5310235164857319,0.7578592432423291,-0.14692472025903747,False,False,True
144k,vggss,XjkUtn062ho_000000,3074,aud_times_one_minus_query,0.5465304552373046,0.2724090328438003,0.5435736641567632,0.7648580638452571,-0.14692472025903747,False,False,True
144k,vggss,XjkUtn062ho_000000,3074,aud_query_ratio,0.5408203403902034,0.2725224795227074,0.5435075145907042,0.7741715687336439,-0.14692472025903747,False,False,True
144k,vggss,XrNfbjSoitY_000080,3078,positive_excess,0.010046162040598923,0.7504743173599704,0.5420868452899542,0.1692865263640268,-0.1346428768987042,False,False,True
144k,vggss,XrNfbjSoitY_000080,3078,aud_minus_iqr,0.009424749955613423,0.7242114869914406,0.5608446750689617,0.1952647485334052,-0.1346428768987042,False,False,True
144k,vggss,XrNfbjSoitY_000080,3078,aud_times_one_minus_query,0.008048766053145529,0.6243321763103682,0.8573632497958189,0.42496609286223713,-0.1346428768987042,False,False,True
144k,vggss,XrNfbjSoitY_000080,3078,aud_query_ratio,0.009543114162277327,0.6245512902806434,0.5873219962817333,0.1986643495409078,-0.1346428768987042,False,False,True
144k,vggss,Xx2YziXzVkg_000030,3089,positive_excess,0.05385585175385092,0.0627805492788597,0.3410865573062144,0.1433969713075585,-0.10900530738661718,False,False,True
144k,vggss,Xx2YziXzVkg_000030,3089,aud_minus_iqr,0.05605836719615812,0.07141062205031731,0.3362052668940294,0.15112979060576262,-0.10900530738661718,False,False,True
144k,vggss,Xx2YziXzVkg_000030,3089,aud_times_one_minus_query,0.08588628963668696,0.06079688689420608,0.5907615237419175,0.21178812681503276,-0.10900530738661718,False,False,True
144k,vggss,Xx2YziXzVkg_000030,3089,aud_query_ratio,0.06046876745045146,0.05993279268272493,0.37214510578540455,0.15314219399932671,-0.10900530738661718,False,False,True
144k,vggss,YCfGy7J2oFo_000051,3117,positive_excess,0.4184398925474294,0.13641555233076902,0.5324189526184538,0.7460368153186514,-0.12233598200953644,False,False,True
144k,vggss,YCfGy7J2oFo_000051,3117,aud_minus_iqr,0.42526938600910075,0.13670356532099115,0.5311720698254364,0.7453595801595011,-0.12233598200953644,False,False,True
144k,vggss,YCfGy7J2oFo_000051,3117,aud_times_one_minus_query,0.3835128632925199,0.11476084261653771,0.8862751148883643,0.963493431034687,-0.12233598200953644,False,False,True
144k,vggss,YCfGy7J2oFo_000051,3117,aud_query_ratio,0.3782227184542817,0.10677469692663434,0.396371112352897,0.7554810836955825,-0.12233598200953644,False,False,True
144k,vggss,YGj2ZPZ5cew_000290,3122,positive_excess,0.7662812906078403,0.9827984790630376,0.8415829150327353,0.8651162458203475,0.1143077843000927,True,True,False
144k,vggss,YGj2ZPZ5cew_000290,3122,aud_minus_iqr,0.755634041803086,0.9819387892873519,0.8482262033311373,0.8656672397599187,0.1143077843000927,True,True,False
144k,vggss,YGj2ZPZ5cew_000290,3122,aud_times_one_minus_query,0.6412615329668409,0.971326907671651,0.9071355237826744,0.9117363306275789,0.1143077843000927,True,True,False
144k,vggss,YGj2ZPZ5cew_000290,3122,aud_query_ratio,0.7331735555149412,0.9795429215651914,0.8549527028613948,0.8843252081213652,0.1143077843000927,True,True,False
144k,vggss,YIN5D9ffrtE_000031,3124,positive_excess,,,0.6564236540509681,0.6584051300521082,0.2124247380492592,True,True,False
144k,vggss,YIN5D9ffrtE_000031,3124,aud_minus_iqr,,,0.6655544906220107,0.6647192355380436,0.2124247380492592,True,True,False
144k,vggss,YIN5D9ffrtE_000031,3124,aud_times_one_minus_query,,,0.8721470957274886,0.9245640483303798,0.2124247380492592,True,True,False
144k,vggss,YIN5D9ffrtE_000031,3124,aud_query_ratio,,,0.7196415018152549,0.7549076061348345,0.2124247380492592,True,True,False
144k,vggss,YOEGhE-dE4g_000326,3132,positive_excess,0.8686477174849269,0.9687541491419664,0.6441177545417587,0.16102529805518587,0.10865239932617443,True,True,False
144k,vggss,YOEGhE-dE4g_000326,3132,aud_minus_iqr,0.867786391042205,0.9685482353826146,0.6463001283614952,0.16188523906637606,0.10865239932617443,True,True,False
144k,vggss,YOEGhE-dE4g_000326,3132,aud_times_one_minus_query,0.7769164513350558,0.9468194577252276,0.7786061129307076,0.23488878123899018,0.10865239932617443,True,True,False
144k,vggss,YOEGhE-dE4g_000326,3132,aud_query_ratio,0.8600344530577089,0.9663605856731775,0.6740508786595588,0.17451260132099033,0.10865239932617443,True,True,False
144k,vggss,YTFJUFWcRns_000030,3139,positive_excess,0.5770244681246055,0.9983080164625395,0.4770258844646966,0.4139801645947652,0.1515617443222893,True,True,False
144k,vggss,YTFJUFWcRns_000030,3139,aud_minus_iqr,0.5685033230609289,0.9984552802768835,0.4862238764785371,0.4189040321947927,0.1515617443222893,True,True,False
144k,vggss,YTFJUFWcRns_000030,3139,aud_times_one_minus_query,0.4381551751878118,0.9973083956305685,0.6599545668334642,0.5241771122085743,0.1515617443222893,True,True,False
144k,vggss,YTFJUFWcRns_000030,3139,aud_query_ratio,0.5658362108441937,0.998138439200718,0.5147178770936083,0.44815395696359894,0.1515617443222893,True,True,False
144k,vggss,YVbJ9g851Vg_000025,3143,positive_excess,0.6881392902774934,0.9779832731803971,0.6828897693233577,0.7730068028516824,0.23765475920450785,True,True,False
144k,vggss,YVbJ9g851Vg_000025,3143,aud_minus_iqr,0.6340477568682579,0.9783765724785491,0.6979755630233526,0.7875894903311771,0.23765475920450785,True,True,False
144k,vggss,YVbJ9g851Vg_000025,3143,aud_times_one_minus_query,0.5049107426481934,0.9666988906567692,0.7789647341768072,0.8465547882829811,0.23765475920450785,True,True,False
144k,vggss,YVbJ9g851Vg_000025,3143,aud_query_ratio,0.6308330904664758,0.9770524024052383,0.6855673790270389,0.8004790833233029,0.23765475920450785,True,True,False
144k,vggss,YWabd_3AEfo_000049,3144,positive_excess,0.44950350840220543,0.24235830870935005,0.6749264063422307,0.7598261842582814,-0.14520926110853472,False,False,True
144k,vggss,YWabd_3AEfo_000049,3144,aud_minus_iqr,0.4679666372180276,0.24904644640047133,0.646625364255188,0.7483725730685353,-0.14520926110853472,False,False,True
144k,vggss,YWabd_3AEfo_000049,3144,aud_times_one_minus_query,0.5890289371809658,0.3097223189513523,0.8159290751069055,0.8543272463216702,-0.14520926110853472,False,False,True
