sample_id,IoU_STAGE1_AUD,IoU_SLOT_L3_POOLED,IoU_SLOT_L3_NATIVE_READOUT,IoU_SLOT_L4,IoU_STAGE1_AUD_L3_POOLED,IoU_STAGE1_AUD_L3_NATIVE_READOUT,IoU_STAGE1_AUD_L4,IoU_NATIVE_UPDATE_AUD,IoU_SLOT_L3_NATIVE_UPDATE,IoU_NATIVE_UPDATE_AUD_L3_NATIVE_UPDATE,IoU_ORIGINAL_G_AUD,IoU_ORIGINAL_HR14,IoU_AUD_24,IoU_OWN14_24,IoU_ORIGINAL_G_L3_POOLED,IoU_ORIGINAL_G_L3_NATIVE_READOUT,IoU_ORIGINAL_G_L4,IoU_ORIGINAL_HR_FUSION,IoU_SAME_24_FUSION,IoU_CROSS_FUSION,IoU_OBJ_PRIOR,IoU_OGL,IoU_CROSS_A0.5,IoU_CROSS_A0.6,IoU_CROSS_A0.7,IoU_CROSS_A0.8,IoU_CROSS_A0.9
PWxH3l6Iri4_000000,0.5873697118332312,0.10642929332193111,0.14492059916657282,0.5201280227596017,0.5116809636795036,0.5242177832773555,0.61384096024006,0.6860512403416023,0.2745887881839543,0.7323360326389318,0.6181084257319504,0.39157142857142857,0.6075851017335988,0.429,0.4845804670316814,0.5150648272043556,0.6328595210654373,0.6251360914534567,0.6208289885297185,0.6189941921858501,0.5836526181353767,0.6486404833836859,0.5968950020427618,0.6189941921858501,0.6357201542059028,0.6371976647206005,0.6285302912836416
PX2xcfpGynA_000009,0.3365703649753176,0.12401284616194588,0.15418781725888325,0.42969007583250907,0.36325088339222616,0.4007996001999001,0.450630315459316,0.27844977407021204,0.17420590582601755,0.29173189645756725,0.2944137421239748,0.3888311688311688,0.29954874292672445,0.43367433930093774,0.33178462650353624,0.3740071485305798,0.4375855773619352,0.4531746031746032,0.44453474197480697,0.44072429108302014,0.3487502280605729,0.33646335046747883,0.47010113780025287,0.44072429108302014,0.40445586975149955,0.3695496142113763,0.33122790291185
PX9kGT0E7B0_000030,0.11123307720453714,0.053657194316589954,0.05122003783434305,0.1229883936408856,0.1151430565247732,0.11042471042471043,0.1400376647834275,0.09856563178257997,0.052170415697089835,0.062019314173364946,0.11000564131493923,0.13491221868740427,0.09915407017057273,0.12617741434634097,0.11905422656380085,0.11335411932568831,0.15882443690219067,0.1728542234332425,0.1637065637065637,0.16787849410243982,0.07270693512304251,0.0810688234627159,0.17177966829938987,0.16787849410243982,0.15824011931394483,0.1443285089195557,0.1250145704627579
PZACLpEasFU_000030,0.24323315752811225,0.5132899063737092,0.47765777434247636,0.14396325459317585,0.4487578668433256,0.3378065816291479,0.18887236241712255,0.4865204671292826,0.47802233266636546,0.49130683770473027,0.28326435528239696,0.13152417336319325,0.2495439530641424,0.13291253847944745,0.5492667425332274,0.4330875089025203,0.19369505910882084,0.1900673656485843,0.18214123695750795,0.1949642649695684,0.32571340110428815,0.5421695454216955,0.18214945466508084,0.1949642649695684,0.20966198176414286,0.22683802304274706,0.24632463246324632
PZW8AEqyihI_000000,0.20585483224167891,0.07212779428237472,0.08372062143141681,0.383266858361933,0.1844059405940594,0.16650517999552805,0.2831505483549352,0.15771686068343974,0.09997835966241074,0.21840304182509507,0.17422128365638434,0.4068997668997669,0.1815823605706874,0.4193069306930693,0.1827886993881005,0.15547533092659446,0.27479916691460876,0.273340433084842,0.28580269835375666,0.2757056752401981,0.35765625,0.24924471299093656,0.3041501976284585,0.2757056752401981,0.24686080683943362,0.21856372409877944,0.1943135935397039
PZiOZeRIgxs_000372,0.3106904231625835,0.08811310039752518,0.11321813985403281,0.6097230292465621,0.26772986457590875,0.2576293675364883,0.41374196737518537,0.2648629405482378,0.27868360508152445,0.32261835184102866,0.3034257748776509,0.6842770475227502,0.2742239331640593,0.638343010272443,0.26786082793346816,0.2712223912943238,0.45412004069175993,0.5301395939086294,0.46414204466638925,0.48206051873198846,0.5522276611631959,0.3970352801660243,0.5334136546184739,0.48206051873198846,0.42690468600573794,0.3735148100630334,0.3314359253576202
PZiPN1nOwbE_000030,0.18271426854189204,0.028370994297167672,0.027182866556836903,0.25982905982905985,0.14267114026741448,0.16400285604437853,0.21989150090415913,0.16184848000851834,0.09144466264033495,0.1702032361010022,0.20032948929159802,0.4339622641509434,0.1915926136005546,0.3275862068965517,0.14645167916195953,0.16950971531857206,0.2332719459791283,0.29315332690453233,0.2564535177998988,0.263957627854476,0.3189591858147099,0.23888103096023888,0.27623807360290775,0.263957627854476,0.25020576131687244,0.23465843303743728,0.21723595826782907
P_HYjo4gR0E_000010,0.09988109393579073,0.018949270155412756,0.03391269199676637,0.19769357495881384,0.06375442739079103,0.08794174341400728,0.11941996019334661,0.07046388725778038,0.18003898635477583,0.14178684091933302,0.09859154929577464,0.2603036876355748,0.10962718058032801,0.22380106571936056,0.06623464063289008,0.09025176409094869,0.12167447250253488,0.13665943600867678,0.14662244719846396,0.1334887170251086,0.130437701396348,0.10283615588655376,0.14753234588138867,0.1334887170251086,0.12191582002902758,0.11280719817359774,0.10542168674698796
P_utET7TCMQ_000020,0.43940211890141034,0.2572848628796376,0.26816675471879353,0.2840864876882886,0.43341675447839834,0.36811051541712764,0.4350339705447947,0.37950183748468763,0.21900384470846704,0.2868543845534996,0.35309258838670604,0.5587231294399853,0.376088592624449,0.5325972881071324,0.401355830069298,0.3444343553039205,0.46686686686686685,0.42976932764075315,0.44571865443425074,0.4268977300463754,0.31959755030621173,0.39885974914481187,0.45904005774088774,0.4268977300463754,0.40384448870032036,0.38402634829147797,0.3673597983616887
PaQGXIh94uc_000150,0.559593951870519,0.18388591058137718,0.1800237753231958,0.34414009878760665,0.3855593758265009,0.389347374816465,0.5229411274877176,0.7938925014404478,0.36688014638609334,0.722455479947879,0.6940518479328849,0.4658608599372578,0.7337099520198112,0.5093264724800147,0.47482661866694903,0.4879104635202196,0.5894596619765216,0.6380706287683032,0.6616782006920415,0.6516422082459818,0.6527578796561605,0.7784452296819788,0.6266559971547968,0.6516422082459818,0.676208433321906,0.6958444592790387,0.7074780648796587
