sample_id,sample_index,gt_nearfp_visual_cosine,group
9rXAmXuAOw8_000000,1003,0.9453170069909685,B_close
9s26XGoKYG0_000250,1004,0.9367950945257516,transition
9s8jDGsBij4_000010,1005,0.9856261768288175,B_close
9t0s8TUHMiM_000020,1006,0.8524342084754133,B_close
9tDqkjQLtNM_000096,1007,0.8707214824176341,transition
9u9Zgbbngkg_000030,1008,0.9910730221914057,B_close
9uOOfuRD6Fc_000070,1009,0.8294270317335369,B_close
9uTzThSwQ80_000580,1010,0.7421537241565873,transition
9wW-losmGws_000097,1011,0.8689963776762638,B_close
9wkgTdE7nz8_000030,1012,0.9618921862012818,B_close
9xV0nmojVeg_000030,1013,0.9045915493797569,B_close
9y2BI6yaNkA_000114,1014,0.9678076473475589,transition
9ytPHkPCXgA_000050,1015,0.8822804063106254,B_close
9zPrLhdmgpg_000031,1016,0.8017433082822661,B_close
9zW-E0XdWdw_000160,1017,0.9675364114618233,B_close
A-odqVz9Oc4_000001,1018,0.8681418329976475,B_close
A0dHhG6Y8C0_000030,1019,0.97423194377746,A_ogl_help
A458iJLZGvg_000080,1020,0.9787906042784116,B_close
A4P0IgZQf90_000136,1021,0.9811061584878817,transition
A58nnmnhfUo_000001,1022,0.9696669689570084,transition
A6PMpITUNMs_000180,1023,0.9830700020216909,B_close
A6T7Pu4pL1M_000030,1024,0.8755141470324301,transition
A6_-Ji7bq5E_000337,1025,0.9799706477370058,B_close
A7DQjMwCtI8_000270,1026,0.9878259052721837,B_close
A7o-wmriwc8_000007,1027,0.9803549783539718,B_close
A7pW5W-4snM_000150,1028,0.9528842435236105,transition
A8gbOIvxvMA_000030,1029,0.8800025221389155,transition
A9JSptUG5HU_000020,1030,0.9838665965517713,B_close
A9KMqwqLboE_000030,1031,0.8886027005553999,transition
A9LkQyImgNI_000030,1032,0.9657559960053196,B_close
A9n6gH2uS5U_000019,1033,0.8910279717385532,C_aud_better
AA0Ekw6dlQo_000046,1034,0.940672122860479,A_ogl_help
AA0N8XMqx9s_000030,1035,0.9610481604692341,transition
AAHybONa3n4_000150,1036,0.952360440287244,A_ogl_help
AA_XVhso6IU_000244,1037,0.9189183161678701,B_close
AAdciXShS1c_000019,1038,0.8449075776389603,A_ogl_help
AAyqgdDOUYA_000020,1039,0.8821805370665089,B_close
ABH4iCT5Iik_000030,1040,0.9642553288845136,transition
ACWNRYsyMGk_000030,1041,0.914465449023849,B_close
ACjLm_tKyu8_000060,1042,0.8667458006390137,transition
ADjyDcauxzM_000030,1043,0.9262193405450879,transition
ADtA2TMXVvo_000042,1044,0.9519937994934407,B_close
ADtA2TMXVvo_000092,1045,0.9738719631970331,B_close
AEwl00_Vv9s_000052,1046,0.9631620962998151,B_close
AF0CtMb81t8_000030,1047,0.8452589081519152,B_close
AF7sah5a_DE_000030,1048,0.6017465310653088,B_close
AFACjpDiMSQ_000062,1049,0.9512339088607309,transition
AGA3hiGZJCo_000000,1050,0.9494291361987166,A_ogl_help
AGDQXlgdzhA_000285,1051,0.8648555464536842,B_close
AGTyP86x_Sc_000110,1052,0.813782825674774,transition
AHIV0RMwnN8_000150,1053,0.9916501628510702,B_close
AHIV0RMwnN8_000210,1054,0.9920652965641419,B_close
AHIiNsAzgKo_000024,1055,0.9788368409442363,B_close
AIDJFkDURPY_000030,1056,0.9703361128894313,transition
AIVt3e5EVtc_000070,1057,0.8467565809119411,B_close
AIuayXjDos8_000130,1058,0.7045366408846128,transition
AJw-x30L46E_000080,1059,0.888025062618944,B_close
AK_xkz5nfIM_000089,1060,0.962154332089055,A_ogl_help
AKmkhvb9shk_000000,1061,0.9050862961212948,B_close
AKxHQn994OI_000140,1062,0.9890084575192857,B_close
AKxm4V3OylU_000030,1063,0.897195818595778,B_close
ALVS3Q_jNaU_000030,1064,0.8766987122590973,transition
ALdjQ9kbwd8_000030,1065,0.9438539164142463,B_close
ALtDtYnWFuo_000030,1066,0.966768733762276,B_close
AMLJZImQ5Xk_000030,1067,0.9941007527430701,B_close
AMLvdc8Dbq4_000170,1068,0.9732119351784567,B_close
AMvZ3ANXNW0_000320,1069,0.9721911584065606,B_close
AMxnCzC33lo_000070,1070,0.9804217462695239,transition
AN_nK_tgQSc_000032,1071,0.8530259085846924,C_aud_better
ANxHyEeVnV8_000026,1072,0.9845827501188921,B_close
AO4Rp4DQXCw_000358,1073,0.9796982795515182,B_close
AOwwp601QZw_000130,1074,0.820357801350169,transition
APag9oaOG_w_000674,1075,0.9649835383507195,B_close
AQ3TnlK8dS8_000584,1076,0.9472986350189785,B_close
AS_f4Rn-hAc_000007,1077,0.9781672732800529,transition
AScmP_vDPhs_000001,1078,0.9359538542534732,transition
ATAL-_Dblvg_000000,1079,0.9829603249332016,B_close
ATYQeoKUFeU_000039,1080,0.904475385610493,B_close
ATnl-fq5nAk_000030,1081,0.0,B_close
AWcZq1PRcII_000020,1082,0.9200378293227994,B_close
AWet9qFT15M_000079,1083,0.9494461645579663,A_ogl_help
AY0jDdFbBZQ_000025,1084,0.9800253671711866,B_close
AYhduTuI_zM_000102,1085,0.9260435975611238,A_ogl_help
AZfD5KrH5d8_000030,1086,0.9623800462235406,B_close
A_0xhMEZ1Cg_000030,1087,0.973797891529881,transition
A_oaLt-n4fQ_000220,1088,0.8587489191123117,transition
Abezh6k-jOM_000030,1089,0.9038840616926815,B_close
AcHARmL5j-g_000004,1090,0.9335522618344999,transition
AcJXSEfGGcI_000030,1091,0.89707826951352,B_close
AcLX-YyZE08_000167,1092,0.9385551760536642,B_close
AcNCcWJezXI_000030,1093,0.9674290730009624,B_close
AcYJvz2tqkA_000050,1094,0.9678491020722969,A_ogl_help
Aclv9drugo0_000050,1095,0.9080247438811935,C_aud_better
AdWWI5m-9u4_000342,1096,0.8918066125605987,transition
Af4OOFNWp2Q_000000,1097,0.9061650933713095,B_close
AgLNBaSMRBA_000000,1098,0.9239497614479333,B_close
AgVUGzrzJ20_000320,1099,0.896661135680846,transition
AgtY6m-b3Gk_000030,1100,0.8898003652596622,C_aud_better
Ah-IBgwj2lg_000030,1101,0.9664477273631463,B_close
Ahhba-EM4nI_000000,1102,0.8460954865525735,B_close
AhlnqK6ONro_000030,1103,0.8089724954471176,C_aud_better
AiHq9qStg00_000042,1104,0.8429970852920498,C_aud_better
Aiks9EreMFY_000171,1105,0.975643459426371,transition
AjLuenrAsbE_000030,1106,0.6492369411411887,B_close
AkAdDFHQars_000030,1107,0.9728400339775499,B_close
AlPu_yxLT2g_000230,1108,0.8919439972060332,transition
AlZv9bRtnws_000030,1109,0.8974230294088315,B_close
AlnFwT2U1xM_000163,1110,0.9488197194879301,A_ogl_help
Amd-OLa3tMI_000030,1111,0.9848506627928897,B_close
AmipJSk2B-o_000005,1112,0.911736168416336,B_close
Ap9gDgwq1DU_000030,1113,0.9756067086901768,B_close
ApgCxwAImCE_000030,1114,0.7275269443133958,B_close
Aq3pc1q58Kw_000084,1115,0.8894933195181266,B_close
Aq58qBpVkv8_000160,1116,0.9341520149636117,A_ogl_help
AqjB8DGt85U_000034,1117,0.8488420896338639,B_close
Ar5_nY1UZ80_000030,1118,0.8046521112500873,B_close
Ar5r0pzgaRU_000030,1119,0.8239030900894714,B_close
AraV2kvytIY_000024,1120,0.9585059845056455,B_close
Arah6WF7OPM_000026,1121,0.984260913365954,B_close
As1qH-6EF4I_000030,1122,0.9332704791078839,B_close
AsghD21CFr4_000030,1123,0.9501421182238636,B_close
At3hmrH23NI_000400,1124,0.9927152295051651,B_close
Atrj65qRrBo_000200,1125,0.9603166886685357,A_ogl_help
AwFuGITwrms_000030,1126,0.978907058929776,B_close
AwJ8orGuOXg_000000,1127,0.6303100983037869,B_close
AwUYzbOW5WQ_000006,1128,0.8773148754291514,B_close
Awtmlyq0MY8_000030,1129,0.9871461208265394,B_close
Ax1rIOmzMWY_000000,1130,0.9541202407091449,B_close
Ayr3X0IMj04_000000,1131,0.99172128840735,B_close
Az8NdAwKHzo_000008,1132,0.9470114625739998,B_close
AzkP4-XZjK0_000080,1133,0.8690573931831214,B_close
AznWFbIOSZw_000030,1134,0.9788501061598632,A_ogl_help
B-1QW7g81gA_000030,1135,0.9937604364751387,B_close
B-ABbng7Zo4_000508,1136,0.7505865250156194,B_close
B-K7y3QUkkw_000030,1137,0.9149369566784301,B_close
B-yqXExuYrk_000405,1138,0.8808399052578219,B_close
B0TIfxXf4t0_000100,1139,0.8447648677321629,B_close
B1vY4Y0MTq8_000074,1140,0.9467319698611547,transition
B22gKoTyOfM_000030,1141,0.9609609701262118,B_close
B2d1f3VfiYA_000171,1142,0.9331464284545035,B_close
B2dwWGTj7O4_000400,1143,0.9117340312349359,B_close
B33GgQddG30_000028,1144,0.7438564966718894,transition
B3bZSOpO9lM_000018,1145,0.904957170596537,B_close
B5XbkI3zj3U_000059,1146,0.9156383973904878,B_close
B5u3PG7PWDE_000030,1147,0.9515523751202944,B_close
B6V6cA5p08M_000083,1148,0.9720152709312467,transition
B6d2FiFv8tU_000002,1149,0.9537836283121359,B_close
B7Iab-AC3Dw_000110,1150,0.849376881948108,B_close
B7WXCogPmmg_000135,1151,0.5087511379411225,B_close
B7iRvj8y9aU_000030,1152,0.8991778040650523,B_close
B90BOtSOD2Q_000410,1153,0.9618193260268018,B_close
B98yOZSj2GE_000012,1154,0.9680273032220347,B_close
B9a-LlMTQ9o_000170,1155,0.9183035042488273,B_close
B9wRwZkoFvY_000038,1156,0.934943073851746,A_ogl_help
BAekfGvUtFM_000030,1157,0.997180654218357,B_close
BB3CCG8SD54_000000,1158,0.9771445194703129,A_ogl_help
BBfh0v1KH2Y_000030,1159,0.8193506882187572,B_close
BBgW_3zDdto_000030,1160,0.8544323526648879,B_close
BBukw6JpCeg_000070,1161,0.9332998848228246,B_close
BCzUvCRiBZs_000020,1162,0.9773281560926675,transition
BE8Mv5ww4BM_000171,1163,0.9494158666922646,B_close
BEGgDbKEXMw_000028,1164,0.9356278967921524,C_aud_better
BEHaVb_cz44_000210,1165,0.7868704289909855,C_aud_better
BFEeNJkKx6g_000030,1166,0.9336946079337913,transition
BGVT6ozn17E_000026,1167,0.9757204410305239,transition
BGtTepVOst4_000252,1168,0.9623037921138142,transition
BHajqlL5wmw_000500,1169,0.9357397346736306,B_close
BHf4pvm-gGM_000030,1170,0.9591716060161232,B_close
BIFzpJ9D6-w_000063,1171,0.9521445485546828,transition
BKE_Z-iGErM_000041,1172,0.9566582693562119,B_close
BLEthZXy35s_000250,1173,0.9782096768467917,B_close
BMgYWTTJv3s_000240,1174,0.9109760725884015,B_close
BNfeHeas6hA_000076,1175,0.8644861416872883,transition
BNrmXcZQ-p4_000030,1176,0.9693107100644209,B_close
BNxowL6utbQ_000030,1177,0.9718115248047197,transition
BOgYLyIbVN8_000031,1178,0.7289361762671441,transition
BQPk4cmN__4_000030,1179,0.9641359148101319,B_close
BQsQzaDrHKY_000210,1180,0.9156827683595972,transition
BR3U7WaCP-4_000005,1181,0.6897190489446955,C_aud_better
BR5NGmkK8w4_000056,1182,0.9033230911092061,A_ogl_help
BR_GZnsBJT4_000045,1183,0.9717809430587218,B_close
BRhvg3c0Jq4_000030,1184,0.8139108050585733,B_close
BS1fqEDAvh0_000330,1185,0.9555021036868466,B_close
BT2JPFpMrzM_000002,1186,0.9429478995022728,B_close
BT2JPFpMrzM_000018,1187,0.8916383399768475,B_close
BUGx2e7OgFE_000030,1188,0.9579558346279828,A_ogl_help
BUSFTmkQTvw_000030,1189,0.8341425517342691,B_close
BUyHfzUvQX0_000005,1190,0.841158194085053,transition
BVMzjiOUpZo_000031,1191,0.8160539312327006,C_aud_better
BWVovghBe2c_000030,1192,0.0,transition
BWlYf-hKucs_000083,1193,0.9577232981373647,B_close
BWvKAcOV_co_000030,1194,0.7702568779797152,B_close
BXoTkN2Frl4_000118,1195,0.7914311345774636,B_close
BYBRY2mupcc_000030,1196,0.9582203267987502,B_close
BZTmMcmbNNg_000000,1197,0.9117316372054172,transition
BZU01hhyVKs_000480,1198,0.9735161383408719,B_close
B_ZxmAiGJFQ_000170,1199,0.9561845358234166,B_close
BaBT2r8L6E4_000013,1200,0.7998459786196648,transition
BaZGT-2NhEA_000157,1201,0.9767436892969343,A_ogl_help
BbNHWQrTu2o_000030,1202,0.9255920998361876,B_close
BbVoVbQHoXo_000030,1203,0.9012103853175543,C_aud_better
BbWdsbZ9TsM_000130,1204,0.9625759401675191,B_close
BeHNQZRpizU_000098,1205,0.9258530469200441,B_close
BfQ3-G4gjlM_000030,1206,0.9690030856343108,B_close
BfbrxdAWlWs_000030,1207,0.9820392442356723,B_close
BfrgQGGlUMk_000065,1208,0.8770175602038182,B_close
Bg2XkNb5LZE_000140,1209,0.8290860850738583,B_close
Bg7_qkxGkAA_000020,1210,0.9199179719154122,transition
Bgnaur8-fas_000160,1211,0.9574459751815562,B_close
Bho0lwcxn1g_000020,1212,0.7861654734467817,transition
Bi9gmCJNqDE_000030,1213,0.9484776145929351,transition
BiRPlINV5N4_000023,1214,0.9636476824404672,transition
BioGVnRl7OE_000127,1215,0.9810463041440383,transition
BjHakHE9geo_000011,1216,0.9417653379608805,A_ogl_help
BjYsesK0GQw_000030,1217,0.8219625226327256,C_aud_better
BjiPjoHIpM0_000005,1218,0.9082541037739124,transition
Bk34jgx0Vo4_000356,1219,0.9861475076714379,transition
Bo3Mvu8I81g_000458,1220,0.9090131803815406,C_aud_better
BoFlhQi81aQ_000089,1221,0.8366165564447051,transition
Bpw53tN6h8E_000030,1222,0.8257550766042678,transition
Bq10zG74Wc0_000040,1223,0.9097228734003601,transition
BqCBBcWN9bw_000023,1224,0.688331957116972,C_aud_better
BqY5blRv2Lw_000090,1225,0.6991519502123824,A_ogl_help
BqmRiPZgeVY_000296,1226,0.9280310602370504,A_ogl_help
BrjXD7rdihs_000497,1227,0.9788929002823475,B_close
BsnjK6DypAg_000030,1228,0.9292697622004169,transition
Bw73mqfb-0k_000045,1229,0.9771132772624066,B_close
BwJ2YYLFwTc_000118,1230,0.979279884501131,B_close
Bw_fNvTp6jg_000030,1231,0.8736542225117081,A_ogl_help
Bx9dAclTA04_000176,1232,0.8687772796751894,B_close
BxnLAGsByCI_000010,1233,0.9321354231903599,B_close
BxtN7sKDt5E_000030,1234,0.8373587133799406,C_aud_better
BymkWsAcLR4_000000,1235,0.807913241867512,transition
BzOeIRpjUN4_000599,1236,0.9476058606069028,transition
BzcOUlROXVo_000110,1237,0.9431063397232193,B_close
C-fRZcWsRYM_000010,1238,0.8697880514998799,B_close
C00BpiE52mM_000270,1239,0.820297456212176,B_close
C1pyHakPaIE_000030,1240,0.7952957079535218,B_close
C1tpllWtBVk_000000,1241,0.8962577385119511,B_close
C3LXTkKw6sU_000030,1242,0.9698741194032708,transition
C3yqIuEs_zQ_000430,1243,0.8846406578209425,B_close
C46X66FU_Dw_000030,1244,0.9704105283801143,transition
C4EJRCN7f7Q_000558,1245,0.94561776337013,transition
C5enZKUmB4k_000030,1246,0.9530471600054252,B_close
C6Ex7oHBFdU_000030,1247,0.914412840379108,transition
C70SFMHqnRI_000120,1248,0.9354706019181376,transition
C7KSF6CW6EM_000357,1249,0.9204630128363951,B_close
C7hEJn-CQEU_000030,1250,0.8593335820714161,A_ogl_help
C989KLZ_3Tw_000021,1251,0.9169149826993992,transition
CA5iF0mpXFE_000030,1252,0.9604566551364101,transition
CAbXVOWLYps_000030,1253,0.9001819413599622,transition
CCX_4cW_SAU_000000,1254,0.9704689116425337,transition
CD2NWcdAcDM_000006,1255,0.9419161372315431,A_ogl_help
CDABuTQLNe8_000140,1256,0.9791727447009885,transition
CDIex7WRfFo_000025,1257,0.9704002896334332,A_ogl_help
CF7-FnDkLwU_000030,1258,0.9339844606230202,B_close
CGYflJRiLt0_000030,1259,0.8246941641663055,B_close
CHxOPxrzSfQ_000214,1260,0.9446483871706791,transition
CIJ9L83uKtE_000030,1261,0.9317277131422932,B_close
CIJhL5kL8Sg_000788,1262,0.9842118635452244,transition
CK5D-skzB5Y_000170,1263,0.8528139539101747,transition
CK7_1E8cNMM_000043,1264,0.9738971313894361,B_close
CL5vkiMs2c0_000010,1265,0.9111622497925281,B_close
CLtTzEgjeJk_000066,1266,0.7968186882377573,A_ogl_help
CMCtge02AnU_000260,1267,0.7080138185986732,A_ogl_help
COhPkkb8I0c_000096,1268,0.9177644693472431,transition
CPVPmzfWJhQ_000020,1269,0.9190468745653849,transition
CPvs0cy_RR4_000034,1270,0.9900948392178247,transition
CQ8oRAR8mVo_000014,1271,0.9272915248598336,transition
CQGQV-JxPoI_000030,1272,0.9207979520509132,B_close
CQNxQ_dD040_000005,1273,0.9252822050109298,B_close
CQpGLOiNpnI_000590,1274,0.9695812932009046,transition
CRdma6NINIw_000030,1275,0.8316797399837788,B_close
CSEWnDLoCNA_000021,1276,0.8886980032270981,transition
CT7CrLxIuQI_000030,1277,0.9137460069919485,B_close
CTDxHMKWxI8_000265,1278,0.8239062293641775,transition
CTWtiwntfgw_000030,1279,0.8881104607360761,transition
CU72qSlceqM_000030,1280,0.9476975507902077,B_close
CUJ1MnvyKOw_000040,1281,0.9850663144110882,B_close
CUL0UrnVfZI_000030,1282,0.9526747820255248,B_close
CUt0oGFuxL8_000053,1283,0.9851410924182301,A_ogl_help
CV3EAozMSzw_000047,1284,0.9676614999175237,B_close
CWA2pRIDHuI_000000,1285,0.9313977472771465,B_close
CWY1Y5hjfpo_000030,1286,0.8983727115317007,B_close
CW_UrQzAqzU_000025,1287,0.9872044001787639,transition
CWxZNhucY8o_000573,1288,0.8636909259708605,A_ogl_help
CX-gGuT3iEs_000230,1289,0.9924430781077734,transition
CXISjTeWfTE_000200,1290,0.987609358481851,transition
CZgx_6XaEkg_000030,1291,0.94738318849233,transition
C_GSeZOpoRo_000030,1292,0.8372820616500144,B_close
CcR1jeBHtCk_000058,1293,0.8065878290882781,transition
CdSt0vG0uk0_000320,1294,0.9821667101890833,B_close
Ce1P47VwTAI_000030,1295,0.9740750292032753,B_close
Ce2fbtvF_TI_000136,1296,0.8464741154596979,A_ogl_help
CfnFpH_Xe4Y_000013,1297,0.9872745741448891,B_close
Cg07QFTiJtI_000030,1298,0.9710467108880457,transition
CgMmtC41T9k_000030,1299,0.9723230451442004,B_close
CgMt2IylPic_000494,1300,0.9894694768956374,B_close
CguHOT6Ve3E_000020,1301,0.9900168100951113,transition
CgzmlbU6hsk_000030,1302,0.0,transition
ChBwdyjZAJI_000030,1303,0.9228437032800585,transition
Chc1xUT9KB0_000070,1304,0.9440496420709561,B_close
Cih7zp6KJac_000060,1305,0.8607347179574973,B_close
CiuMO1EkzU4_000010,1306,0.9070673722379797,B_close
CjO1ZZZI8CE_000030,1307,0.9965743982303208,B_close
CjuYza6dsvs_000030,1308,0.8769832356278706,B_close
ClaW4rHT6t0_000000,1309,0.9532432477472588,transition
CljO1-A89-g_000030,1310,0.7755887532600133,B_close
Cmb7oRnRLio_000034,1311,0.8675649580664953,C_aud_better
Cmhpj4MJ_hQ_000020,1312,0.9549499035012773,B_close
Cmz0InA1eM4_000030,1313,0.9304155019146605,transition
Co7vOJiMeO0_000064,1314,0.902281621657154,C_aud_better
CpoUHOCPaNw_000020,1315,0.642740516736465,transition
Cpwy_3wUjSc_000330,1316,0.965158072453602,B_close
Cqb1zyyTiHw_000000,1317,0.9162708160038978,transition
Cqb1zyyTiHw_000011,1318,0.847831743493282,B_close
CqmuLdNiEjE_000077,1319,0.8986345525552807,C_aud_better
CrOlDmMSVSM_000120,1320,0.9065726574200369,B_close
Cs0UHi69c7Y_000030,1321,0.6496694112977186,B_close
CsRF3qYnSLI_000030,1322,0.5806865742450863,B_close
Cs_DJvnYWTs_000010,1323,0.94272997128248,B_close
Ct9ltnuEPvc_000038,1324,0.9574175011955302,B_close
CxSALNdzjKs_000096,1325,0.9957415791750218,B_close
CxSALNdzjKs_000125,1326,0.9283003231944778,A_ogl_help
D-7c7OP4dFg_000051,1327,0.6887038587585635,C_aud_better
D-p9s8y2z_U_000000,1328,0.9571779107762569,B_close
D05-MrPXqjw_000030,1329,0.8627314943931403,B_close
D0L-M4trkpw_000210,1330,0.9430423097241374,B_close
D0Vk5yjzXB0_000017,1331,0.9645559610612446,B_close
D1KdCkSFmnk_000000,1332,0.9144840147882491,A_ogl_help
D1VQAb8CfWM_000008,1333,0.8761979282208531,B_close
D1VQAb8CfWM_000022,1334,0.8731620591119081,B_close
D1eDJb5FMw0_000065,1335,0.9865259641956462,transition
D1tl1eS7ubI_000000,1336,0.9327830348349228,B_close
D2ISzNuhtxE_000009,1337,0.9553350585925517,B_close
D2IvCQMkGWk_000055,1338,0.9264788851151955,B_close
D30UC-C-lIs_000029,1339,0.9719291229906611,transition
D3BJuOwltoI_000010,1340,0.9020063253362945,B_close
D3FV0JAngZ4_000210,1341,0.6999521202382314,B_close
D4Jb8jIl-2A_000378,1342,0.8153396101319066,A_ogl_help
D5Zi0Mfo0Ts_000048,1343,0.8941641436918663,B_close
D668Jl6zuAk_000190,1344,0.9014292209030407,B_close
D7iyQCgox0g_000017,1345,0.8455546871067008,B_close
D8R-u0sG5eg_000009,1346,0.8475958005078322,B_close
D9ag3OB7E4k_000000,1347,0.952030349195257,B_close
D9qpDjafWRM_000030,1348,0.9152959819491132,B_close
DA2QCyip6mY_000618,1349,0.741780212137351,C_aud_better
DC4_1CHRcx8_000196,1350,0.9740570006812018,B_close
DCftdpZ9lIs_000162,1351,0.8068163240897989,B_close
DCrct29xGEY_000030,1352,0.7715816297999977,transition
DDZlMjb-0i4_000150,1353,0.8438640077630113,B_close
DDhKU_VH0Js_000228,1354,0.9531047868459537,B_close
DDlAcAppYtE_000026,1355,0.8680694985936431,B_close
DDoJMpe85o0_000386,1356,0.9852444426572533,A_ogl_help
DEGSyVygE98_000110,1357,0.9015315908414026,B_close
DEXE_V8oBYI_000030,1358,0.707352244085606,C_aud_better
DFTZgruYPL4_000115,1359,0.912563786125683,B_close
DFf71XYDX3g_000016,1360,0.960291142403859,B_close
DGS6j6k14ak_000105,1361,0.9152575341121862,B_close
DGeHJrq-FoI_000012,1362,0.9313314183666638,B_close
DHoVXJe-MXY_000293,1363,0.8089063775962135,transition
DHoVXJe-MXY_000729,1364,0.0,B_close
DIAS8gDM8Hg_000003,1365,0.9829129826526656,B_close
DIooS7FSHYk_000030,1366,0.8729773875715072,transition
DJbFAoB4-_o_000170,1367,0.950723718403707,transition
DKH0HIZP284_000070,1368,0.778990556789546,C_aud_better
DKPvyyDnRe4_000003,1369,0.7818261407201119,C_aud_better
DKSrNxPQrbY_000090,1370,0.9384213542887982,transition
DLMKy0_82iw_000150,1371,0.9767632519449975,B_close
DLbcnJVnyaI_000134,1372,0.9869249034090894,transition
DLncH1MUazE_000005,1373,0.856436381053393,transition
DNDz_sjBBY0_000230,1374,0.9228743692961907,C_aud_better
DNwWLZCupMc_000300,1375,0.9641973310470631,B_close
DPdAsDw3chc_000030,1376,0.9521758604663227,transition
DPpmV4JqYsM_000030,1377,0.924194620149269,B_close
DQIwRVrlYqI_000159,1378,0.9527482920491249,B_close
DRC7KTs-BLc_000008,1379,0.9377184738217208,transition
DRSs6q_sTr4_000000,1380,0.9179345861743536,transition
DSGMDArb1QI_000030,1381,0.9976336895514198,B_close
DShnW2mZR-0_000002,1382,0.8026046233038716,B_close
DTkc7PSmJ90_000030,1383,0.8963504244374445,transition
DUNOn71oGCw_000040,1384,0.0,B_close
DUSKxRMntZY_000268,1385,0.7831986229064765,B_close
DUlxiX4ri1Q_000045,1386,0.9011688643798016,A_ogl_help
DVDQyIt56nQ_000200,1387,0.9454836676098604,B_close
DVU3ovcB058_000037,1388,0.9092972375061282,B_close
DWLJMnVOT20_000083,1389,0.9581755589831421,B_close
DXWEVucEPvU_000006,1390,0.6922704447783496,C_aud_better
DYTLct-5tVs_000000,1391,0.9866365471273391,B_close
DYdalOQnx1Y_000030,1392,0.9349974334746908,B_close
DZ2idjIBgKk_000030,1393,0.9649915259806571,B_close
DZFP5hm7iKg_000161,1394,0.9261199794392208,transition
DZFP5hm7iKg_000195,1395,0.9316082913880416,B_close
DaaY_n80b2Y_000005,1396,0.8599063080010841,B_close
Daqv2F6SEmQ_000030,1397,0.9150199821218933,A_ogl_help
Db0c4aAwUbY_000030,1398,0.8706500378324731,B_close
Db6Hjt0x28k_000056,1399,0.917859767854036,transition
Dbo9tI1f2mo_000083,1400,0.9806105356814285,B_close
DcMUa81JfBE_000010,1401,0.9879152635493658,B_close
DcMUa81JfBE_000032,1402,0.9649892020849922,transition
DcU6AzN7imA_000210,1403,0.9259982891555818,A_ogl_help
Ddo9DOeh-PA_000218,1404,0.93718983522158,B_close
DeiK0fdPv8Y_000008,1405,0.6884508132493437,transition
DexDu4FDEWM_000031,1406,0.9796744756743407,B_close
DfrOLl-Or0Q_000011,1407,0.9018554552950266,B_close
DhiZ6pZ8LEc_000170,1408,0.9631111881054567,A_ogl_help
DiUgEH6m7fw_000099,1409,0.9765293926086286,transition
DitJemO43co_000014,1410,0.9311728082180889,transition
Dj9gyAoqmQ0_000030,1411,0.9807122035376811,transition
DjPrMmqCqlg_000075,1412,0.94182993280475,transition
DjXyE3_g0b4_000156,1413,0.9822830056183801,A_ogl_help
DjqOjkoVu3M_000153,1414,0.9490917417628021,B_close
DkhdvvtvwTE_000020,1415,0.8958474166522582,B_close
Dm8tMkoPiX0_000090,1416,0.9749661661955982,B_close
Dm8tMkoPiX0_000135,1417,0.9406560901455663,B_close
DmJL3kSguyw_000023,1418,0.8317980596803212,B_close
DmTSz-8AGRg_000003,1419,0.9946767507607667,B_close
Do5DfkHBhtg_000400,1420,0.9633138566878084,A_ogl_help
DoPxrS9KYB0_000490,1421,0.988094147428173,B_close
DoT_HlcSeck_000030,1422,0.9531246357391784,B_close
DpLi9YH5idY_000030,1423,0.9834838935200012,B_close
DpdjtEEqTIQ_000003,1424,0.9306998100847252,B_close
DpxmQlaOtDg_000194,1425,0.924759020891854,B_close
DqQT03hOLA4_000240,1426,0.9898391028502355,A_ogl_help
Dqv8aWzOgmo_000049,1427,0.9902178983450711,B_close
Dr0Crzj0f4I_000141,1428,0.900246729018691,transition
DrN1hZuDLqA_000153,1429,0.9269276932678283,transition
Dr_iScgnMPY_000026,1430,0.8661020870584376,transition
DroAzooK4yw_000030,1431,0.9480155062610394,transition
DtUw0XOALfk_000064,1432,0.9677998665075854,B_close
Dtj3xlb92Vk_000070,1433,0.9599652103383797,B_close
Dvq1kY70ip4_000025,1434,0.6700519810190608,B_close
Dx13FJh7_tU_000022,1435,0.9430455434947463,B_close
DyC9UIPr8tY_000034,1436,0.8518565848843014,transition
DymSRUrjT5c_000560,1437,0.9035222873021932,B_close
DyzH7KzpIMk_000013,1438,0.7004616512775116,B_close
E-hmA_v9ePI_000022,1439,0.8726746106527997,B_close
E-pIudhSCSg_000496,1440,0.9853992707955395,B_close
E0pr-jw5Nrg_000129,1441,0.9814167891982304,B_close
E1cKPUWHa8I_000084,1442,0.8601354855014837,C_aud_better
E2DcawleYIY_000030,1443,0.9813063867609523,B_close
E3KhunKjg9s_000181,1444,0.9750839584360735,A_ogl_help
E3XIdP8kxwg_000110,1445,0.9916679730467992,B_close
E3rjAlJCmUs_000422,1446,0.8672065828369162,C_aud_better
E4oNVFYPj8Y_000300,1447,0.8820186046039096,B_close
E6QQRZHrx6s_000030,1448,0.9689274121378142,transition
E6_602iIrgY_000561,1449,0.9844810987266113,B_close
E6tdua70y5E_000316,1450,0.986823629286782,B_close
E7CeefZM4I8_000008,1451,0.8844470321274809,B_close
E7m7feGvswI_000229,1452,0.9420301736354625,transition
E7m7feGvswI_000620,1453,0.9397756411999407,B_close
E7n4klULtxI_000530,1454,0.9885593464426987,B_close
E7q_QwLYI8U_000210,1455,0.9321927650548627,B_close
