scale,dataset,sample_index,sample_id,label,d_pos,current_random4_mean,current_random4_min,pool_min,pool_mean,pool_std,pool_P10,pool_P25,top4_mean,top4_min,top4_std,opportunity_gap_mean,opportunity_gap_min,violation_fraction_pool,random4_violation_fraction,missed_confusing_negative,top4_vs_random4_ratio,top4_pool_indices,top4_pool_ids,top4_pool_labels
144k,flickr,216,5480070309,_,5.744159807363758e-06,1.347120269201696e-05,7.3191927185689565e-06,3.391966174604022e-06,1.3843672604707535e-05,1.073444673238555e-05,5.115940439281985e-06,7.3005476224352606e-06,4.20220476371469e-06,3.391966174604022e-06,7.998966111699701e-07,9.26899792830227e-06,3.927226316591259e-06,0.125,0.0,True,0.3119398355484009,"[24, 13, 121, 25]","[""10165890496"", ""10079676496"", ""14680986811"", ""10173808724""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,217,5490101320,_,1.8272081433678977e-05,1.5784293282194994e-05,1.1914414244529326e-05,7.633259883732535e-06,1.404354588885326e-05,4.210626684653107e-06,8.766333849052899e-06,1.1035745046683587e-05,8.295521183754317e-06,7.633259883732535e-06,4.430449109804613e-07,7.488772098440677e-06,4.2811543607967906e-06,0.84375,0.75,False,0.525555431842804,"[82, 129, 112, 154]","[""11071986404"", ""15994498891"", ""14062380939"", ""2778088729""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,218,5601291878,_,7.3190121838706546e-06,1.560749842610676e-05,8.601287845522165e-06,6.5034291765186936e-06,1.5004501619841903e-05,4.961005743098212e-06,8.63657896843506e-06,1.1321254532958847e-05,7.664410077268258e-06,6.5034291765186936e-06,7.679577151975536e-07,7.9430883488385e-06,2.0978586690034717e-06,0.03125,0.0,True,0.49107229709625244,"[187, 14, 49, 17]","[""3908875350"", ""10080652613"", ""10477544895"", ""10110769444""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,219,5607310495,_,1.6478576071676798e-05,1.1308107787044719e-05,6.831895461800741e-06,6.831895461800741e-06,1.5786063158884645e-05,6.565229796251515e-06,9.95872414932819e-06,1.1700547474902123e-05,8.527849786332808e-06,6.831895461800741e-06,1.3553180906455964e-06,2.7802580007119104e-06,0.0,0.6875,1.0,False,0.7541359066963196,"[64, 146, 35, 99]","[""10701841844"", ""2465634368"", ""10308472565"", ""12512072175""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,220,5697766486,_,3.6366032873047516e-05,2.415678318357095e-05,1.5080686353030615e-05,7.93335129856132e-06,2.4529246729798615e-05,8.790660103841219e-06,1.2617108950507827e-05,1.6371843230444938e-05,1.0627720257616602e-05,7.93335129856132e-06,1.6657429569022497e-06,1.352906292595435e-05,7.147335054469295e-06,0.9375,1.0,False,0.4399476647377014,"[111, 6, 245, 86]","[""13861270725"", ""10031203703"", ""9060997789"", ""11650557765""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,221,5801923729,_,1.130786768044345e-05,1.2904008144687396e-05,1.004554724204354e-05,7.657392416149378e-06,1.2071694982296322e-05,4.0853865357348695e-06,8.272603736259043e-06,9.962414878827985e-06,7.992246537469327e-06,7.657392416149378e-06,2.1732607535795978e-07,4.911761607218068e-06,2.388154825894162e-06,0.46875,0.25,False,0.6193615794181824,"[129, 94, 50, 110]","[""15994498891"", ""12103535156"", ""10481128583"", ""13721325644""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,222,5873098388,_,1.8094435290549882e-05,2.502945062587969e-05,1.8759641534416005e-05,4.314881152822636e-06,2.4313965695910156e-05,1.691701982053928e-05,9.87833300314378e-06,1.3417177797236945e-05,7.3421829256403726e-06,4.314881152822636e-06,1.951498688868014e-06,1.7687267245491967e-05,1.4444760381593369e-05,0.375,0.0,True,0.2933417558670044,"[211, 24, 121, 166]","[""5194793239"", ""10165890496"", ""14680986811"", ""3052033339""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,223,5906878321,_,2.068178218905814e-05,1.3351470443012659e-05,7.459014796040719e-06,6.124388619355159e-06,1.6951762518147007e-05,6.414889412553748e-06,8.525994417141192e-06,1.050375522027025e-05,7.519181508541806e-06,6.124388619355159e-06,8.72308817179146e-07,5.832288934470853e-06,1.3346261766855605e-06,0.71875,1.0,False,0.5631725192070007,"[93, 213, 170, 182]","[""12066557153"", ""5237296528"", ""3207674548"", ""3749326537""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,224,5991393107,_,1.950758814928122e-05,1.505345426267013e-05,9.029886314237956e-06,7.4097770266234875e-06,2.1164338249946013e-05,1.1755197192542255e-05,1.0459400073159486e-05,1.4153617485135328e-05,9.14967131393496e-06,7.4097770266234875e-06,1.1060803899454186e-06,5.90378294873517e-06,1.6201092876144685e-06,0.5625,0.75,False,0.6078121066093445,"[87, 56, 138, 140]","[""11764496003"", ""10557361454"", ""17140316339"", ""19306860381""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,225,6067281197,_,3.28765636368189e-05,7.323400495806709e-05,4.111469752388075e-05,1.9165472622262314e-05,7.450551493093371e-05,4.506293771555647e-05,2.3523140043835156e-05,3.891226151608862e-05,2.123990998370573e-05,1.9165472622262314e-05,1.5697810340498108e-06,5.199409497436136e-05,2.1949224901618436e-05,0.25,0.0,True,0.2900279760360718,"[188, 5, 61, 140]","[""3956341886"", ""10016382545"", ""10659354545"", ""19306860381""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,226,6098668510,_,4.0595456084702164e-05,1.967565003724303e-05,1.0251981620967854e-05,6.522040166601073e-06,2.6668958525988273e-05,1.576102658873424e-05,1.0254779226670507e-05,1.2171130038041156e-05,8.282744602183811e-06,6.522040166601073e-06,1.32370053052e-06,1.139290543505922e-05,3.729941454366781e-06,0.84375,1.0,False,0.42096421122550964,"[59, 102, 18, 50]","[""10635080206"", ""12599965145"", ""10111706074"", ""10481128583""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,227,6158154336,_,1.2322839211265091e-05,1.7490974641987123e-05,4.362176241556881e-06,3.7758959479106124e-06,1.1747258213290479e-05,9.426918040844612e-06,4.077744961250573e-06,5.1945635277661495e-06,3.893859229719965e-06,3.7758959479106124e-06,1.1120140186449134e-07,1.3597114957519807e-05,5.862802936462685e-07,0.6875,0.25,False,0.22262105345726013,"[241, 169, 223, 71]","[""8250285374"", ""3202731977"", ""5906878321"", ""10805310706""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,228,6185482260,_,3.3600986171222758e-06,1.4733561329194345e-05,5.779611001344165e-06,2.9509303658414865e-06,1.3326936823432334e-05,7.274383733602008e-06,4.336045549280243e-06,5.956388577033067e-06,3.864035534206778e-06,2.9509303658414865e-06,5.446050863611163e-07,1.0869525794987567e-05,2.8286806355026783e-06,0.03125,0.0,True,0.2622607946395874,"[156, 18, 202, 174]","[""2811549163"", ""10111706074"", ""4758950312"", ""3416359816""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,229,6289328021,_,8.643905857752543e-06,8.717413948033936e-06,7.696880857110955e-06,4.542544957075734e-06,8.66367008711677e-06,2.557554353188607e-06,5.90779973208555e-06,6.511570518341614e-06,5.437656454887474e-06,4.542544957075734e-06,5.25612620094762e-07,3.2797574931464624e-06,3.154335900035221e-06,0.5625,0.5,False,0.6237694621086121,"[23, 61, 72, 139]","[""10163352444"", ""10659354545"", ""10847897294"", ""17537079145""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,230,6458319057,_,1.0073073099192698e-05,2.5694560463307425e-05,9.822674655879382e-06,6.205562385730445e-06,2.0713390767923556e-05,9.160873560176697e-06,9.897439667838626e-06,1.3287144611240365e-05,8.894706297724042e-06,6.205562385730445e-06,1.5542237861154717e-06,1.6799855075078085e-05,3.6171122701489367e-06,0.125,0.25,False,0.3461707830429077,"[40, 229, 170, 239]","[""10413912845"", ""6289328021"", ""3207674548"", ""7740990330""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,231,6669466181,_,0.00016613646585028619,0.000218367378693074,0.00012088127550669014,8.408877329202369e-05,0.00018771855684462935,6.594682781724259e-05,0.00012161211634520441,0.00014100997941568494,0.00010433910938445479,8.408877329202369e-05,1.5909179637674242e-05,0.0001140282693086192,3.6792502214666456e-05,0.5,0.5,False,0.47781455516815186,"[237, 55, 85, 199]","[""7623513024"", ""10555704135"", ""11314266424"", ""4657718822""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,232,6755812421,_,7.5877396739088e-06,1.336561399511993e-05,8.290073310490698e-06,3.329186483824742e-06,1.469792641728418e-05,9.716890417621471e-06,5.489283466886263e-06,8.157579941325821e-06,4.6346681301656645e-06,3.329186483824742e-06,8.217098184104543e-07,8.730945410206914e-06,4.960887054039631e-06,0.21875,0.0,True,0.3467605710029602,"[240, 209, 46, 211]","[""7897462346"", ""5130986168"", ""10468313544"", ""5194793239""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,233,6897499873,_,4.195348810753785e-05,3.0375820642802864e-05,2.4587459847680293e-05,1.328666530753253e-05,2.6207191694993526e-05,6.838701210654108e-06,1.7381560610374436e-05,2.1111583919264376e-05,1.6189689631573856e-05,1.328666530753253e-05,1.6919354948186083e-06,1.4186131011229008e-05,1.1300794540147763e-05,1.0,1.0,False,0.5329794883728027,"[138, 213, 23, 235]","[""17140316339"", ""5237296528"", ""10163352444"", ""7387939334""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,234,7178293884,_,1.06972811408923e-05,8.675096978549846e-06,5.071038231108105e-06,4.6634822865598835e-06,8.218426955863833e-06,2.0975562620151322e-06,5.672302904713433e-06,6.689025667583337e-06,5.21731499247835e-06,4.6634822865598835e-06,3.791273002207163e-07,3.4577819860714953e-06,4.075559445482213e-07,0.84375,1.0,False,0.6014128923416138,"[200, 149, 150, 215]","[""4717096777"", ""2542659118"", ""2630218696"", ""5344317532""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,235,7387939334,_,8.764239282754716e-06,1.4606308468501084e-05,4.860558874497656e-06,4.860558874497656e-06,1.580644675414078e-05,7.958175956446212e-06,6.703479812131263e-06,9.943179065885488e-06,5.960402631899342e-06,4.860558874497656e-06,7.57621421598742e-07,8.645905836601742e-06,0.0,0.21875,0.5,False,0.40807044506073,"[24, 47, 35, 64]","[""10165890496"", ""10476442285"", ""10308472565"", ""10701841844""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,236,7560517176,_,1.3809820302412845e-05,2.927438254118897e-05,1.6047273675212637e-05,1.5212208381853998e-05,3.451239172136411e-05,1.4395524885912891e-05,1.885766141640488e-05,2.3979748220881447e-05,1.6746416804380715e-05,1.5212208381853998e-05,1.321418494626414e-06,1.2527965736808255e-05,8.350652933586389e-07,0.0,0.0,False,0.5720502138137817,"[46, 131, 231, 183]","[""10468313544"", ""16101081359"", ""6669466181"", ""3790233127""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,237,7623513024,_,1.8511314920033328e-05,3.785009903367609e-05,1.7622776795178652e-05,1.7622776795178652e-05,8.068137685768306e-05,3.4901702747447416e-05,3.2927720894804224e-05,5.466950824484229e-05,2.6315898139728233e-05,1.7622776795178652e-05,5.598021289188182e-06,1.1534200893947855e-05,0.0,0.03125,0.25,False,0.6952663064002991,"[94, 204, 74, 226]","[""12103535156"", ""4876943924"", ""10862172945"", ""6098668510""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,238,7733838448,_,6.306517207121942e-06,9.5548002718715e-06,6.722178568452364e-06,2.882595254050102e-06,7.439090040861629e-06,3.2524146718060365e-06,3.6160595300316345e-06,5.454915481095668e-06,3.2935861327132443e-06,2.882595254050102e-06,2.523543400911876e-07,6.261214366531931e-06,3.839583314402262e-06,0.4375,0.0,True,0.34470486640930176,"[150, 3, 154, 2]","[""2630218696"", ""10009662863"", ""2778088729"", ""10008553263""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,239,7740990330,_,6.289559223660035e-06,2.4197361199185252e-06,1.3574666581916972e-06,1.3574666581916972e-06,5.5303653425653465e-06,3.2736211323936004e-06,1.9375866031623445e-06,2.5017843654495664e-06,1.6739110151320347e-06,1.3574666581916972e-06,2.198290331989483e-07,7.458251047864906e-07,0.0,0.625,1.0,False,0.6917741894721985,"[242, 184, 42, 214]","[""8294094053"", ""3801318146"", ""10440265465"", ""5303633386""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,240,7897462346,_,4.557616921374574e-05,4.4723678001901135e-05,3.256506170146167e-05,3.256506170146167e-05,5.975551903247833e-05,2.373125244048424e-05,4.391392576508224e-05,4.6230750740505755e-05,4.037161124870181e-05,3.256506170146167e-05,4.625358087650966e-06,4.352066753199324e-06,0.0,0.25,0.5,False,0.9026898741722107,"[164, 68, 94, 160]","[""2961466546"", ""10771238614"", ""12103535156"", ""2897081671""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,241,8250285374,_,5.277423042571172e-05,4.5034037611912936e-05,4.0956478187581524e-05,1.8195845768786967e-05,4.4341901229927316e-05,1.0908491276495624e-05,3.0162706025294028e-05,3.7584835808956996e-05,2.5640812964411452e-05,1.8195845768786967e-05,4.521307346294634e-06,1.9393224647501484e-05,2.2760632418794557e-05,0.8125,1.0,False,0.5693652033805847,"[156, 132, 212, 238]","[""2811549163"", ""16369370669"", ""5220919991"", ""7733838448""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,242,8294094053,_,3.4056982258334756e-05,7.63814095989801e-05,3.499157537589781e-05,2.3960012185852975e-05,5.5377924581989646e-05,3.1826675694901496e-05,3.5100823879474774e-05,3.7926271033938974e-05,2.9885155527153984e-05,2.3960012185852975e-05,4.310697477194481e-06,4.6496254071826115e-05,1.1031563190044835e-05,0.09375,0.0,True,0.3912621736526489,"[114, 29, 100, 21]","[""14174434304"", ""10246013484"", ""12534178685"", ""10129791115""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,243,8311669586,_,1.732760210870765e-05,1.9014463759958744e-05,1.2019472706015222e-05,8.716647244000342e-06,1.9589228031691164e-05,7.317136805795599e-06,1.2049454198859166e-05,1.3611997019324917e-05,1.0980520528391935e-05,8.716647244000342e-06,1.3497959798769443e-06,8.033943231566809e-06,3.30282546201488e-06,0.5,0.5,False,0.5774825215339661,"[132, 61, 6, 124]","[""16369370669"", ""10659354545"", ""10031203703"", ""14899015793""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,244,8396975855,_,1.415609585819766e-05,8.875455023371615e-06,4.415622242959216e-06,4.415622242959216e-06,1.0344032489228994e-05,4.534814706858015e-06,4.852963229495799e-06,7.026003913779277e-06,4.5771198529109824e-06,4.415622242959216e-06,1.564000484677308e-07,4.298335170460632e-06,0.0,0.78125,0.75,False,0.5157053470611572,"[89, 228, 102, 16]","[""11776645404"", ""6185482260"", ""12599965145"", ""10109936483""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,245,9060997789,_,7.730913057457656e-05,6.673326424788684e-05,2.9977787562529556e-05,2.9977787562529556e-05,7.94567313278094e-05,2.7381594918551855e-05,5.029773456044495e-05,6.233939348021522e-05,4.029889532830566e-05,2.9977787562529556e-05,7.03445948602166e-06,2.6434368919581175e-05,0.0,0.59375,0.75,False,0.6038801670074463,"[79, 30, 84, 121]","[""11002352834"", ""10268129763"", ""11154049584"", ""14680986811""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,246,9309351423,_,0.00020334013970568776,0.0001231602655025199,5.5407770560123026e-05,4.950597940478474e-05,0.00013684110308531672,5.5333730415441096e-05,6.94872869644314e-05,8.740120392758399e-05,6.001137808198109e-05,4.950597940478474e-05,7.907783583505079e-06,6.314888742053881e-05,5.901791155338287e-06,0.875,0.75,False,0.487262487411499,"[222, 79, 209, 147]","[""5873098388"", ""11002352834"", ""5130986168"", ""2499673064""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,247,9456627660,_,4.437221377884271e-06,9.359127034258563e-06,6.085793756938074e-06,1.9410178992984584e-06,6.805601060477784e-06,4.047370566695463e-06,3.909939550794661e-06,4.531346348812804e-06,3.0242463253671303e-06,1.9410178992984584e-06,7.031126187939662e-07,6.334880708891433e-06,4.14477563026594e-06,0.21875,0.0,True,0.3231333792209625,"[119, 45, 151, 168]","[""14652810592"", ""10451898725"", ""2695985181"", ""3109408703""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,248,9636000842,_,1.060417798726121e-05,2.1049741917522624e-05,1.643816904106643e-05,7.692710823903326e-06,1.961331145139411e-05,6.40035204924061e-06,1.2855188288085628e-05,1.558738404128235e-05,1.0390828720119316e-05,7.692710823903326e-06,1.822143076424254e-06,1.0658913197403308e-05,8.745458217163105e-06,0.0625,0.0,True,0.49363210797309875,"[24, 224, 114, 236]","[""10165890496"", ""5991393107"", ""14174434304"", ""7560517176""]","[""_"", ""_"", ""_"", ""_""]"
144k,flickr,249,9761803312,_,9.927291102940217e-06,2.4177965315175243e-05,1.6332669474650174e-05,8.444348168268334e-06,2.0924562704749405e-05,7.814616765244864e-06,1.077879005606519e-05,1.4153981283016037e-05,9.896200026560109e-06,8.444348168268334e-06,9.024348059938347e-07,1.4281765288615134e-05,7.88832130638184e-06,0.0625,0.0,True,0.4093065559864044,"[7, 125, 18, 189]","[""10035917404"", ""15135657108"", ""10111706074"", ""4007045926""]","[""_"", ""_"", ""_"", ""_""]"
