scale,dataset,sample_index,sample_id,label,d_pos,current_random4_mean,current_random4_min,pool_min,pool_mean,pool_std,pool_P10,pool_P25,top4_mean,top4_min,top4_std,opportunity_gap_mean,opportunity_gap_min,violation_fraction_pool,random4_violation_fraction,missed_confusing_negative,top4_vs_random4_ratio,top4_pool_indices,top4_pool_ids,top4_pool_labels
10k,flickr,172,3403348616,_,6.2880729956305e-07,5.210025619817316e-07,3.670581065762235e-07,2.9241959964565467e-07,5.2641507863882e-07,1.1916927178390324e-07,3.67703762549354e-07,4.216286413338821e-07,3.432755590893066e-07,2.9241959964565467e-07,2.993229486492055e-08,1.7772700289242493e-07,7.463850693056884e-08,0.78125,1.0,False,0.6588749885559082,"[229, 120, 126, 73]","[""6289328021"", ""14678892718"", ""15210828119"", ""10859255295""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,173,3413119417,_,1.6452983118142583e-06,2.3319360025197966e-06,2.0542806851153728e-06,1.6035506860134774e-06,2.1147930056031328e-06,2.711259696752677e-07,1.8092330265062628e-06,1.897299966913124e-06,1.7310550219917786e-06,1.6035506860134774e-06,8.28312991529856e-08,6.00880980528018e-07,4.5072999910189537e-07,0.03125,0.0,True,0.7423252463340759,"[152, 159, 102, 6]","[""2698329253"", ""2895192729"", ""12599965145"", ""10031203703""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,174,3416359816,_,1.9484382391965482e-06,1.8526842495703022e-06,1.6869163346200367e-06,1.65318510880752e-06,1.970981429622043e-06,2.542007564443338e-07,1.7271300976062776e-06,1.8339345615459024e-06,1.6853035731401178e-06,1.65318510880752e-06,2.4514104524087088e-08,1.673806764301844e-07,3.373122581251664e-08,0.625,0.75,False,0.9096550345420837,"[158, 92, 16, 182]","[""2858344348"", ""12048726756"", ""10109936483"", ""3749326537""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,175,3484198977,_,4.298267867852701e-06,3.754737008421216e-06,3.5652631140692392e-06,3.212740239177947e-06,3.7411973607959226e-06,2.8531451334856683e-07,3.4876129575422965e-06,3.5606012716016266e-06,3.3711294236127287e-06,3.212740239177947e-06,1.0105013359407167e-07,3.8360758480848745e-07,3.525228748912923e-07,0.9375,1.0,False,0.8978337049484253,"[165, 70, 147, 152]","[""3012435981"", ""10796050285"", ""2499673064"", ""2698329253""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,176,3535748358,_,1.2741293176077306e-06,1.427841084478132e-06,1.254972403330612e-06,1.249891283805482e-06,1.5856758182053454e-06,2.2347131789501873e-07,1.3288138234202052e-06,1.430611973773921e-06,1.2826334341298207e-06,1.249891283805482e-06,3.202061904516995e-08,1.452076503483113e-07,5.081119525129907e-09,0.0625,0.25,False,0.8983026742935181,"[24, 96, 137, 232]","[""10165890496"", ""12328837165"", ""16950760048"", ""6755812421""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,177,3568893693,_,1.8506302694731858e-06,1.8093941207553144e-06,1.586383291396487e-06,1.3101093827572186e-06,1.8393634491076227e-06,2.737608895131416e-07,1.5009517255748506e-06,1.6491172800670029e-06,1.4313181964098476e-06,1.3101093827572186e-06,7.472285545873092e-08,3.780759243454668e-07,2.762739086392685e-07,0.46875,0.25,False,0.7910483479499817,"[24, 40, 165, 196]","[""10165890496"", ""10413912845"", ""3012435981"", ""4543136011""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,178,3668283413,_,8.902975423552562e-06,7.73730698711006e-06,6.8374888542166445e-06,6.409946308849612e-06,7.823025953257456e-06,9.487103511673922e-07,6.593324087589281e-06,7.0779365159978624e-06,6.4736536842247006e-06,6.409946308849612e-06,6.386429873828092e-08,1.2636533028853592e-06,4.275425453670323e-07,0.875,1.0,False,0.8366804718971252,"[66, 113, 161, 130]","[""10751849775"", ""14172932360"", ""2897653916"", ""16012165838""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,179,3709678770,_,1.6173109997907886e-06,1.6151959698618157e-06,1.3912151644035475e-06,1.2235346957822912e-06,1.5208140666800318e-06,2.1510470560315298e-07,1.2845401897720876e-06,1.3892345123167615e-06,1.2484678109103697e-06,1.2235346957822912e-06,2.2169469815480625e-08,3.6672815895144595e-07,1.676804686212563e-07,0.78125,0.25,False,0.7729513049125671,"[97, 54, 233, 72]","[""12373955905"", ""10549911663"", ""6897499873"", ""10847897294""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,180,3719297546,_,8.015916137082968e-06,6.230568942555692e-06,4.779554274136899e-06,3.9606729842489585e-06,5.56936447537737e-06,7.55124176521349e-07,4.636580797523493e-06,5.123855771671515e-06,4.280119355826173e-06,3.9606729842489585e-06,2.4022710931603797e-07,1.950449586729519e-06,8.188812898879405e-07,1.0,1.0,False,0.6869547963142395,"[7, 84, 174, 156]","[""10035917404"", ""11154049584"", ""3416359816"", ""2811549163""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,181,3727937033,_,4.1519870137562975e-06,4.375639036879875e-06,4.1296652852906846e-06,3.091653525189031e-06,4.030762738693738e-06,5.09558731209836e-07,3.2666725928720552e-06,3.724976295416127e-06,3.186900357832201e-06,3.091653525189031e-06,6.090480297871181e-08,1.188738679047674e-06,1.0380117601016536e-06,0.65625,0.25,False,0.7283279895782471,"[74, 90, 63, 195]","[""10862172945"", ""12015590114"", ""10667001125"", ""4479260803""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,182,3749326537,_,4.905818059341982e-06,3.917438334610779e-06,3.5181190014554886e-06,3.0533210519934073e-06,4.386340606288286e-06,7.9157263144225e-07,3.354859018145362e-06,3.762177811950096e-06,3.2121977255883394e-06,3.0533210519934073e-06,1.058815968235649e-07,7.052406090224395e-07,4.647979494620813e-07,0.625,1.0,False,0.8199740648269653,"[78, 77, 216, 241]","[""10980225216"", ""10979853044"", ""5480070309"", ""8250285374""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,183,3790233127,_,1.5197547327261418e-06,1.296006189477339e-06,9.007993071463716e-07,8.445717867289204e-07,1.4253073459258303e-06,3.6708439665744663e-07,9.461227818974294e-07,1.1573150686672307e-06,9.043938007380348e-07,8.445717867289204e-07,3.75497357651966e-08,3.9161238873930415e-07,5.622752041745116e-08,0.6875,0.75,False,0.697831392288208,"[247, 58, 81, 23]","[""9456627660"", ""10624261424"", ""11050409385"", ""10163352444""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,184,3801318146,_,2.4449605007248465e-06,2.7849027901538648e-06,2.2836049993202323e-06,2.0936674900440266e-06,2.7727719498216175e-06,5.267946789899725e-07,2.2131346213427605e-06,2.377160853939131e-06,2.1493401618499774e-06,2.0936674900440266e-06,4.1378161341754094e-08,6.355626283038873e-07,1.8993750927620567e-07,0.34375,0.5,False,0.7717828154563904,"[217, 70, 239, 135]","[""5490101320"", ""10796050285"", ""7740990330"", ""16659090834""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,185,3828103578,_,1.310321522396407e-06,1.6250368162218365e-06,5.852431286257342e-07,5.852431286257342e-07,1.1297726132397656e-06,4.342784620803286e-07,7.030042183941987e-07,8.32346643164783e-07,6.416715905288584e-07,5.852431286257342e-07,5.133480485142172e-08,9.833652256929781e-07,0.0,0.71875,0.25,False,0.39486587047576904,"[28, 1, 188, 235]","[""10234680056"", ""10007936344"", ""3956341886"", ""7387939334""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,186,3896768873,_,8.042425179155543e-06,6.555953859788133e-06,5.770786174252862e-06,5.5081077334762085e-06,6.602194389415672e-06,6.699044092783879e-07,5.786148449260509e-06,6.064204171707388e-06,5.613845587504329e-06,5.5081077334762085e-06,9.63674580134466e-08,9.421082722838037e-07,2.626784407766536e-07,1.0,1.0,False,0.8562973141670227,"[77, 231, 39, 204]","[""10979853044"", ""6669466181"", ""10409351364"", ""4876943924""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,187,3908875350,_,1.0549653779889923e-05,1.0447412932990119e-05,8.412534043600317e-06,7.568390174128581e-06,9.869925634120591e-06,1.0044781220130972e-06,8.562454240745865e-06,9.213324119627941e-06,8.205552148865536e-06,7.568390174128581e-06,3.7977966371727234e-07,2.241860784124583e-06,8.441438694717363e-07,0.75,0.25,False,0.7854147553443909,"[193, 38, 15, 249]","[""4351373013"", ""10409146004"", ""10106776154"", ""9761803312""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,188,3956341886,_,4.161284323345171e-06,4.153874670009827e-06,3.3504454677313333e-06,2.969991783174919e-06,4.059982529724948e-06,6.92918717959401e-07,3.3657531730568735e-06,3.5500956983014476e-06,3.1802287594473455e-06,2.969991783174919e-06,1.7704225285797293e-07,9.736459105624817e-07,3.8045368455641437e-07,0.65625,0.5,False,0.7656053900718689,"[178, 177, 231, 5]","[""3668283413"", ""3568893693"", ""6669466181"", ""10016382545""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,189,4007045926,_,6.558962468261598e-06,6.743411631759955e-06,5.072588919574628e-06,5.072588919574628e-06,7.036347597022541e-06,8.246501010944485e-07,6.04916931479238e-06,6.4571240727673285e-06,5.65187383472221e-06,5.072588919574628e-06,4.100250521332782e-07,1.091537797037745e-06,0.0,0.28125,0.25,False,0.8381326794624329,"[182, 32, 149, 62]","[""3749326537"", ""10283938426"", ""2542659118"", ""10666396623""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,190,4041216001,_,8.891335028238245e-07,8.040853458624042e-07,6.834273449385364e-07,5.996524237161793e-07,8.429742592852563e-07,1.584363076290174e-07,6.510038588203315e-07,7.29463920379203e-07,6.250230626392295e-07,5.996524237161793e-07,1.8136264046120232e-08,1.7906228322317475e-07,8.377492122235708e-08,0.625,0.75,False,0.7773093581199646,"[208, 111, 46, 181]","[""5006362787"", ""13861270725"", ""10468313544"", ""3727937033""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,191,4180455681,_,1.4397108998309704e-06,1.6958441619863152e-06,1.4540696611220483e-06,1.3030138461544993e-06,1.730636654428963e-06,3.3440841207266203e-07,1.4545000794896623e-06,1.493152240072959e-06,1.3739687574343407e-06,1.3030138461544993e-06,6.350609282890218e-08,3.218754045519745e-07,1.5105581496754894e-07,0.09375,0.0,True,0.8101975321769714,"[208, 131, 220, 52]","[""5006362787"", ""16101081359"", ""5697766486"", ""10545790805""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,192,4303617148,_,1.2644546814044588e-06,1.0616827239573468e-06,7.816711331543047e-07,6.514026154036401e-07,9.998367431762745e-07,2.2701983937167824e-07,7.316866117434984e-07,8.272716058854712e-07,6.892465762575739e-07,6.514026154036401e-07,3.113590096859298e-08,3.7243614769977285e-07,1.3026851775066461e-07,0.90625,0.75,False,0.6492020487785339,"[63, 71, 61, 34]","[""10667001125"", ""10805310706"", ""10659354545"", ""10304554474""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,193,4351373013,_,3.3553430967003806e-06,4.108901521249209e-06,3.218551455574925e-06,3.093858367719804e-06,4.0130626075551845e-06,6.67331960357842e-07,3.2234445370704634e-06,3.4460026654414833e-06,3.17414446726616e-06,3.093858367719804e-06,5.0093198922240845e-08,9.347570539830485e-07,1.2469308785512112e-07,0.15625,0.25,False,0.7725043892860413,"[161, 223, 0, 18]","[""2897653916"", ""5906878321"", ""10000130166"", ""10111706074""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,194,4407899725,_,4.676699518313399e-06,3.992343863501446e-06,3.5649525216285838e-06,3.5649525216285838e-06,4.424158305482706e-06,4.2795110744009435e-07,3.8076511827966897e-06,4.139496013522148e-06,3.701152536450536e-06,3.5649525216285838e-06,9.246782184391122e-08,2.9119132705091033e-07,0.0,0.71875,1.0,False,0.9270625710487366,"[201, 177, 179, 68]","[""4755507106"", ""3568893693"", ""3709678770"", ""10771238614""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,195,4479260803,_,4.235693722876022e-06,3.715497769007925e-06,3.6315323086455464e-06,2.999664729941287e-06,3.7153847642912297e-06,3.654811848718964e-07,3.276016514064395e-06,3.4534486985648982e-06,3.1557053716824157e-06,2.999664729941287e-06,9.97284033132928e-08,5.597923973255092e-07,6.318675787042594e-07,0.90625,1.0,False,0.8493358492851257,"[192, 26, 196, 147]","[""4303617148"", ""10202025415"", ""4543136011"", ""2499673064""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,196,4543136011,_,7.08684092387557e-06,7.577164524263935e-06,6.989094799791928e-06,6.537681201734813e-06,7.861854101065546e-06,8.73230135312042e-07,6.95292965247063e-06,7.060854841256514e-06,6.782609034416964e-06,6.537681201734813e-06,1.531543176724881e-07,7.945554898469709e-07,4.5141359805711545e-07,0.28125,0.5,False,0.895138144493103,"[161, 1, 225, 241]","[""2897653916"", ""10007936344"", ""6067281197"", ""8250285374""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,197,4576746825,_,5.017607236368349e-06,6.9460934355447534e-06,5.1476372391334735e-06,5.1476372391334735e-06,6.727117124682991e-06,8.168702834154828e-07,5.703686838387512e-06,6.385746928572189e-06,5.501312443811912e-06,5.1476372391334735e-06,2.1880758538372902e-07,1.4447809917328414e-06,0.0,0.0,0.0,False,0.792000949382782,"[111, 192, 113, 85]","[""13861270725"", ""4303617148"", ""14172932360"", ""11314266424""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,198,4646464908,_,6.167071660456713e-06,6.975210453674663e-06,6.040331300027901e-06,5.871164830750786e-06,7.307641681109089e-06,8.397688588956953e-07,6.369018137775129e-06,6.709970421070466e-06,6.155732080515008e-06,5.871164830750786e-06,2.0891104668407934e-07,8.194783731596544e-07,1.6916646927711554e-07,0.0625,0.25,False,0.8825156092643738,"[118, 126, 78, 229]","[""14648401332"", ""15210828119"", ""10980225216"", ""6289328021""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,199,4657718822,_,3.396835609237314e-06,4.539464498520829e-06,4.451610038813669e-06,2.9106472538842354e-06,4.340190571383573e-06,7.212442483250925e-07,3.434328846196877e-06,3.7236504795146175e-06,3.2580910556134768e-06,2.9106472538842354e-06,2.0540716150208027e-07,1.281373442907352e-06,1.5409627849294338e-06,0.09375,0.0,True,0.7177258729934692,"[193, 223, 241, 206]","[""4351373013"", ""5906878321"", ""8250285374"", ""4957886467""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,200,4717096777,_,1.43929128171294e-06,1.122878188652976e-06,1.0295207175659016e-06,8.385414957956527e-07,1.1253675893385662e-06,1.2147665984230116e-07,9.901776820697705e-07,1.0342791938455775e-06,9.379710945722763e-07,8.385414957956527e-07,5.8868302232895076e-08,1.849070940806996e-07,1.9097922177024884e-07,1.0,1.0,False,0.8353275656700134,"[85, 54, 189, 172]","[""11314266424"", ""10549911663"", ""4007045926"", ""3403348616""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,201,4755507106,_,4.019794687337708e-06,3.7186848658166127e-06,3.209649548807647e-06,3.209649548807647e-06,3.719574124261271e-06,3.502404695154837e-07,3.279285920143593e-06,3.431063760217512e-06,3.2540258416702272e-06,3.209649548807647e-06,2.5830313887809098e-08,4.646590241463855e-07,0.0,0.84375,0.75,False,0.875047504901886,"[224, 131, 93, 249]","[""5991393107"", ""16101081359"", ""12066557153"", ""9761803312""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,202,4758950312,_,3.7975455597916152e-06,5.007431809644913e-06,4.33480272477027e-06,2.323093212908134e-06,3.801486172960722e-06,9.143127499555703e-07,2.5240506147383712e-06,3.0131986932246946e-06,2.380090563747217e-06,2.323093212908134e-06,7.731437534630459e-08,2.6273412458976964e-06,2.0117095118621364e-06,0.4375,0.0,True,0.47531163692474365,"[130, 183, 245, 68]","[""16012165838"", ""3790233127"", ""9060997789"", ""10771238614""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,203,4767923306,_,6.831754149061453e-07,7.807522024450009e-07,5.767375341747538e-07,5.432115699477436e-07,7.777554174026591e-07,1.6945209324603638e-07,5.81197809879086e-07,6.520650686070439e-07,5.631426915897464e-07,5.432115699477436e-07,1.5853165891144272e-08,2.1760951085525448e-07,3.352596422701026e-08,0.34375,0.5,False,0.7212822437286377,"[184, 129, 74, 175]","[""3801318146"", ""15994498891"", ""10862172945"", ""3484198977""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,204,4876943924,_,9.017000593303237e-06,9.867117114481516e-06,8.504148354404606e-06,8.4171424532542e-06,9.813325959839858e-06,7.68888241964305e-07,8.696877557667904e-06,9.300154488300905e-06,8.526325473212637e-06,8.4171424532542e-06,8.831801778796944e-08,1.3407916412688792e-06,8.700590115040541e-08,0.1875,0.25,False,0.8641151785850525,"[112, 4, 138, 108]","[""14062380939"", ""10013411946"", ""17140316339"", ""13579448834""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,205,4938432980,_,5.529017244043644e-07,4.861575462200562e-07,3.1684723467151343e-07,3.1684723467151343e-07,5.397253062255913e-07,1.3650266339482187e-07,3.834597350760305e-07,4.3183922571188305e-07,3.527595708874287e-07,3.1684723467151343e-07,2.583412950230013e-08,1.3339797533262754e-07,0.0,0.53125,0.5,False,0.7256075143814087,"[239, 212, 234, 51]","[""7740990330"", ""5220919991"", ""7178293884"", ""10520382525""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,206,4957886467,_,2.2470371732197236e-06,3.5394018595980015e-06,2.291159034939483e-06,2.066982005999307e-06,2.9775446819257922e-06,6.44048498088523e-07,2.2938500023883535e-06,2.458712970110355e-06,2.2008880478097126e-06,2.066982005999307e-06,8.489169545100594e-08,1.3385138117882889e-06,2.2417702894017566e-07,0.0625,0.0,True,0.6218248605728149,"[197, 26, 167, 165]","[""4576746825"", ""10202025415"", ""3102685146"", ""3012435981""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,207,4965189170,_,4.330990577727789e-06,5.233244337432552e-06,4.414108843775466e-06,4.15973454437335e-06,5.106945536681451e-06,5.097132884657185e-07,4.468449787964346e-06,4.6363820729311556e-06,4.366047960502328e-06,4.15973454437335e-06,1.2025249418456951e-07,8.671963769302238e-07,2.5437429940211587e-07,0.03125,0.0,True,0.8342908620834351,"[196, 111, 96, 193]","[""4543136011"", ""13861270725"", ""12328837165"", ""4351373013""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,208,5006362787,_,7.001644462434342e-06,6.539191417687107e-06,5.674075509887189e-06,5.569402219407493e-06,6.66242340230383e-06,6.191344823491818e-07,5.990325007587671e-06,6.225441211427096e-06,5.794242952106288e-06,5.569402219407493e-06,1.7651598227530485e-07,7.449484655808192e-07,1.0467329047969542e-07,0.75,0.75,False,0.8860794305801392,"[103, 83, 0, 140]","[""12729873904"", ""11101358996"", ""10000130166"", ""19306860381""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,209,5130986168,_,2.1338930764613906e-06,1.6445137589471415e-06,1.5527432424278231e-06,1.3482972462952603e-06,2.005552460104809e-06,4.0614884255774086e-07,1.569392566125316e-06,1.6855951798788738e-06,1.4938962067390094e-06,1.3482972462952603e-06,8.666666673207146e-08,1.506175522081321e-07,2.0444599613256287e-07,0.65625,1.0,False,0.9084120988845825,"[232, 119, 226, 35]","[""6755812421"", ""14652810592"", ""6098668510"", ""10308472565""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,210,5179649119,_,4.6697427933395375e-06,3.1637684969609836e-06,2.6204061214230023e-06,2.3047064132697415e-06,3.4537038118287455e-06,9.335789741271583e-07,2.5920667212631088e-06,2.7627093004412018e-06,2.4563314582337625e-06,2.3047064132697415e-06,1.2895272050172935e-07,7.074370387272211e-07,3.1569970815326087e-07,0.84375,1.0,False,0.7763941884040833,"[157, 77, 159, 193]","[""2819123278"", ""10979853044"", ""2895192729"", ""4351373013""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,211,5194793239,_,8.944241017161403e-06,9.072459761227947e-06,8.21550111140823e-06,5.879888703930192e-06,8.247345249401405e-06,1.2357789955785847e-06,6.637729256908642e-06,7.453219950548373e-06,6.261145244934596e-06,5.879888703930192e-06,2.867449211407802e-07,2.8113145162933506e-06,2.3356124074780382e-06,0.8125,0.5,False,0.6901265382766724,"[165, 206, 147, 123]","[""3012435981"", ""4957886467"", ""2499673064"", ""14778198185""]","[""_"", ""_"", ""_"", ""_""]"
10k,flickr,212,5220919991,_,2.6610387067194097e-06,2.2728445401298814e-06,1.958426992132445e-06,1.9581086689868243e-06,2.3725774553895462e-06,2.4195432501983305e-07,2.00609929379425e-06,2.212400886492105e-06,1.9728045117517468e-06,1.9581086689868243e-06,1.854698439274216e-08,3.000400283781346e-07,3.183231456205249e-10,0.875,1.0,False,0.867989182472229,"[90, 122, 126, 6]","[""12015590114"", ""14742398172"", ""15210828119"", ""10031203703""]","[""_"", ""_"", ""_"", ""_""]"
